timestamp,beats per minute,data source
2020-12-19T00:00:04Z,77.0,Charge 4
2020-12-19T00:00:09Z,79.0,Charge 4
2020-12-19T00:00:14Z,80.0,Charge 4
2020-12-19T00:00:19Z,79.0,Charge 4
2020-12-19T00:00:34Z,79.0,Charge 4
2020-12-19T00:00:44Z,80.0,Charge 4
2020-12-19T00:00:49Z,81.0,Charge 4
2020-12-19T00:00:59Z,80.0,Charge 4
2020-12-19T00:01:14Z,80.0,Charge 4
2020-12-19T00:01:29Z,80.0,Charge 4
2020-12-19T00:01:44Z,80.0,Charge 4
2020-12-19T00:01:59Z,80.0,Charge 4
2020-12-19T00:02:09Z,78.0,Charge 4
2020-12-19T00:02:14Z,77.0,Charge 4
2020-12-19T00:02:24Z,78.0,Charge 4
2020-12-19T00:02:29Z,79.0,Charge 4
2020-12-19T00:02:44Z,79.0,Charge 4
2020-12-19T00:02:49Z,81.0,Charge 4
2020-12-19T00:02:54Z,82.0,Charge 4
2020-12-19T00:03:00Z,82.0,Charge 4
2020-12-19T00:03:05Z,81.0,Charge 4
2020-12-19T00:03:10Z,80.0,Charge 4
2020-12-19T00:03:25Z,81.0,Charge 4
2020-12-19T00:03:35Z,82.0,Charge 4
2020-12-19T00:03:40Z,81.0,Charge 4
2020-12-19T00:03:45Z,80.0,Charge 4
2020-12-19T00:03:55Z,81.0,Charge 4
2020-12-19T00:04:05Z,82.0,Charge 4
2020-12-19T00:04:15Z,82.0,Charge 4
2020-12-19T00:04:30Z,83.0,Charge 4
2020-12-19T00:04:35Z,87.0,Charge 4
2020-12-19T00:04:40Z,93.0,Charge 4
2020-12-19T00:04:50Z,92.0,Charge 4
2020-12-19T00:05:05Z,93.0,Charge 4
2020-12-19T00:05:10Z,95.0,Charge 4
2020-12-19T00:05:15Z,98.0,Charge 4
2020-12-19T00:05:20Z,96.0,Charge 4
2020-12-19T00:05:25Z,93.0,Charge 4
2020-12-19T00:05:30Z,90.0,Charge 4
2020-12-19T00:05:35Z,88.0,Charge 4
2020-12-19T00:05:40Z,86.0,Charge 4
2020-12-19T00:05:45Z,84.0,Charge 4
2020-12-19T00:05:50Z,82.0,Charge 4
2020-12-19T00:05:55Z,80.0,Charge 4
2020-12-19T00:06:00Z,79.0,Charge 4
2020-12-19T00:06:05Z,78.0,Charge 4
2020-12-19T00:06:10Z,77.0,Charge 4
2020-12-19T00:06:25Z,77.0,Charge 4
2020-12-19T00:06:30Z,79.0,Charge 4
2020-12-19T00:06:35Z,81.0,Charge 4
2020-12-19T00:06:45Z,79.0,Charge 4
2020-12-19T00:06:50Z,78.0,Charge 4
2020-12-19T00:07:05Z,78.0,Charge 4
2020-12-19T00:07:15Z,79.0,Charge 4
2020-12-19T00:07:20Z,81.0,Charge 4
2020-12-19T00:07:25Z,82.0,Charge 4
2020-12-19T00:07:30Z,83.0,Charge 4
2020-12-19T00:07:35Z,81.0,Charge 4
2020-12-19T00:07:40Z,79.0,Charge 4
2020-12-19T00:07:55Z,79.0,Charge 4
