timestamp,level,data source
2021-06-01T00:11:00Z,SEDENTARY,Fitbit App
2021-06-01T00:46:00Z,SEDENTARY,Fitbit App
2021-06-01T00:48:00Z,SEDENTARY,Fitbit App
2021-06-01T01:10:00Z,SEDENTARY,Fitbit App
2021-06-01T01:48:00Z,SEDENTARY,Fitbit App
2021-06-01T02:55:00Z,SEDENTARY,Fitbit App
2021-06-01T03:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T04:38:00Z,SEDENTARY,Fitbit App
2021-06-01T04:45:00Z,SEDENTARY,Fitbit App
2021-06-01T06:08:00Z,SEDENTARY,Fitbit App
2021-06-01T06:12:00Z,SEDENTARY,Fitbit App
2021-06-01T06:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T06:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T06:28:00Z,SEDENTARY,Fitbit App
2021-06-01T06:35:00Z,SEDENTARY,Fitbit App
2021-06-01T06:40:00Z,SEDENTARY,Fitbit App
2021-06-01T06:46:00Z,SEDENTARY,Fitbit App
2021-06-01T06:52:00Z,SEDENTARY,Fitbit App
2021-06-01T06:59:00Z,SEDENTARY,Fitbit App
2021-06-01T07:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:06:00Z,SEDENTARY,Fitbit App
2021-06-01T07:07:00Z,SEDENTARY,Fitbit App
2021-06-01T07:08:00Z,SEDENTARY,Fitbit App
2021-06-01T07:09:00Z,SEDENTARY,Fitbit App
2021-06-01T07:10:00Z,SEDENTARY,Fitbit App
2021-06-01T07:11:00Z,SEDENTARY,Fitbit App
2021-06-01T07:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:13:00Z,SEDENTARY,Fitbit App
2021-06-01T07:14:00Z,SEDENTARY,Fitbit App
2021-06-01T07:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:18:00Z,SEDENTARY,Fitbit App
2021-06-01T07:20:00Z,SEDENTARY,Fitbit App
2021-06-01T07:21:00Z,SEDENTARY,Fitbit App
2021-06-01T07:23:00Z,SEDENTARY,Fitbit App
2021-06-01T07:24:00Z,SEDENTARY,Fitbit App
2021-06-01T07:25:00Z,SEDENTARY,Fitbit App
2021-06-01T07:27:00Z,SEDENTARY,Fitbit App
2021-06-01T07:29:00Z,SEDENTARY,Fitbit App
2021-06-01T07:30:00Z,SEDENTARY,Fitbit App
2021-06-01T07:31:00Z,SEDENTARY,Fitbit App
2021-06-01T07:33:00Z,SEDENTARY,Fitbit App
2021-06-01T07:34:00Z,SEDENTARY,Fitbit App
2021-06-01T07:35:00Z,SEDENTARY,Fitbit App
2021-06-01T07:36:00Z,SEDENTARY,Fitbit App
2021-06-01T07:37:00Z,SEDENTARY,Fitbit App
2021-06-01T07:38:00Z,SEDENTARY,Fitbit App
2021-06-01T07:39:00Z,SEDENTARY,Fitbit App
2021-06-01T07:40:00Z,SEDENTARY,Fitbit App
2021-06-01T07:41:00Z,SEDENTARY,Fitbit App
2021-06-01T07:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T07:43:00Z,SEDENTARY,Fitbit App
2021-06-01T07:44:00Z,SEDENTARY,Fitbit App
2021-06-01T07:45:00Z,SEDENTARY,Fitbit App
2021-06-01T07:46:00Z,SEDENTARY,Fitbit App
2021-06-01T07:49:00Z,SEDENTARY,Fitbit App
2021-06-01T07:50:00Z,SEDENTARY,Fitbit App
2021-06-01T07:51:00Z,SEDENTARY,Fitbit App
2021-06-01T07:52:00Z,SEDENTARY,Fitbit App
2021-06-01T07:53:00Z,SEDENTARY,Fitbit App
2021-06-01T07:56:00Z,SEDENTARY,Fitbit App
2021-06-01T07:57:00Z,SEDENTARY,Fitbit App
2021-06-01T07:58:00Z,SEDENTARY,Fitbit App
2021-06-01T07:59:00Z,SEDENTARY,Fitbit App
2021-06-01T08:01:00Z,SEDENTARY,Fitbit App
2021-06-01T08:05:00Z,SEDENTARY,Fitbit App
2021-06-01T08:07:00Z,SEDENTARY,Fitbit App
2021-06-01T08:09:00Z,SEDENTARY,Fitbit App
2021-06-01T08:10:00Z,SEDENTARY,Fitbit App
2021-06-01T08:11:00Z,SEDENTARY,Fitbit App
2021-06-01T08:13:00Z,SEDENTARY,Fitbit App
2021-06-01T08:14:00Z,SEDENTARY,Fitbit App
2021-06-01T08:16:00Z,SEDENTARY,Fitbit App
2021-06-01T08:19:00Z,SEDENTARY,Fitbit App
2021-06-01T08:20:00Z,SEDENTARY,Fitbit App
2021-06-01T08:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T08:22:00Z,SEDENTARY,Fitbit App
2021-06-01T08:24:00Z,SEDENTARY,Fitbit App
2021-06-01T08:25:00Z,SEDENTARY,Fitbit App
2021-06-01T08:26:00Z,SEDENTARY,Fitbit App
2021-06-01T08:27:00Z,SEDENTARY,Fitbit App
2021-06-01T08:28:00Z,SEDENTARY,Fitbit App
2021-06-01T08:29:00Z,SEDENTARY,Fitbit App
2021-06-01T08:30:00Z,SEDENTARY,Fitbit App
2021-06-01T08:40:00Z,SEDENTARY,Fitbit App
2021-06-01T08:53:00Z,SEDENTARY,Fitbit App
2021-06-01T08:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T08:55:00Z,SEDENTARY,Fitbit App
2021-06-01T08:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T08:57:00Z,SEDENTARY,Fitbit App
2021-06-01T08:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T08:59:00Z,SEDENTARY,Fitbit App
2021-06-01T09:00:00Z,SEDENTARY,Fitbit App
2021-06-01T09:01:00Z,SEDENTARY,Fitbit App
2021-06-01T09:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:03:00Z,SEDENTARY,Fitbit App
2021-06-01T09:04:00Z,SEDENTARY,Fitbit App
2021-06-01T09:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:07:00Z,SEDENTARY,Fitbit App
2021-06-01T09:08:00Z,SEDENTARY,Fitbit App
2021-06-01T09:09:00Z,SEDENTARY,Fitbit App
2021-06-01T09:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:11:00Z,SEDENTARY,Fitbit App
2021-06-01T09:12:00Z,SEDENTARY,Fitbit App
2021-06-01T09:13:00Z,SEDENTARY,Fitbit App
2021-06-01T09:14:00Z,SEDENTARY,Fitbit App
2021-06-01T09:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:16:00Z,SEDENTARY,Fitbit App
2021-06-01T09:17:00Z,SEDENTARY,Fitbit App
2021-06-01T09:18:00Z,SEDENTARY,Fitbit App
2021-06-01T09:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:21:00Z,SEDENTARY,Fitbit App
2021-06-01T09:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:23:00Z,SEDENTARY,Fitbit App
2021-06-01T09:24:00Z,SEDENTARY,Fitbit App
2021-06-01T09:25:00Z,SEDENTARY,Fitbit App
2021-06-01T09:26:00Z,SEDENTARY,Fitbit App
2021-06-01T09:28:00Z,SEDENTARY,Fitbit App
2021-06-01T09:29:00Z,SEDENTARY,Fitbit App
2021-06-01T09:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:31:00Z,SEDENTARY,Fitbit App
2021-06-01T09:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:33:00Z,SEDENTARY,Fitbit App
2021-06-01T09:34:00Z,SEDENTARY,Fitbit App
2021-06-01T09:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:37:00Z,SEDENTARY,Fitbit App
2021-06-01T09:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:39:00Z,SEDENTARY,Fitbit App
2021-06-01T09:40:00Z,SEDENTARY,Fitbit App
2021-06-01T09:41:00Z,SEDENTARY,Fitbit App
2021-06-01T09:42:00Z,SEDENTARY,Fitbit App
2021-06-01T09:44:00Z,SEDENTARY,Fitbit App
2021-06-01T09:45:00Z,SEDENTARY,Fitbit App
2021-06-01T09:46:00Z,SEDENTARY,Fitbit App
2021-06-01T09:47:00Z,SEDENTARY,Fitbit App
2021-06-01T09:48:00Z,SEDENTARY,Fitbit App
2021-06-01T09:49:00Z,SEDENTARY,Fitbit App
2021-06-01T09:50:00Z,SEDENTARY,Fitbit App
2021-06-01T09:51:00Z,SEDENTARY,Fitbit App
2021-06-01T09:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:53:00Z,SEDENTARY,Fitbit App
2021-06-01T09:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:55:00Z,SEDENTARY,Fitbit App
2021-06-01T09:56:00Z,SEDENTARY,Fitbit App
2021-06-01T09:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T09:59:00Z,SEDENTARY,Fitbit App
2021-06-01T10:00:00Z,SEDENTARY,Fitbit App
2021-06-01T10:01:00Z,SEDENTARY,Fitbit App
2021-06-01T10:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:03:00Z,SEDENTARY,Fitbit App
2021-06-01T10:04:00Z,SEDENTARY,Fitbit App
2021-06-01T10:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:10:00Z,SEDENTARY,Fitbit App
2021-06-01T10:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:13:00Z,SEDENTARY,Fitbit App
2021-06-01T10:14:00Z,SEDENTARY,Fitbit App
2021-06-01T10:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:16:00Z,SEDENTARY,Fitbit App
2021-06-01T10:17:00Z,SEDENTARY,Fitbit App
2021-06-01T10:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:19:00Z,SEDENTARY,Fitbit App
2021-06-01T10:20:00Z,SEDENTARY,Fitbit App
2021-06-01T10:21:00Z,SEDENTARY,Fitbit App
2021-06-01T10:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:23:00Z,SEDENTARY,Fitbit App
2021-06-01T10:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-06-01T10:25:00Z,SEDENTARY,Fitbit App
2021-06-01T10:26:00Z,SEDENTARY,Fitbit App
