timestamp,level,data source
2023-01-01T00:18:00Z,SEDENTARY,Fitbit App
2023-01-01T00:20:00Z,SEDENTARY,Fitbit App
2023-01-01T00:22:00Z,SEDENTARY,Fitbit App
2023-01-01T00:23:00Z,SEDENTARY,Fitbit App
2023-01-01T00:25:00Z,SEDENTARY,Fitbit App
2023-01-01T00:26:00Z,SEDENTARY,Fitbit App
2023-01-01T00:31:00Z,SEDENTARY,Fitbit App
2023-01-01T00:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-01-01T00:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-01-01T00:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2023-01-01T00:58:00Z,MODERATELY_ACTIVE,Fitbit App
2023-01-01T00:59:00Z,MODERATELY_ACTIVE,Fitbit App
2023-01-01T01:00:00Z,SEDENTARY,Fitbit App
2023-01-01T01:04:00Z,SEDENTARY,Fitbit App
2023-01-01T01:05:00Z,SEDENTARY,Fitbit App
2023-01-01T01:06:00Z,SEDENTARY,Fitbit App
2023-01-01T01:07:00Z,SEDENTARY,Fitbit App
2023-01-01T01:08:00Z,SEDENTARY,Fitbit App
2023-01-01T01:09:00Z,SEDENTARY,Fitbit App
2023-01-01T01:11:00Z,SEDENTARY,Fitbit App
2023-01-01T01:12:00Z,SEDENTARY,Fitbit App
2023-01-01T01:13:00Z,SEDENTARY,Fitbit App
2023-01-01T01:14:00Z,SEDENTARY,Fitbit App
2023-01-01T01:15:00Z,SEDENTARY,Fitbit App
2023-01-01T01:16:00Z,SEDENTARY,Fitbit App
2023-01-01T01:17:00Z,SEDENTARY,Fitbit App
2023-01-01T01:18:00Z,SEDENTARY,Fitbit App
2023-01-01T01:19:00Z,SEDENTARY,Fitbit App
2023-01-01T01:20:00Z,SEDENTARY,Fitbit App
2023-01-01T01:21:00Z,SEDENTARY,Fitbit App
2023-01-01T01:22:00Z,SEDENTARY,Fitbit App
2023-01-01T01:23:00Z,SEDENTARY,Fitbit App
2023-01-01T01:24:00Z,SEDENTARY,Fitbit App
2023-01-01T01:25:00Z,SEDENTARY,Fitbit App
2023-01-01T01:26:00Z,SEDENTARY,Fitbit App
2023-01-01T01:27:00Z,SEDENTARY,Fitbit App
