timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2025-12-01T02:40:00Z,9.4,0.0,Fitbit App
2025-12-01T02:45:00Z,7.4,0.0,Fitbit App
2025-12-01T02:50:00Z,7.3,0.0,Fitbit App
2025-12-01T02:55:00Z,7.0,0.0,Fitbit App
2025-12-01T03:00:00Z,8.0,0.0,Fitbit App
2025-12-01T03:05:00Z,8.4,0.0,Fitbit App
2025-12-01T03:10:00Z,11.1,0.0,Fitbit App
2025-12-01T03:15:00Z,12.1,0.0,Fitbit App
2025-12-01T03:20:00Z,10.2,0.0,Fitbit App
2025-12-01T03:25:00Z,10.3,0.0,Fitbit App
2025-12-01T03:30:00Z,9.6,0.0,Fitbit App
2025-12-01T03:35:00Z,11.2,0.0,Fitbit App
2025-12-01T03:40:00Z,14.5,0.0,Fitbit App
2025-12-01T03:45:00Z,15.0,0.0,Fitbit App
2025-12-01T03:50:00Z,17.1,0.0,Fitbit App
2025-12-01T03:55:00Z,19.0,0.0,Fitbit App
2025-12-01T04:00:00Z,17.0,0.0,Fitbit App
2025-12-01T04:05:00Z,15.1,0.0,Fitbit App
2025-12-01T04:10:00Z,15.9,0.0,Fitbit App
2025-12-01T04:15:00Z,9.8,0.0,Fitbit App
2025-12-01T04:20:00Z,10.2,0.0,Fitbit App
2025-12-01T04:25:00Z,10.1,0.0,Fitbit App
2025-12-01T04:30:00Z,7.9,0.0,Fitbit App
2025-12-01T04:35:00Z,10.5,0.0,Fitbit App
2025-12-01T04:40:00Z,13.6,0.0,Fitbit App
2025-12-01T04:45:00Z,13.9,0.0,Fitbit App
2025-12-01T04:50:00Z,15.0,0.0,Fitbit App
2025-12-01T04:55:00Z,16.3,0.0,Fitbit App
2025-12-01T05:00:00Z,11.5,0.0,Fitbit App
2025-12-01T05:05:00Z,17.5,0.0,Fitbit App
2025-12-01T05:20:00Z,8.3,0.0,Fitbit App
2025-12-01T05:25:00Z,7.3,0.0,Fitbit App
2025-12-01T05:30:00Z,9.5,0.0,Fitbit App
2025-12-01T05:35:00Z,13.7,0.0,Fitbit App
