start time,end time,data source
2023-07-08T07:10:00Z,2023-07-08T07:44:00Z,Fitbit App
2023-07-08T07:45:00Z,2023-07-08T08:09:00Z,Fitbit App
2023-07-08T08:13:00Z,2023-07-08T08:36:00Z,Fitbit App
2023-07-08T08:47:00Z,2023-07-08T09:25:00Z,Fitbit App
2023-07-08T09:26:00Z,2023-07-08T09:42:00Z,Fitbit App
2023-07-08T09:50:00Z,2023-07-08T10:17:00Z,Fitbit App
2023-07-08T10:18:00Z,2023-07-08T10:36:00Z,Fitbit App
2023-07-08T11:10:00Z,2023-07-08T12:00:00Z,Fitbit App
2023-07-08T13:14:00Z,2023-07-08T13:24:00Z,Fitbit App
2023-07-08T14:13:00Z,2023-07-08T14:43:00Z,Fitbit App
2023-07-08T15:00:00Z,2023-07-08T15:12:00Z,Fitbit App
2023-07-08T15:14:00Z,2023-07-08T15:24:00Z,Fitbit App
2023-07-08T15:25:00Z,2023-07-08T15:36:00Z,Fitbit App
2023-07-08T15:47:00Z,2023-07-08T15:59:00Z,Fitbit App
2023-07-08T16:10:00Z,2023-07-08T16:23:00Z,Fitbit App
2023-07-08T16:33:00Z,2023-07-08T17:37:00Z,Fitbit App
2023-07-08T17:42:00Z,2023-07-08T19:01:00Z,Fitbit App
2023-07-08T19:30:00Z,2023-07-08T19:46:00Z,Fitbit App
2023-07-08T19:59:00Z,2023-07-08T20:48:00Z,Fitbit App
