timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2021-09-01T01:15:00Z,14.734,0.0,Fitbit App
2021-09-01T01:20:00Z,19.127,0.0,Fitbit App
2021-09-01T01:25:00Z,18.605,0.0,Fitbit App
2021-09-01T01:30:00Z,19.347,0.0,Fitbit App
2021-09-01T01:35:00Z,21.938,0.0,Fitbit App
2021-09-01T01:40:00Z,19.992,0.0,Fitbit App
2021-09-01T01:45:00Z,17.211,0.0,Fitbit App
2021-09-01T01:50:00Z,16.649,0.0,Fitbit App
2021-09-01T01:55:00Z,20.352,0.0,Fitbit App
2021-09-01T02:00:00Z,22.763,0.0,Fitbit App
2021-09-01T02:05:00Z,23.461,0.0,Fitbit App
2021-09-01T02:10:00Z,23.968,0.0,Fitbit App
2021-09-01T02:15:00Z,24.362,0.0,Fitbit App
2021-09-01T02:20:00Z,24.022,0.0,Fitbit App
2021-09-01T02:25:00Z,19.566,0.0,Fitbit App
2021-09-01T02:30:00Z,9.404,0.0,Fitbit App
2021-09-01T02:35:00Z,9.388,0.0,Fitbit App
2021-09-01T02:40:00Z,10.678,0.0,Fitbit App
2021-09-01T02:45:00Z,10.682,0.0,Fitbit App
2021-09-01T02:50:00Z,10.519,0.0,Fitbit App
2021-09-01T02:55:00Z,11.095,0.0,Fitbit App
2021-09-01T03:00:00Z,12.332,0.0,Fitbit App
2021-09-01T03:05:00Z,11.332,0.0,Fitbit App
2021-09-01T03:10:00Z,11.523,0.0,Fitbit App
2021-09-01T03:15:00Z,10.955,0.0,Fitbit App
2021-09-01T03:20:00Z,11.496,0.0,Fitbit App
2021-09-01T03:25:00Z,9.608,0.0,Fitbit App
2021-09-01T03:30:00Z,9.028,0.0,Fitbit App
2021-09-01T03:35:00Z,10.228,0.0,Fitbit App
2021-09-01T03:40:00Z,9.35,0.0,Fitbit App
2021-09-01T03:45:00Z,12.69,0.0,Fitbit App
2021-09-01T03:50:00Z,18.617,0.0,Fitbit App
2021-09-01T03:55:00Z,16.193,0.0,Fitbit App
2021-09-01T04:00:00Z,14.226,0.0,Fitbit App
2021-09-01T04:05:00Z,14.448,0.0,Fitbit App
2021-09-01T04:10:00Z,14.112,0.0,Fitbit App
2021-09-01T04:15:00Z,17.26,0.0,Fitbit App
2021-09-01T04:20:00Z,17.085,0.0,Fitbit App
2021-09-01T04:25:00Z,18.763,0.0,Fitbit App
2021-09-01T04:30:00Z,18.896,0.0,Fitbit App
2021-09-01T04:35:00Z,15.493,0.0,Fitbit App
2021-09-01T04:40:00Z,26.895,0.0,Fitbit App
2021-09-01T04:45:00Z,22.304,0.0,Fitbit App
2021-09-01T04:50:00Z,16.334,0.0,Fitbit App
2021-09-01T04:55:00Z,13.805,0.0,Fitbit App
2021-09-01T05:00:00Z,13.837,0.0,Fitbit App
2021-09-01T05:05:00Z,18.463,0.0,Fitbit App
2021-09-01T05:10:00Z,14.213,0.0,Fitbit App
2021-09-01T05:15:00Z,20.621,0.0,Fitbit App
2021-09-01T05:20:00Z,17.302,0.0,Fitbit App
2021-09-01T05:25:00Z,18.824,0.0,Fitbit App
2021-09-01T05:30:00Z,14.936,0.0,Fitbit App
2021-09-01T05:35:00Z,12.987,0.0,Fitbit App
2021-09-01T05:40:00Z,11.726,0.0,Fitbit App
2021-09-01T05:45:00Z,15.584,0.0,Fitbit App
2021-09-01T05:50:00Z,14.368,0.0,Fitbit App
2021-09-01T05:55:00Z,20.766,0.0,Fitbit App
2021-09-01T06:00:00Z,13.75,0.0,Fitbit App
2021-09-01T06:05:00Z,15.351,0.0,Fitbit App
2021-09-01T06:10:00Z,13.641,0.0,Fitbit App
2021-09-01T06:15:00Z,14.908,0.0,Fitbit App
2021-09-01T06:20:00Z,12.723,0.0,Fitbit App
2021-09-01T06:25:00Z,12.292,0.0,Fitbit App
2021-09-01T06:30:00Z,17.286,0.0,Fitbit App
2021-09-01T06:35:00Z,13.879,0.0,Fitbit App
2021-09-01T06:40:00Z,11.416,0.0,Fitbit App
2021-09-01T06:45:00Z,11.174,0.0,Fitbit App
2021-09-01T06:50:00Z,25.449,0.0,Fitbit App
2021-09-01T06:55:00Z,19.685,0.0,Fitbit App
2021-09-01T07:00:00Z,21.497,0.0,Fitbit App
2021-09-01T07:05:00Z,18.78,0.0,Fitbit App
2021-09-01T07:10:00Z,16.566,0.0,Fitbit App
2021-09-01T07:15:00Z,18.616,0.0,Fitbit App
2021-09-01T07:20:00Z,20.685,0.0,Fitbit App
2021-09-01T07:25:00Z,21.755,0.0,Fitbit App
2021-09-01T07:30:00Z,26.669,0.0,Fitbit App
2021-09-01T07:35:00Z,30.72,0.0,Fitbit App
2021-09-01T07:45:00Z,36.054,0.0,Fitbit App
2021-09-02T00:55:00Z,15.774,0.0,Fitbit App
2021-09-02T01:00:00Z,16.99,0.0,Fitbit App
2021-09-02T01:05:00Z,21.229,0.0,Fitbit App
2021-09-02T01:10:00Z,17.887,0.0,Fitbit App
2021-09-02T01:15:00Z,20.413,0.0,Fitbit App
2021-09-02T01:20:00Z,15.738,0.0,Fitbit App
2021-09-02T01:25:00Z,21.811,0.0,Fitbit App
2021-09-02T01:30:00Z,17.851,0.0,Fitbit App
2021-09-02T01:35:00Z,15.694,0.0,Fitbit App
2021-09-02T01:40:00Z,19.427,0.0,Fitbit App
2021-09-02T01:45:00Z,20.31,0.0,Fitbit App
2021-09-02T01:50:00Z,20.297,0.0,Fitbit App
2021-09-02T01:55:00Z,22.898,0.0,Fitbit App
2021-09-02T02:00:00Z,23.173,0.0,Fitbit App
2021-09-02T02:05:00Z,24.885,0.0,Fitbit App
2021-09-02T02:10:00Z,22.33,0.0,Fitbit App
2021-09-02T02:15:00Z,18.134,0.0,Fitbit App
2021-09-02T02:20:00Z,18.187,0.0,Fitbit App
2021-09-02T02:25:00Z,13.791,0.0,Fitbit App
2021-09-02T02:30:00Z,17.067,0.0,Fitbit App
2021-09-02T02:35:00Z,19.193,0.0,Fitbit App
2021-09-02T02:40:00Z,19.393,0.0,Fitbit App
2021-09-02T02:45:00Z,23.374,0.0,Fitbit App
2021-09-02T02:50:00Z,23.969,0.0,Fitbit App
2021-09-02T02:55:00Z,27.956,0.0,Fitbit App
2021-09-02T03:00:00Z,27.613,0.0,Fitbit App
2021-09-02T03:05:00Z,22.756,0.0,Fitbit App
2021-09-02T03:10:00Z,21.431,0.0,Fitbit App
2021-09-02T03:15:00Z,21.274,0.0,Fitbit App
2021-09-02T03:20:00Z,23.402,0.0,Fitbit App
2021-09-02T03:25:00Z,23.299,0.0,Fitbit App
2021-09-02T03:30:00Z,16.588,0.0,Fitbit App
2021-09-02T03:35:00Z,20.757,0.0,Fitbit App
2021-09-02T03:40:00Z,24.687,0.0,Fitbit App
2021-09-02T03:45:00Z,28.256,0.0,Fitbit App
2021-09-02T03:50:00Z,31.078,0.0,Fitbit App
2021-09-02T03:55:00Z,32.185,0.0,Fitbit App
2021-09-02T04:00:00Z,32.083,0.0,Fitbit App
2021-09-02T04:05:00Z,30.401,0.0,Fitbit App
2021-09-02T04:10:00Z,25.829,0.0,Fitbit App
2021-09-02T04:15:00Z,22.498,0.0,Fitbit App
2021-09-02T04:20:00Z,14.279,0.0,Fitbit App
2021-09-02T04:25:00Z,14.089,0.0,Fitbit App
2021-09-02T04:30:00Z,13.41,0.0,Fitbit App
2021-09-02T04:35:00Z,14.636,0.0,Fitbit App
2021-09-02T04:40:00Z,17.258,0.0,Fitbit App
2021-09-02T04:45:00Z,14.469,0.0,Fitbit App
2021-09-02T04:50:00Z,17.062,0.0,Fitbit App
2021-09-02T04:55:00Z,16.582,0.0,Fitbit App
2021-09-02T05:00:00Z,17.351,0.0,Fitbit App
2021-09-02T05:05:00Z,19.878,0.0,Fitbit App
