timestamp,lap time,stroke count,stroke type,data source
2025-01-01T23:21:07Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-02T11:27:31Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-02T11:36:40Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-02T12:01:53Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-03T10:18:17Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-03T11:17:37Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-04T19:01:40Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T12:08:20Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T13:49:01Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T13:50:27Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T20:09:11Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T20:10:10Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-05T20:10:36Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-06T11:06:40Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-06T18:17:23Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-06T19:01:27Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-06T20:48:27Z,00:00:31.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T08:25:30Z,00:00:08.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T08:25:49Z,00:00:43.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T09:44:23Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T17:21:12Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T17:34:02Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-07T19:55:02Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-08T13:26:49Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-08T14:24:13Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-08T14:31:05Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-08T18:16:26Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:10:11Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:24:09Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:29:20Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:34:07Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:36:38Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T08:40:38Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2025-01-10T22:09:27Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
