start time,end time,data source
2020-10-14T07:53:00Z,2020-10-14T09:22:00Z,Fitbit App
2020-10-14T09:23:00Z,2020-10-14T09:34:00Z,Fitbit App
2020-10-14T11:49:00Z,2020-10-14T13:05:00Z,Fitbit App
2020-10-14T13:06:00Z,2020-10-14T13:53:00Z,Fitbit App
2020-10-14T13:58:00Z,2020-10-14T14:24:00Z,Fitbit App
2020-10-14T14:29:00Z,2020-10-14T16:10:00Z,Fitbit App
2020-10-14T17:21:00Z,2020-10-14T19:19:00Z,Fitbit App
2020-10-14T22:00:00Z,2020-10-14T22:31:00Z,Fitbit App
2020-10-14T22:32:00Z,2020-10-14T23:05:00Z,Fitbit App
2020-10-14T23:06:00Z,2020-10-14T23:18:00Z,Fitbit App
