timestamp,beats per minute,data source
2023-07-30T00:35:21Z,70.0,Charge 5
2023-07-30T00:35:36Z,70.0,Charge 5
2023-07-30T00:35:41Z,89.0,Charge 5
2023-07-30T00:35:51Z,86.0,Charge 5
2023-07-30T00:35:56Z,84.0,Charge 5
2023-07-30T00:36:06Z,84.0,Charge 5
2023-07-30T00:36:11Z,82.0,Charge 5
2023-07-30T00:36:16Z,83.0,Charge 5
2023-07-30T00:36:21Z,84.0,Charge 5
2023-07-30T00:36:26Z,80.0,Charge 5
2023-07-30T00:36:31Z,79.0,Charge 5
2023-07-30T00:36:46Z,78.0,Charge 5
2023-07-30T00:36:51Z,78.0,Charge 5
2023-07-30T00:37:06Z,79.0,Charge 5
2023-07-30T00:37:16Z,80.0,Charge 5
2023-07-30T00:37:21Z,81.0,Charge 5
2023-07-30T00:37:31Z,80.0,Charge 5
2023-07-30T00:37:46Z,80.0,Charge 5
2023-07-30T00:37:51Z,79.0,Charge 5
2023-07-30T00:38:06Z,80.0,Charge 5
2023-07-30T00:38:16Z,81.0,Charge 5
2023-07-30T00:38:21Z,80.0,Charge 5
2023-07-30T00:38:26Z,79.0,Charge 5
2023-07-30T00:38:36Z,80.0,Charge 5
2023-07-30T00:38:46Z,81.0,Charge 5
2023-07-30T00:38:51Z,81.0,Charge 5
2023-07-30T00:38:56Z,82.0,Charge 5
2023-07-30T00:39:06Z,81.0,Charge 5
2023-07-30T00:39:11Z,80.0,Charge 5
2023-07-30T00:39:16Z,80.0,Charge 5
2023-07-30T00:39:31Z,80.0,Charge 5
2023-07-30T00:39:46Z,82.0,Charge 5
2023-07-30T00:39:51Z,84.0,Charge 5
2023-07-30T00:39:56Z,83.0,Charge 5
2023-07-30T00:40:06Z,83.0,Charge 5
2023-07-30T00:40:11Z,85.0,Charge 5
2023-07-30T00:40:16Z,85.0,Charge 5
2023-07-30T00:40:21Z,82.0,Charge 5
2023-07-30T00:40:26Z,80.0,Charge 5
2023-07-30T00:40:32Z,80.0,Charge 5
2023-07-30T00:40:42Z,81.0,Charge 5
2023-07-30T00:40:57Z,81.0,Charge 5
2023-07-30T00:41:02Z,80.0,Charge 5
2023-07-30T00:41:12Z,81.0,Charge 5
2023-07-30T00:41:17Z,81.0,Charge 5
2023-07-30T00:41:22Z,81.0,Charge 5
2023-07-30T00:41:32Z,80.0,Charge 5
2023-07-30T00:41:37Z,79.0,Charge 5
2023-07-30T00:41:52Z,78.0,Charge 5
2023-07-30T00:41:57Z,77.0,Charge 5
2023-07-30T00:42:12Z,77.0,Charge 5
2023-07-30T00:42:22Z,78.0,Charge 5
2023-07-30T00:42:32Z,79.0,Charge 5
2023-07-30T00:42:42Z,80.0,Charge 5
2023-07-30T00:42:47Z,81.0,Charge 5
2023-07-30T00:42:57Z,81.0,Charge 5
2023-07-30T00:43:07Z,82.0,Charge 5
2023-07-30T00:43:22Z,82.0,Charge 5
2023-07-30T00:43:27Z,82.0,Charge 5
2023-07-30T00:43:32Z,79.0,Charge 5
2023-07-30T00:43:47Z,80.0,Charge 5
2023-07-30T00:43:52Z,80.0,Charge 5
2023-07-30T00:44:07Z,80.0,Charge 5
2023-07-30T00:44:12Z,79.0,Charge 5
2023-07-30T00:44:17Z,80.0,Charge 5
2023-07-30T00:44:22Z,79.0,Charge 5
2023-07-30T00:44:27Z,79.0,Charge 5
2023-07-30T00:44:42Z,80.0,Charge 5
2023-07-30T00:44:52Z,81.0,Charge 5
2023-07-30T00:44:57Z,82.0,Charge 5
2023-07-30T00:45:07Z,81.0,Charge 5
2023-07-30T00:45:12Z,81.0,Charge 5
2023-07-30T00:45:27Z,81.0,Charge 5
2023-07-30T00:45:32Z,82.0,Charge 5
2023-07-30T00:45:47Z,82.0,Charge 5
2023-07-30T00:45:57Z,81.0,Charge 5
2023-07-30T00:46:09Z,80.0,Charge 5
2023-07-30T00:46:24Z,83.0,Charge 5
2023-07-30T00:46:29Z,84.0,Charge 5
2023-07-30T00:46:44Z,83.0,Charge 5
2023-07-30T00:46:59Z,85.0,Charge 5
2023-07-30T00:47:09Z,84.0,Charge 5
2023-07-30T00:47:14Z,82.0,Charge 5
2023-07-30T00:47:19Z,83.0,Charge 5
2023-07-30T00:47:24Z,84.0,Charge 5
2023-07-30T00:47:34Z,83.0,Charge 5
2023-07-30T00:47:39Z,82.0,Charge 5
2023-07-30T00:47:49Z,81.0,Charge 5
2023-07-30T00:47:59Z,80.0,Charge 5
2023-07-30T00:48:09Z,80.0,Charge 5
2023-07-30T00:48:24Z,86.0,Charge 5
2023-07-30T00:48:29Z,88.0,Charge 5
2023-07-30T00:48:34Z,86.0,Charge 5
2023-07-30T00:48:39Z,85.0,Charge 5
2023-07-30T00:48:44Z,85.0,Charge 5
2023-07-30T00:48:54Z,85.0,Charge 5
2023-07-30T00:48:59Z,85.0,Charge 5
2023-07-30T00:49:14Z,85.0,Charge 5
2023-07-30T00:49:19Z,84.0,Charge 5
2023-07-30T00:49:24Z,83.0,Charge 5
2023-07-30T00:49:34Z,82.0,Charge 5
2023-07-30T00:49:39Z,79.0,Charge 5
2023-07-30T00:49:44Z,78.0,Charge 5
2023-07-30T00:49:49Z,77.0,Charge 5
2023-07-30T00:49:54Z,79.0,Charge 5
2023-07-30T00:49:59Z,80.0,Charge 5
2023-07-30T00:50:04Z,81.0,Charge 5
2023-07-30T00:50:09Z,84.0,Charge 5
2023-07-30T00:50:19Z,85.0,Charge 5
2023-07-30T00:50:24Z,86.0,Charge 5
2023-07-30T00:50:29Z,85.0,Charge 5
2023-07-30T00:50:44Z,85.0,Charge 5
2023-07-30T00:50:49Z,84.0,Charge 5
2023-07-30T00:50:54Z,83.0,Charge 5
2023-07-30T00:51:04Z,82.0,Charge 5
2023-07-30T00:51:09Z,81.0,Charge 5
2023-07-30T00:51:14Z,80.0,Charge 5
2023-07-30T00:51:24Z,79.0,Charge 5
2023-07-30T00:51:29Z,79.0,Charge 5
2023-07-30T00:51:39Z,80.0,Charge 5
2023-07-30T00:51:44Z,81.0,Charge 5
2023-07-30T00:51:49Z,82.0,Charge 5
2023-07-30T00:51:54Z,85.0,Charge 5
2023-07-30T00:52:04Z,85.0,Charge 5
2023-07-30T00:52:09Z,85.0,Charge 5
2023-07-30T00:52:19Z,85.0,Charge 5
2023-07-30T00:52:24Z,84.0,Charge 5
2023-07-30T00:52:34Z,86.0,Charge 5
2023-07-30T00:52:39Z,84.0,Charge 5
2023-07-30T00:52:44Z,81.0,Charge 5
2023-07-30T00:52:49Z,80.0,Charge 5
2023-07-30T00:52:59Z,81.0,Charge 5
2023-07-30T00:53:14Z,81.0,Charge 5
2023-07-30T00:53:19Z,82.0,Charge 5
2023-07-30T00:53:24Z,83.0,Charge 5
2023-07-30T00:53:34Z,84.0,Charge 5
