timestamp,lap time,stroke count,stroke type,data source
2023-11-01T11:01:09Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T11:07:46Z,00:00:18.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T11:31:40Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T11:40:11Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:12:32Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:13:23Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:14:32Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:15:44Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:16:21Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:19:15Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:39:52Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:51:35Z,00:00:12.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T12:54:34Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T14:02:38Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T17:20:55Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T17:53:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T17:55:18Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T17:56:53Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:06:57Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:07:11Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:10:55Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:13:04Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:20:37Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T18:21:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:24:22Z,00:00:29.000,17,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:24:56Z,00:00:23.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:25:55Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:26:29Z,00:00:29.000,18,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:27:01Z,00:00:35.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:27:39Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:27:57Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:28:56Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:30:22Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:34:39Z,00:00:17.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:38:18Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-01T19:38:38Z,00:00:55.000,27,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T10:53:05Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T13:37:33Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T14:25:06Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T15:53:40Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T15:56:43Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T15:59:52Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T16:00:28Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
2023-11-02T16:01:28Z,00:00:38.000,14,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 5
