timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-01-29T04:51:53Z,1,0,0,Charge 6
2026-01-29T04:51:54Z,1,0,0,Charge 6
2026-01-29T04:51:55Z,2,110,0,Charge 6
2026-01-29T04:51:56Z,2,240,0,Charge 6
2026-01-29T04:51:57Z,1,340,0,Charge 6
2026-01-29T04:51:58Z,2,490,0,Charge 6
2026-01-29T04:51:59Z,2,650,0,Charge 6
2026-01-29T04:52:00Z,1,720,0,Charge 6
2026-01-29T04:52:01Z,2,790,0,Charge 6
2026-01-29T04:52:02Z,1,840,0,Charge 6
2026-01-29T04:52:03Z,0,820,0,Charge 6
2026-01-29T04:52:04Z,1,740,0,Charge 6
2026-01-29T04:52:05Z,1,0,0,Charge 6
2026-01-29T04:52:06Z,2,1300,0,Charge 6
2026-01-29T04:52:07Z,2,680,0,Charge 6
2026-01-29T04:52:08Z,0,710,0,Charge 6
2026-01-29T04:52:09Z,1,750,0,Charge 6
2026-01-29T04:52:10Z,2,860,0,Charge 6
2026-01-29T04:52:11Z,1,1020,0,Charge 6
2026-01-29T04:52:12Z,2,1020,0,Charge 6
2026-01-29T04:52:13Z,2,1070,0,Charge 6
2026-01-29T04:52:14Z,1,1110,0,Charge 6
2026-01-29T04:52:15Z,2,1130,0,Charge 6
2026-01-29T04:52:16Z,2,1190,0,Charge 6
2026-01-29T04:52:17Z,1,1210,0,Charge 6
2026-01-29T04:52:18Z,2,1210,0,Charge 6
2026-01-29T04:52:19Z,2,1250,0,Charge 6
2026-01-29T04:52:20Z,1,1240,0,Charge 6
2026-01-29T04:52:21Z,2,1240,0,Charge 6
2026-01-29T04:52:22Z,1,1240,0,Charge 6
2026-01-29T04:52:23Z,2,1250,0,Charge 6
2026-01-29T04:52:24Z,2,1240,0,Charge 6
2026-01-29T04:52:25Z,2,1270,0,Charge 6
2026-01-29T04:52:26Z,1,1280,0,Charge 6
2026-01-29T04:52:27Z,2,1290,0,Charge 6
2026-01-29T04:52:28Z,2,1320,0,Charge 6
2026-01-29T04:52:29Z,1,1320,0,Charge 6
2026-01-29T04:52:30Z,2,1320,0,Charge 6
2026-01-29T04:52:31Z,2,1320,0,Charge 6
2026-01-29T04:52:32Z,2,1320,0,Charge 6
2026-01-29T04:52:33Z,2,1320,0,Charge 6
2026-01-29T04:52:34Z,1,1320,0,Charge 6
2026-01-29T04:52:35Z,2,1320,0,Charge 6
2026-01-29T04:52:36Z,2,1320,0,Charge 6
2026-01-29T04:52:37Z,2,1330,0,Charge 6
