timestamp,latitude,longitude,altitude,data source
2021-04-15T09:36:03Z,48.811737,9.255477,0.0,Charge 4
2021-04-15T09:36:04Z,48.811762,9.255733,75.52,Fitbit App
2021-04-15T09:36:05Z,48.811762,9.255736,151.05,Fitbit App
2021-04-15T09:36:06Z,48.811763,9.255743,226.57,Fitbit App
2021-04-15T09:36:07Z,48.811742,9.255597,302.1,Charge 4
2021-04-15T09:36:08Z,48.811766,9.255765,302.1,Fitbit App
2021-04-15T09:36:09Z,48.811768,9.255780,302.1,Fitbit App
2021-04-15T09:36:10Z,48.811770,9.255798,302.1,Fitbit App
2021-04-15T09:36:11Z,48.811773,9.255818,302.1,Fitbit App
2021-04-15T09:36:12Z,48.811763,9.255763,302.1,Charge 4
2021-04-15T09:36:13Z,48.811779,9.255862,302.1,Fitbit App
2021-04-15T09:36:14Z,48.811778,9.255832,302.1,Charge 4
2021-04-15T09:36:15Z,48.811782,9.255865,302.1,Charge 4
2021-04-15T09:36:16Z,48.811787,9.255902,302.1,Charge 4
2021-04-15T09:36:17Z,48.811792,9.255933,302.1,Charge 4
2021-04-15T09:36:18Z,48.811797,9.255996,301.35,Fitbit App
2021-04-15T09:36:19Z,48.811800,9.256025,300.6,Fitbit App
2021-04-15T09:36:20Z,48.811804,9.256055,299.85,Fitbit App
2021-04-15T09:36:21Z,48.811808,9.256085,299.1,Fitbit App
2021-04-15T09:36:22Z,48.811812,9.256115,298.35,Fitbit App
2021-04-15T09:36:23Z,48.811807,9.256145,297.6,Charge 4
2021-04-15T09:36:24Z,48.811813,9.256178,297.6,Charge 4
2021-04-15T09:36:25Z,48.811818,9.256220,297.6,Charge 4
2021-04-15T09:36:26Z,48.811831,9.256236,297.35,Fitbit App
2021-04-15T09:36:27Z,48.811833,9.256292,297.1,Charge 4
2021-04-15T09:36:28Z,48.811838,9.256330,297.1,Charge 4
2021-04-15T09:36:29Z,48.811838,9.256367,297.1,Charge 4
2021-04-15T09:36:30Z,48.811847,9.256398,297.1,Charge 4
2021-04-15T09:36:31Z,48.811857,9.256376,297.1,Fitbit App
2021-04-15T09:36:32Z,48.811867,9.256460,297.1,Charge 4
2021-04-15T09:36:33Z,48.811875,9.256482,297.1,Charge 4
2021-04-15T09:36:34Z,48.811873,9.256446,297.1,Fitbit App
2021-04-15T09:36:35Z,48.811878,9.256466,297.1,Fitbit App
2021-04-15T09:36:36Z,48.811883,9.256486,297.1,Fitbit App
2021-04-15T09:36:37Z,48.811875,9.256518,297.1,Charge 4
2021-04-15T09:36:38Z,48.811865,9.256533,297.1,Charge 4
2021-04-15T09:36:39Z,48.811901,9.256542,294.08,Fitbit App
2021-04-15T09:36:40Z,48.811908,9.256560,291.06,Fitbit App
2021-04-15T09:36:41Z,48.811916,9.256578,288.04,Fitbit App
2021-04-15T09:36:42Z,48.811924,9.256596,285.02,Fitbit App
2021-04-15T09:36:43Z,48.811933,9.256602,282.0,Charge 4
2021-04-15T09:36:44Z,48.811939,9.256634,282.0,Fitbit App
2021-04-15T09:36:45Z,48.811947,9.256652,282.0,Fitbit App
2021-04-15T09:36:46Z,48.811954,9.256671,282.0,Fitbit App
2021-04-15T09:36:47Z,48.811962,9.256691,282.0,Fitbit App
2021-04-15T09:36:48Z,48.811969,9.256710,282.0,Fitbit App
2021-04-15T09:36:49Z,48.811977,9.256729,282.0,Fitbit App
2021-04-15T09:36:50Z,48.811984,9.256749,282.0,Fitbit App
2021-04-15T09:36:51Z,48.811998,9.256763,282.0,Charge 4
2021-04-15T09:36:52Z,48.811998,9.256789,282.0,Fitbit App
2021-04-15T09:36:53Z,48.812005,9.256809,282.0,Fitbit App
2021-04-15T09:36:54Z,48.812011,9.256829,282.0,Fitbit App
2021-04-15T09:36:55Z,48.812037,9.256855,282.0,Charge 4
2021-04-15T09:36:56Z,48.812045,9.256873,282.0,Charge 4
