timestamp,gain,data source
2020-10-01T06:14:00Z,3048,Charge 4
2020-10-01T06:27:00Z,3048,Charge 4
2020-10-01T06:45:00Z,3048,Charge 4
2020-10-01T10:09:00Z,3048,Charge 4
2020-10-01T10:10:00Z,3048,Charge 4
2020-10-01T10:39:00Z,6096,Charge 4
2020-10-01T10:40:00Z,6096,Charge 4
2020-10-01T10:41:00Z,3048,Charge 4
2020-10-01T10:42:00Z,6096,Charge 4
2020-10-01T11:28:00Z,3048,Charge 4
2020-10-01T11:58:00Z,6096,Charge 4
2020-10-01T11:59:00Z,3048,Charge 4
2020-10-01T12:02:00Z,3048,Charge 4
2020-10-01T12:03:00Z,3048,Charge 4
2020-10-01T12:04:00Z,6096,Charge 4
2020-10-01T12:06:00Z,6096,Charge 4
2020-10-01T13:50:00Z,3048,Charge 4
2020-10-01T13:56:00Z,3048,Charge 4
2020-10-01T13:59:00Z,6096,Charge 4
2020-10-01T14:00:00Z,3048,Charge 4
2020-10-01T14:01:00Z,3048,Charge 4
2020-10-01T14:06:00Z,3048,Charge 4
2020-10-01T14:07:00Z,3048,Charge 4
2020-10-01T14:09:00Z,3048,Charge 4
2020-10-01T14:10:00Z,3048,Charge 4
2020-10-01T14:12:00Z,3048,Charge 4
2020-10-01T14:18:00Z,3048,Charge 4
2020-10-01T14:20:00Z,3048,Charge 4
2020-10-02T14:34:00Z,6096,Charge 4
2020-10-02T14:45:00Z,6096,Charge 4
2020-10-02T14:46:00Z,6096,Charge 4
2020-10-02T14:48:00Z,3048,Charge 4
2020-10-02T14:58:00Z,3048,Charge 4
2020-10-02T16:42:00Z,3048,Charge 4
2020-10-02T16:51:00Z,6096,Charge 4
2020-10-03T12:44:00Z,3048,Charge 4
2020-10-03T13:00:00Z,3048,Charge 4
2020-10-03T13:01:00Z,3048,Charge 4
2020-10-03T14:27:00Z,3048,Charge 4
2020-10-03T14:28:00Z,6096,Charge 4
2020-10-03T14:29:00Z,3048,Charge 4
2020-10-03T14:30:00Z,3048,Charge 4
2020-10-03T14:31:00Z,6096,Charge 4
2020-10-03T14:32:00Z,12192,Charge 4
2020-10-03T14:33:00Z,9144,Charge 4
2020-10-03T14:34:00Z,3048,Charge 4
2020-10-03T14:35:00Z,18288,Charge 4
2020-10-03T14:36:00Z,12192,Charge 4
2020-10-03T14:43:00Z,3048,Charge 4
2020-10-03T14:45:00Z,3048,Charge 4
2020-10-03T14:59:00Z,3048,Charge 4
2020-10-03T15:02:00Z,3048,Charge 4
2020-10-03T15:03:00Z,3048,Charge 4
2020-10-03T15:04:00Z,3048,Charge 4
2020-10-03T15:06:00Z,3048,Charge 4
2020-10-03T15:14:00Z,3048,Charge 4
2020-10-03T15:15:00Z,3048,Charge 4
2020-10-03T15:16:00Z,3048,Charge 4
2020-10-03T16:55:00Z,6096,Charge 4
2020-10-04T12:57:00Z,3048,Charge 4
2020-10-04T13:38:00Z,3048,Charge 4
2020-10-04T13:39:00Z,3048,Charge 4
2020-10-04T15:14:00Z,3048,Charge 4
2020-10-04T15:25:00Z,3048,Charge 4
2020-10-04T15:28:00Z,6096,Charge 4
2020-10-04T15:29:00Z,6096,Charge 4
2020-10-04T15:30:00Z,3048,Charge 4
2020-10-06T05:14:00Z,3048,Charge 4
2020-10-06T05:15:00Z,3048,Charge 4
2020-10-06T05:33:00Z,3048,Charge 4
2020-10-06T05:35:00Z,3048,Charge 4
2020-10-06T07:04:00Z,3048,Charge 4
2020-10-06T08:54:00Z,3048,Charge 4
2020-10-06T09:08:00Z,3048,Charge 4
2020-10-06T09:37:00Z,3048,Charge 4
2020-10-06T09:39:00Z,3048,Charge 4
2020-10-06T10:25:00Z,3048,Charge 4
2020-10-06T10:35:00Z,3048,Charge 4
2020-10-06T11:03:00Z,3048,Charge 4
2020-10-06T11:26:00Z,3048,Charge 4
2020-10-06T11:43:00Z,3048,Charge 4
2020-10-06T11:57:00Z,3048,Charge 4
2020-10-06T12:11:00Z,3048,Charge 4
2020-10-06T12:57:00Z,3048,Charge 4
2020-10-06T13:02:00Z,3048,Charge 4
2020-10-06T13:40:00Z,3048,Charge 4
2020-10-06T14:07:00Z,3048,Charge 4
2020-10-06T14:11:00Z,3048,Charge 4
2020-10-06T14:48:00Z,3048,Charge 4
2020-10-06T14:49:00Z,3048,Charge 4
2020-10-06T15:10:00Z,3048,Charge 4
2020-10-06T15:15:00Z,3048,Charge 4
2020-10-06T21:16:00Z,3048,Charge 4
2020-10-06T22:00:00Z,3048,Charge 4
2020-10-06T22:01:00Z,3048,Charge 4
2020-10-07T04:15:00Z,3048,Charge 4
2020-10-07T06:16:00Z,3048,Charge 4
2020-10-07T06:30:00Z,6096,Charge 4
2020-10-07T06:31:00Z,6096,Charge 4
2020-10-07T17:23:00Z,3048,Charge 4
2020-10-07T17:27:00Z,3048,Charge 4
2020-10-07T17:29:00Z,3048,Charge 4
2020-10-13T14:24:00Z,3048,Charge 4
2020-10-13T15:21:00Z,3048,Charge 4
2020-10-14T16:51:00Z,3048,Charge 4
2020-10-14T16:52:00Z,3048,Charge 4
2020-10-14T17:06:00Z,3048,Charge 4
2020-10-14T17:07:00Z,3048,Charge 4
2020-10-14T17:08:00Z,3048,Charge 4
2020-10-14T17:09:00Z,3048,Charge 4
2020-10-14T17:10:00Z,3048,Charge 4
2020-10-14T17:11:00Z,3048,Charge 4
2020-10-17T18:14:00Z,9144,Charge 4
2020-10-18T05:08:00Z,3048,Charge 4
2020-10-18T05:50:00Z,3048,Charge 4
2020-10-18T05:53:00Z,3048,Charge 4
2020-10-18T06:16:00Z,3048,Charge 4
2020-10-18T06:20:00Z,6096,Charge 4
2020-10-18T06:21:00Z,12192,Charge 4
2020-10-18T06:22:00Z,6096,Charge 4
2020-10-18T06:25:00Z,3048,Charge 4
2020-10-18T06:26:00Z,6096,Charge 4
2020-10-18T06:52:00Z,3048,Charge 4
2020-10-18T07:04:00Z,3048,Charge 4
2020-10-18T07:32:00Z,3048,Charge 4
2020-10-18T09:52:00Z,6096,Charge 4
2020-10-18T10:23:00Z,6096,Charge 4
2020-10-18T11:04:00Z,3048,Charge 4
2020-10-18T11:57:00Z,3048,Charge 4
2020-10-18T12:01:00Z,3048,Charge 4
2020-10-18T12:37:00Z,3048,Charge 4
2020-10-18T18:20:00Z,3048,Charge 4
2020-10-18T18:21:00Z,3048,Charge 4
2020-10-18T18:31:00Z,3048,Charge 4
2020-10-18T18:37:00Z,3048,Charge 4
2020-10-18T18:39:00Z,6096,Charge 4
2020-10-18T18:45:00Z,9144,Charge 4
2020-10-18T18:46:00Z,3048,Charge 4
2020-10-19T07:44:00Z,3048,Charge 4
2020-10-19T07:45:00Z,3048,Charge 4
2020-10-19T08:00:00Z,3048,Charge 4
2020-10-19T09:24:00Z,3048,Charge 4
2020-10-19T09:28:00Z,3048,Charge 4
2020-10-19T11:16:00Z,3048,Charge 4
2020-10-19T11:20:00Z,3048,Charge 4
2020-10-19T11:25:00Z,3048,Charge 4
2020-10-19T11:28:00Z,12192,Charge 4
