start time,end time,data source
2023-04-17T06:40:00Z,2023-04-17T06:52:00Z,Fitbit App
2023-04-17T06:58:00Z,2023-04-17T08:04:00Z,Fitbit App
2023-04-17T08:44:00Z,2023-04-17T09:44:00Z,Fitbit App
2023-04-17T09:46:00Z,2023-04-17T10:26:00Z,Fitbit App
2023-04-17T10:46:00Z,2023-04-17T11:08:00Z,Fitbit App
2023-04-17T11:12:00Z,2023-04-17T11:31:00Z,Fitbit App
2023-04-17T11:44:00Z,2023-04-17T12:08:00Z,Fitbit App
2023-04-17T12:48:00Z,2023-04-17T13:27:00Z,Fitbit App
2023-04-17T13:32:00Z,2023-04-17T14:13:00Z,Fitbit App
2023-04-17T16:38:00Z,2023-04-17T18:45:00Z,Fitbit App
2023-04-17T18:46:00Z,2023-04-17T21:36:00Z,Fitbit App
