start time,end time,data source
2023-12-09T00:10:00Z,2023-12-09T01:08:00Z,Fitbit App
2023-12-09T01:09:00Z,2023-12-09T01:45:00Z,Fitbit App
2023-12-09T01:52:00Z,2023-12-09T03:35:00Z,Fitbit App
2023-12-09T03:36:00Z,2023-12-09T05:03:00Z,Fitbit App
2023-12-09T12:59:00Z,2023-12-09T13:21:00Z,Fitbit App
2023-12-09T13:27:00Z,2023-12-09T13:42:00Z,Fitbit App
2023-12-09T14:32:00Z,2023-12-09T14:46:00Z,Fitbit App
2023-12-09T14:47:00Z,2023-12-09T15:15:00Z,Fitbit App
2023-12-09T15:50:00Z,2023-12-09T16:00:00Z,Fitbit App
2023-12-09T18:23:00Z,2023-12-09T18:40:00Z,Fitbit App
2023-12-09T18:45:00Z,2023-12-09T19:06:00Z,Fitbit App
2023-12-09T19:11:00Z,2023-12-09T19:27:00Z,Fitbit App
2023-12-09T22:20:00Z,2023-12-09T22:33:00Z,Fitbit App
2023-12-09T22:53:00Z,2023-12-09T23:16:00Z,Fitbit App
2023-12-09T23:32:00Z,2023-12-09T23:42:00Z,Fitbit App
2023-12-09T23:47:00Z,2023-12-10T00:11:00Z,Fitbit App
