start time,end time,data source
2021-04-30T06:31:00Z,2021-04-30T07:24:00Z,Fitbit App
2021-04-30T12:21:00Z,2021-04-30T13:52:00Z,Fitbit App
2021-04-30T13:53:00Z,2021-04-30T14:25:00Z,Fitbit App
2021-04-30T14:32:00Z,2021-04-30T15:32:00Z,Fitbit App
2021-04-30T15:40:00Z,2021-04-30T17:04:00Z,Fitbit App
2021-04-30T17:08:00Z,2021-04-30T17:47:00Z,Fitbit App
2021-04-30T17:48:00Z,2021-04-30T19:01:00Z,Fitbit App
2021-04-30T19:02:00Z,2021-04-30T19:18:00Z,Fitbit App
2021-04-30T19:23:00Z,2021-04-30T19:46:00Z,Fitbit App
2021-04-30T19:47:00Z,2021-04-30T22:00:00Z,Fitbit App
2021-04-30T22:00:00Z,2021-04-30T22:47:00Z,Fitbit App
