timestamp,heart rate zone,total minutes,data source
2021-02-01T11:30:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:45:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:46:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:47:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:48:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:49:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:50:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:51:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:52:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:53:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:54:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:55:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:56:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:57:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:58:00Z,FAT_BURN,1,Charge 4
2021-02-01T14:59:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:00:00Z,CARDIO,2,Charge 4
2021-02-01T15:01:00Z,CARDIO,2,Charge 4
2021-02-01T15:02:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:03:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:04:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:06:00Z,CARDIO,2,Charge 4
2021-02-01T15:07:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:08:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:09:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:10:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:11:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:12:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:13:00Z,FAT_BURN,1,Charge 4
2021-02-01T15:14:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:37:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:44:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:45:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:46:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:47:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:48:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:49:00Z,FAT_BURN,1,Charge 4
2021-02-02T12:50:00Z,FAT_BURN,1,Charge 4
