start time,end time,data source
2021-02-17T05:53:00Z,2021-02-17T07:09:00Z,Fitbit App
2021-02-17T07:28:00Z,2021-02-17T07:42:00Z,Fitbit App
2021-02-17T07:48:00Z,2021-02-17T07:59:00Z,Fitbit App
2021-02-17T08:37:00Z,2021-02-17T08:55:00Z,Fitbit App
2021-02-17T09:59:00Z,2021-02-17T10:38:00Z,Fitbit App
2021-02-17T10:39:00Z,2021-02-17T12:53:00Z,Fitbit App
2021-02-17T12:54:00Z,2021-02-17T13:29:00Z,Fitbit App
2021-02-17T13:33:00Z,2021-02-17T13:53:00Z,Fitbit App
2021-02-17T13:54:00Z,2021-02-17T16:31:00Z,Fitbit App
2021-02-17T16:35:00Z,2021-02-17T16:55:00Z,Fitbit App
2021-02-17T16:56:00Z,2021-02-17T17:13:00Z,Fitbit App
2021-02-17T17:19:00Z,2021-02-17T18:21:00Z,Fitbit App
