timestamp,level,data source
2021-11-01T00:03:00Z,SEDENTARY,Fitbit App
2021-11-01T00:04:00Z,SEDENTARY,Fitbit App
2021-11-01T00:05:00Z,SEDENTARY,Fitbit App
2021-11-01T00:06:00Z,SEDENTARY,Fitbit App
2021-11-01T00:07:00Z,SEDENTARY,Fitbit App
2021-11-01T00:09:00Z,SEDENTARY,Fitbit App
2021-11-01T00:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T00:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T00:12:00Z,SEDENTARY,Fitbit App
2021-11-01T00:19:00Z,SEDENTARY,Fitbit App
2021-11-01T00:54:00Z,SEDENTARY,Fitbit App
2021-11-01T00:59:00Z,SEDENTARY,Fitbit App
2021-11-01T01:38:00Z,SEDENTARY,Fitbit App
2021-11-01T02:36:00Z,SEDENTARY,Fitbit App
2021-11-01T02:37:00Z,SEDENTARY,Fitbit App
2021-11-01T02:38:00Z,SEDENTARY,Fitbit App
2021-11-01T02:39:00Z,SEDENTARY,Fitbit App
2021-11-01T02:44:00Z,SEDENTARY,Fitbit App
2021-11-01T03:16:00Z,SEDENTARY,Fitbit App
2021-11-01T03:53:00Z,SEDENTARY,Fitbit App
2021-11-01T04:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T04:16:00Z,SEDENTARY,Fitbit App
2021-11-01T04:27:00Z,SEDENTARY,Fitbit App
2021-11-01T04:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T05:10:00Z,SEDENTARY,Fitbit App
2021-11-01T05:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T05:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T05:13:00Z,SEDENTARY,Fitbit App
2021-11-01T05:15:00Z,SEDENTARY,Fitbit App
2021-11-01T05:33:00Z,SEDENTARY,Fitbit App
2021-11-01T05:47:00Z,SEDENTARY,Fitbit App
2021-11-01T06:22:00Z,SEDENTARY,Fitbit App
2021-11-01T06:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T06:54:00Z,SEDENTARY,Fitbit App
2021-11-01T07:03:00Z,SEDENTARY,Fitbit App
2021-11-01T08:11:00Z,SEDENTARY,Fitbit App
2021-11-01T08:14:00Z,SEDENTARY,Fitbit App
2021-11-01T08:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:17:00Z,SEDENTARY,Fitbit App
2021-11-01T08:18:00Z,SEDENTARY,Fitbit App
2021-11-01T08:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:20:00Z,SEDENTARY,Fitbit App
2021-11-01T08:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:22:00Z,SEDENTARY,Fitbit App
2021-11-01T08:23:00Z,SEDENTARY,Fitbit App
2021-11-01T08:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T08:30:00Z,SEDENTARY,Fitbit App
2021-11-01T08:47:00Z,SEDENTARY,Fitbit App
2021-11-01T08:48:00Z,SEDENTARY,Fitbit App
2021-11-01T08:53:00Z,SEDENTARY,Fitbit App
2021-11-01T08:54:00Z,SEDENTARY,Fitbit App
2021-11-01T09:08:00Z,SEDENTARY,Fitbit App
2021-11-01T09:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T09:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T09:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T09:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-11-01T09:15:00Z,SEDENTARY,Fitbit App
2021-11-01T09:16:00Z,SEDENTARY,Fitbit App
2021-11-01T09:17:00Z,SEDENTARY,Fitbit App
2021-11-01T09:25:00Z,SEDENTARY,Fitbit App
2021-11-01T09:26:00Z,SEDENTARY,Fitbit App
2021-11-01T09:27:00Z,SEDENTARY,Fitbit App
2021-11-01T09:39:00Z,SEDENTARY,Fitbit App
2021-11-01T09:49:00Z,SEDENTARY,Fitbit App
2021-11-01T09:50:00Z,SEDENTARY,Fitbit App
2021-11-01T09:51:00Z,SEDENTARY,Fitbit App
2021-11-01T09:52:00Z,SEDENTARY,Fitbit App
