timestamp,lap time,stroke count,stroke type,data source
2026-02-01T08:36:55Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-01T08:56:05Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-01T09:24:44Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-01T22:38:18Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T06:46:24Z,00:00:17.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T11:51:08Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:11:03Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:15:30Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:19:08Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:22:48Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:26:14Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:28:37Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T13:31:03Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T14:43:12Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-02T16:55:17Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-03T08:25:59Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-03T10:01:00Z,00:00:53.000,21,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-03T10:01:55Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-03T10:02:29Z,00:00:37.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
