start time,end time,data source
2022-10-27T05:41:00Z,2022-10-27T07:04:00Z,Fitbit App
2022-10-27T07:09:00Z,2022-10-27T08:19:00Z,Fitbit App
2022-10-27T08:20:00Z,2022-10-27T09:52:00Z,Fitbit App
2022-10-27T09:58:00Z,2022-10-27T10:45:00Z,Fitbit App
2022-10-27T10:46:00Z,2022-10-27T11:10:00Z,Fitbit App
2022-10-27T11:11:00Z,2022-10-27T12:05:00Z,Fitbit App
2022-10-27T12:06:00Z,2022-10-27T12:52:00Z,Fitbit App
2022-10-27T15:58:00Z,2022-10-27T17:22:00Z,Fitbit App
2022-10-27T17:24:00Z,2022-10-27T17:52:00Z,Fitbit App
2022-10-27T17:59:00Z,2022-10-27T18:23:00Z,Fitbit App
2022-10-27T18:34:00Z,2022-10-27T21:04:00Z,Fitbit App
2022-10-27T21:05:00Z,2022-10-27T21:47:00Z,Fitbit App
2022-10-27T21:49:00Z,2022-10-27T22:00:00Z,Fitbit App
2022-10-27T22:03:00Z,2022-10-27T22:38:00Z,Fitbit App
2022-10-27T22:44:00Z,2022-10-27T23:10:00Z,Fitbit App
