timestamp,heart rate zone,total minutes,data source
2024-06-02T10:19:00Z,FAT_BURN,1,Charge 5
2024-06-02T10:20:00Z,FAT_BURN,1,Charge 5
2024-06-02T10:22:00Z,FAT_BURN,1,Charge 5
2024-06-03T06:35:00Z,FAT_BURN,1,Charge 5
2024-06-03T10:01:00Z,FAT_BURN,1,Charge 5
2024-06-03T10:21:00Z,FAT_BURN,1,Charge 5
2024-06-03T12:44:00Z,FAT_BURN,1,Charge 5
2024-06-03T12:45:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:19:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:20:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:21:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:25:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:26:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:27:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:28:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:50:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:52:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:53:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:54:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:55:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:56:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:57:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:58:00Z,FAT_BURN,1,Charge 5
2024-06-04T15:59:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:01:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:02:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:06:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:07:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:10:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:11:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:12:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:13:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:16:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:19:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:20:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:21:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:22:00Z,CARDIO,2,Charge 5
2024-06-04T16:23:00Z,CARDIO,2,Charge 5
2024-06-04T16:24:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:26:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:27:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:28:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:29:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:32:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:33:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:34:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:35:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:44:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:47:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:49:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:50:00Z,FAT_BURN,1,Charge 5
2024-06-04T16:54:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:02:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:03:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:05:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:30:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:31:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:32:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:34:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:35:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:36:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:37:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:38:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:39:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:42:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:43:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:44:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:45:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:46:00Z,FAT_BURN,1,Charge 5
2024-06-04T17:47:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:04:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:05:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:06:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:08:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:09:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:10:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:11:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:12:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:13:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:14:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:15:00Z,CARDIO,2,Charge 5
2024-06-04T18:16:00Z,CARDIO,2,Charge 5
2024-06-04T18:17:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:18:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:19:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:20:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:21:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:22:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:23:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:24:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:25:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:26:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:28:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:31:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:32:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:38:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:39:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:40:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:41:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:42:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:43:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:44:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:45:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:46:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:47:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:48:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:49:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:50:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:53:00Z,CARDIO,2,Charge 5
2024-06-04T18:54:00Z,CARDIO,2,Charge 5
2024-06-04T18:55:00Z,CARDIO,2,Charge 5
2024-06-04T18:56:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:57:00Z,FAT_BURN,1,Charge 5
2024-06-04T18:58:00Z,FAT_BURN,1,Charge 5
2024-06-04T19:11:00Z,FAT_BURN,1,Charge 5
2024-06-04T19:12:00Z,FAT_BURN,1,Charge 5
2024-06-04T19:33:00Z,FAT_BURN,1,Charge 5
2024-06-04T19:43:00Z,FAT_BURN,1,Charge 5
2024-06-05T11:19:00Z,FAT_BURN,1,Charge 5
2024-06-05T11:20:00Z,FAT_BURN,1,Charge 5
2024-06-05T11:37:00Z,FAT_BURN,1,Charge 5
2024-06-05T12:36:00Z,FAT_BURN,1,Charge 5
2024-06-05T12:37:00Z,FAT_BURN,1,Charge 5
2024-06-09T07:26:00Z,FAT_BURN,1,Charge 5
2024-06-09T07:27:00Z,FAT_BURN,1,Charge 5
2024-06-09T13:47:00Z,FAT_BURN,1,Charge 5
2024-06-14T06:16:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:12:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:13:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:16:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:17:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:20:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:21:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:22:00Z,CARDIO,2,Charge 5
2024-06-16T10:23:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:24:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:25:00Z,CARDIO,2,Charge 5
2024-06-16T10:26:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:27:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:28:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:29:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:30:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:31:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:32:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:33:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:34:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:35:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:36:00Z,CARDIO,2,Charge 5
2024-06-16T10:37:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:38:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:39:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:40:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:41:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:42:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:43:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:44:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:45:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:46:00Z,CARDIO,2,Charge 5
2024-06-16T10:47:00Z,CARDIO,2,Charge 5
2024-06-16T10:48:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:49:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:50:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:51:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:52:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:53:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:54:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:55:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:56:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:57:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:58:00Z,FAT_BURN,1,Charge 5
2024-06-16T10:59:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:00:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:01:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:02:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:03:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:04:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:05:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:06:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:07:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:08:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:09:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:10:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:11:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:12:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:13:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:14:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:15:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:16:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:17:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:18:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:19:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:20:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:21:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:22:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:23:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:24:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:25:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:26:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:27:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:28:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:29:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:32:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:36:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:37:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:38:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:39:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:40:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:41:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:42:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:43:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:44:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:45:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:46:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:48:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:49:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:50:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:51:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:52:00Z,FAT_BURN,1,Charge 5
2024-06-16T11:53:00Z,FAT_BURN,1,Charge 5
2024-06-17T06:07:00Z,FAT_BURN,1,Charge 5
2024-06-17T06:08:00Z,FAT_BURN,1,Charge 5
2024-06-17T06:45:00Z,FAT_BURN,1,Charge 5
