start time,end time,data source
2023-05-03T04:48:00Z,2023-05-03T05:25:00Z,Fitbit App
2023-05-03T05:26:00Z,2023-05-03T06:05:00Z,Fitbit App
2023-05-03T06:15:00Z,2023-05-03T06:27:00Z,Fitbit App
2023-05-03T06:32:00Z,2023-05-03T06:55:00Z,Fitbit App
2023-05-03T07:23:00Z,2023-05-03T10:14:00Z,Fitbit App
2023-05-03T11:42:00Z,2023-05-03T11:55:00Z,Fitbit App
2023-05-03T12:08:00Z,2023-05-03T12:20:00Z,Fitbit App
2023-05-03T12:35:00Z,2023-05-03T15:20:00Z,Fitbit App
2023-05-03T16:38:00Z,2023-05-03T17:17:00Z,Fitbit App
2023-05-03T17:18:00Z,2023-05-03T17:32:00Z,Fitbit App
2023-05-03T17:33:00Z,2023-05-03T18:30:00Z,Fitbit App
2023-05-03T18:31:00Z,2023-05-03T19:35:00Z,Fitbit App
2023-05-03T19:37:00Z,2023-05-03T20:02:00Z,Fitbit App
2023-05-03T20:16:00Z,2023-05-03T20:35:00Z,Fitbit App
2023-05-03T20:36:00Z,2023-05-03T20:49:00Z,Fitbit App
2023-05-03T20:51:00Z,2023-05-03T22:00:00Z,Fitbit App
