start time,end time,data source
2020-12-21T10:10:00Z,2020-12-21T10:28:00Z,Fitbit App
2020-12-21T10:34:00Z,2020-12-21T10:44:00Z,Fitbit App
2020-12-21T11:01:00Z,2020-12-21T11:12:00Z,Fitbit App
2020-12-21T11:37:00Z,2020-12-21T11:56:00Z,Fitbit App
2020-12-21T11:57:00Z,2020-12-21T12:07:00Z,Fitbit App
2020-12-21T12:54:00Z,2020-12-21T13:38:00Z,Fitbit App
2020-12-21T13:52:00Z,2020-12-21T16:31:00Z,Fitbit App
2020-12-21T16:42:00Z,2020-12-21T16:57:00Z,Fitbit App
2020-12-21T17:35:00Z,2020-12-21T18:08:00Z,Fitbit App
2020-12-21T18:10:00Z,2020-12-21T19:17:00Z,Fitbit App
2020-12-21T19:30:00Z,2020-12-21T20:49:00Z,Fitbit App
2020-12-21T20:54:00Z,2020-12-21T22:43:00Z,Fitbit App
