timestamp,latitude,longitude,altitude,data source
2021-01-24T12:22:21Z,48.811128,9.251013,341.0,Charge 4
2021-01-24T12:22:22Z,48.811123,9.251025,341.0,Charge 4
2021-01-24T12:22:23Z,48.811127,9.251028,341.0,Charge 4
2021-01-24T12:22:24Z,48.811123,9.251028,341.0,Charge 4
2021-01-24T12:22:25Z,48.811120,9.251028,341.0,Charge 4
2021-01-24T12:22:26Z,48.811113,9.251033,341.3,Charge 4
2021-01-24T12:22:27Z,48.811112,9.251035,341.3,Charge 4
2021-01-24T12:22:28Z,48.811113,9.251042,341.3,Charge 4
2021-01-24T12:22:29Z,48.811118,9.251058,341.2,Charge 4
2021-01-24T12:22:30Z,48.811120,9.251075,341.3,Charge 4
2021-01-24T12:22:31Z,48.811122,9.251098,341.3,Charge 4
2021-01-24T12:22:32Z,48.811125,9.251123,341.3,Charge 4
2021-01-24T12:22:33Z,48.811128,9.251153,341.4,Charge 4
2021-01-24T12:22:34Z,48.811130,9.251178,341.4,Charge 4
2021-01-24T12:22:35Z,48.811132,9.251200,341.5,Charge 4
2021-01-24T12:22:36Z,48.811128,9.251222,341.5,Charge 4
2021-01-24T12:22:37Z,48.811128,9.251245,341.4,Charge 4
2021-01-24T12:22:38Z,48.811127,9.251273,341.4,Charge 4
2021-01-24T12:22:39Z,48.811127,9.251300,341.4,Charge 4
2021-01-24T12:22:40Z,48.811127,9.251320,341.4,Charge 4
2021-01-24T12:22:41Z,48.811127,9.251343,341.5,Charge 4
2021-01-24T12:22:42Z,48.811130,9.251380,341.4,Charge 4
2021-01-24T12:22:43Z,48.811132,9.251395,341.4,Charge 4
2021-01-24T12:22:44Z,48.811133,9.251423,341.5,Charge 4
2021-01-24T12:22:45Z,48.811138,9.251462,341.4,Charge 4
2021-01-24T12:22:46Z,48.811142,9.251482,341.4,Charge 4
2021-01-24T12:22:47Z,48.811148,9.251502,341.4,Charge 4
2021-01-24T12:22:48Z,48.811152,9.251502,341.4,Charge 4
2021-01-24T12:22:49Z,48.811157,9.251522,341.4,Charge 4
2021-01-24T12:22:50Z,48.811167,9.251545,341.4,Charge 4
2021-01-24T12:22:51Z,48.811172,9.251568,341.29,Charge 4
2021-01-24T12:22:52Z,48.811175,9.251597,341.29,Fitbit App
2021-01-24T12:22:53Z,48.811178,9.251617,341.29,Charge 4
2021-01-24T12:22:54Z,48.811187,9.251645,341.4,Charge 4
2021-01-24T12:22:55Z,48.811192,9.251670,341.4,Charge 4
2021-01-24T12:22:56Z,48.811200,9.251703,341.29,Charge 4
2021-01-24T12:22:57Z,48.811203,9.251717,341.29,Charge 4
2021-01-24T12:22:58Z,48.811205,9.251738,341.4,Charge 4
2021-01-24T12:22:59Z,48.811207,9.251765,341.4,Charge 4
2021-01-24T12:23:00Z,48.811210,9.251785,341.4,Charge 4
2021-01-24T12:23:01Z,48.811212,9.251807,341.4,Charge 4
2021-01-24T12:23:02Z,48.811212,9.251832,341.4,Charge 4
2021-01-24T12:23:03Z,48.811215,9.251853,341.4,Charge 4
2021-01-24T12:23:04Z,48.811215,9.251882,341.4,Charge 4
2021-01-24T12:23:05Z,48.811212,9.251898,341.5,Charge 4
2021-01-24T12:23:06Z,48.811210,9.251903,341.5,Charge 4
2021-01-24T12:23:07Z,48.811210,9.251907,341.4,Charge 4
2021-01-24T12:23:08Z,48.811210,9.251897,341.5,Charge 4
2021-01-24T12:23:09Z,48.811208,9.251903,341.5,Charge 4
2021-01-24T12:23:10Z,48.811208,9.251905,341.5,Charge 4
2021-01-24T12:23:11Z,48.811210,9.251923,342.6,Charge 4
2021-01-24T12:23:12Z,48.811210,9.251938,342.6,Charge 4
2021-01-24T12:23:13Z,48.811213,9.251963,342.6,Charge 4
2021-01-24T12:23:14Z,48.811218,9.251988,342.6,Charge 4
2021-01-24T12:23:15Z,48.811223,9.252015,342.6,Charge 4
2021-01-24T12:23:16Z,48.811233,9.252040,342.6,Charge 4
2021-01-24T12:23:17Z,48.811240,9.252075,342.6,Charge 4
2021-01-24T12:23:18Z,48.811252,9.252112,342.6,Charge 4
2021-01-24T12:23:19Z,48.811258,9.252138,342.6,Charge 4
2021-01-24T12:23:20Z,48.811267,9.252162,342.6,Charge 4
2021-01-24T12:23:21Z,48.811275,9.252185,342.6,Charge 4
2021-01-24T12:23:22Z,48.811287,9.252217,342.6,Charge 4
2021-01-24T12:23:23Z,48.811290,9.252233,342.6,Charge 4
2021-01-24T12:23:24Z,48.811293,9.252247,342.6,Charge 4
2021-01-24T12:23:25Z,48.811288,9.252252,342.6,Charge 4
2021-01-24T12:23:26Z,48.811288,9.252267,342.6,Charge 4
2021-01-24T12:23:27Z,48.811288,9.252282,342.4,Charge 4
2021-01-24T12:23:28Z,48.811288,9.252295,342.4,Charge 4
2021-01-24T12:23:29Z,48.811288,9.252310,342.3,Charge 4
2021-01-24T12:23:30Z,48.811290,9.252330,342.3,Charge 4
2021-01-24T12:23:31Z,48.811293,9.252348,342.3,Charge 4
2021-01-24T12:23:32Z,48.811295,9.252370,342.4,Charge 4
2021-01-24T12:23:33Z,48.811295,9.252388,342.4,Charge 4
2021-01-24T12:23:34Z,48.811295,9.252408,342.3,Charge 4
2021-01-24T12:23:35Z,48.811293,9.252433,342.4,Charge 4
2021-01-24T12:23:36Z,48.811293,9.252453,342.4,Charge 4
2021-01-24T12:23:37Z,48.811298,9.252473,342.3,Charge 4
2021-01-24T12:23:38Z,48.811303,9.252495,342.3,Charge 4
2021-01-24T12:23:39Z,48.811312,9.252518,342.3,Charge 4
2021-01-24T12:23:40Z,48.811322,9.252560,342.3,Charge 4
2021-01-24T12:23:41Z,48.811332,9.252597,342.3,Charge 4
2021-01-24T12:23:42Z,48.811342,9.252633,342.3,Charge 4
2021-01-24T12:23:43Z,48.811350,9.252667,342.3,Charge 4
2021-01-24T12:23:44Z,48.811358,9.252708,342.3,Charge 4
2021-01-24T12:23:45Z,48.811368,9.252752,342.3,Charge 4
2021-01-24T12:23:46Z,48.811375,9.252777,342.3,Charge 4
2021-01-24T12:23:47Z,48.811377,9.252793,342.3,Charge 4
2021-01-24T12:23:48Z,48.811382,9.252832,342.3,Charge 4
2021-01-24T12:23:49Z,48.811382,9.252850,342.3,Charge 4
2021-01-24T12:23:50Z,48.811385,9.252882,342.4,Charge 4
2021-01-24T12:23:51Z,48.811387,9.252907,342.4,Charge 4
2021-01-24T12:23:52Z,48.811392,9.252942,342.4,Charge 4
2021-01-24T12:23:53Z,48.811395,9.252963,342.4,Charge 4
2021-01-24T12:23:54Z,48.811397,9.252983,342.3,Charge 4
2021-01-24T12:23:55Z,48.811400,9.253015,342.3,Charge 4
2021-01-24T12:23:56Z,48.811407,9.253065,342.3,Charge 4
2021-01-24T12:23:57Z,48.811408,9.253090,342.3,Charge 4
2021-01-24T12:23:58Z,48.811412,9.253113,342.3,Charge 4
2021-01-24T12:23:59Z,48.811415,9.253142,342.3,Charge 4
2021-01-24T12:24:00Z,48.811423,9.253163,342.3,Charge 4
2021-01-24T12:24:01Z,48.811427,9.253180,342.3,Charge 4
2021-01-24T12:24:02Z,48.811430,9.253197,342.3,Charge 4
2021-01-24T12:24:03Z,48.811433,9.253222,342.3,Charge 4
2021-01-24T12:24:04Z,48.811437,9.253247,342.3,Charge 4
2021-01-24T12:24:05Z,48.811438,9.253270,342.3,Charge 4
2021-01-24T12:24:06Z,48.811442,9.253297,342.3,Charge 4
2021-01-24T12:24:07Z,48.811445,9.253328,342.3,Charge 4
2021-01-24T12:24:08Z,48.811447,9.253363,342.3,Charge 4
2021-01-24T12:24:09Z,48.811450,9.253390,342.3,Charge 4
2021-01-24T12:24:10Z,48.811457,9.253433,342.2,Charge 4
2021-01-24T12:24:11Z,48.811460,9.253458,342.2,Charge 4
2021-01-24T12:24:12Z,48.811463,9.253480,342.2,Charge 4
2021-01-24T12:24:13Z,48.811467,9.253505,342.2,Charge 4
2021-01-24T12:24:14Z,48.811473,9.253528,342.2,Charge 4
2021-01-24T12:24:15Z,48.811478,9.253555,342.2,Charge 4
2021-01-24T12:24:16Z,48.811483,9.253582,342.1,Charge 4
2021-01-24T12:24:17Z,48.811488,9.253607,342.1,Charge 4
2021-01-24T12:24:18Z,48.811495,9.253635,342.1,Charge 4
2021-01-24T12:24:19Z,48.811502,9.253660,342.1,Charge 4
2021-01-24T12:24:20Z,48.811505,9.253682,342.1,Charge 4
2021-01-24T12:24:21Z,48.811507,9.253707,342.1,Charge 4
2021-01-24T12:24:22Z,48.811510,9.253730,342.1,Charge 4
2021-01-24T12:24:23Z,48.811515,9.253762,342.1,Charge 4
2021-01-24T12:24:24Z,48.811520,9.253787,342.1,Charge 4
2021-01-24T12:24:25Z,48.811523,9.253813,342.1,Charge 4
2021-01-24T12:24:26Z,48.811528,9.253837,342.1,Charge 4
2021-01-24T12:24:27Z,48.811532,9.253848,342.1,Charge 4
2021-01-24T12:24:28Z,48.811537,9.253868,342.1,Charge 4
2021-01-24T12:24:29Z,48.811542,9.253882,342.1,Charge 4
2021-01-24T12:24:30Z,48.811547,9.253905,342.1,Charge 4
2021-01-24T12:24:31Z,48.811552,9.253925,342.1,Charge 4
2021-01-24T12:24:32Z,48.811553,9.253947,342.1,Charge 4
2021-01-24T12:24:33Z,48.811555,9.253967,342.1,Charge 4
2021-01-24T12:24:34Z,48.811557,9.253993,342.0,Charge 4
2021-01-24T12:24:35Z,48.811560,9.254013,342.1,Charge 4
2021-01-24T12:24:36Z,48.811567,9.254048,342.1,Charge 4
2021-01-24T12:24:37Z,48.811569,9.254069,342.05,Fitbit App
2021-01-24T12:24:38Z,48.811572,9.254095,342.0,Charge 4
2021-01-24T12:24:39Z,48.811575,9.254122,342.0,Charge 4
2021-01-24T12:24:40Z,48.811578,9.254145,342.0,Charge 4
2021-01-24T12:24:41Z,48.811580,9.254167,342.1,Charge 4
2021-01-24T12:24:42Z,48.811582,9.254192,342.1,Charge 4
2021-01-24T12:24:43Z,48.811590,9.254227,342.1,Charge 4
2021-01-24T12:24:44Z,48.811597,9.254245,342.1,Charge 4
2021-01-24T12:24:45Z,48.811602,9.254255,342.1,Charge 4
2021-01-24T12:24:46Z,48.811608,9.254285,342.1,Charge 4
2021-01-24T12:24:47Z,48.811612,9.254297,342.2,Charge 4
2021-01-24T12:24:48Z,48.811617,9.254293,342.2,Charge 4
2021-01-24T12:24:49Z,48.811623,9.254310,340.1,Charge 4
2021-01-24T12:24:50Z,48.811627,9.254323,340.1,Charge 4
2021-01-24T12:24:51Z,48.811632,9.254343,340.1,Charge 4
2021-01-24T12:24:52Z,48.811637,9.254358,340.1,Charge 4
2021-01-24T12:24:53Z,48.811640,9.254377,340.1,Charge 4
2021-01-24T12:24:54Z,48.811643,9.254397,340.1,Charge 4
2021-01-24T12:24:55Z,48.811645,9.254418,340.1,Charge 4
2021-01-24T12:24:56Z,48.811647,9.254445,340.1,Charge 4
2021-01-24T12:24:57Z,48.811648,9.254472,340.1,Charge 4
2021-01-24T12:24:58Z,48.811650,9.254491,340.1,Fitbit App
2021-01-24T12:24:59Z,48.811648,9.254518,340.1,Charge 4
2021-01-24T12:25:00Z,48.811652,9.254535,340.1,Charge 4
2021-01-24T12:25:01Z,48.811658,9.254563,340.1,Charge 4
2021-01-24T12:25:02Z,48.811662,9.254580,340.1,Charge 4
2021-01-24T12:25:03Z,48.811665,9.254595,340.1,Charge 4
2021-01-24T12:25:04Z,48.811668,9.254613,340.1,Charge 4
2021-01-24T12:25:05Z,48.811675,9.254637,341.9,Charge 4
2021-01-24T12:25:06Z,48.811680,9.254653,341.9,Charge 4
2021-01-24T12:25:07Z,48.811687,9.254680,341.9,Charge 4
2021-01-24T12:25:08Z,48.811693,9.254703,341.9,Charge 4
2021-01-24T12:25:09Z,48.811698,9.254727,341.9,Charge 4
2021-01-24T12:25:10Z,48.811705,9.254757,341.9,Charge 4
2021-01-24T12:25:11Z,48.811710,9.254783,341.9,Charge 4
2021-01-24T12:25:12Z,48.811713,9.254810,341.9,Charge 4
2021-01-24T12:25:13Z,48.811717,9.254838,341.9,Charge 4
2021-01-24T12:25:14Z,48.811720,9.254868,341.79,Charge 4
2021-01-24T12:25:15Z,48.811723,9.254897,341.9,Charge 4
2021-01-24T12:25:16Z,48.811727,9.254925,341.9,Charge 4
2021-01-24T12:25:17Z,48.811732,9.254952,341.9,Charge 4
2021-01-24T12:25:18Z,48.811737,9.254980,341.9,Charge 4
2021-01-24T12:25:19Z,48.811743,9.255008,341.9,Charge 4
2021-01-24T12:25:20Z,48.811750,9.255035,342.0,Charge 4
2021-01-24T12:25:21Z,48.811757,9.255063,341.9,Charge 4
2021-01-24T12:25:22Z,48.811765,9.255100,342.0,Charge 4
2021-01-24T12:25:23Z,48.811772,9.255123,341.9,Charge 4
2021-01-24T12:25:24Z,48.811777,9.255142,341.9,Charge 4
2021-01-24T12:25:25Z,48.811783,9.255162,341.9,Charge 4
2021-01-24T12:25:26Z,48.811792,9.255182,341.9,Charge 4
2021-01-24T12:25:27Z,48.811797,9.255200,341.9,Charge 4
2021-01-24T12:25:28Z,48.811802,9.255220,341.9,Charge 4
2021-01-24T12:25:29Z,48.811812,9.255242,341.9,Charge 4
2021-01-24T12:25:30Z,48.811818,9.255260,341.9,Charge 4
2021-01-24T12:25:31Z,48.811823,9.255277,342.0,Charge 4
2021-01-24T12:25:32Z,48.811828,9.255297,342.0,Charge 4
2021-01-24T12:25:33Z,48.811832,9.255313,342.0,Charge 4
2021-01-24T12:25:34Z,48.811837,9.255337,341.9,Charge 4
2021-01-24T12:25:35Z,48.811842,9.255358,343.0,Charge 4
2021-01-24T12:25:36Z,48.811847,9.255378,343.0,Charge 4
2021-01-24T12:25:37Z,48.811853,9.255400,343.1,Charge 4
2021-01-24T12:25:38Z,48.811862,9.255428,343.0,Charge 4
2021-01-24T12:25:39Z,48.811865,9.255450,343.0,Charge 4
2021-01-24T12:25:40Z,48.811860,9.255457,343.0,Charge 4
2021-01-24T12:25:41Z,48.811863,9.255467,343.0,Charge 4
2021-01-24T12:25:42Z,48.811863,9.255472,343.0,Charge 4
2021-01-24T12:25:43Z,48.811865,9.255492,343.0,Charge 4
2021-01-24T12:25:44Z,48.811867,9.255503,343.0,Charge 4
2021-01-24T12:25:45Z,48.811870,9.255537,343.0,Charge 4
2021-01-24T12:25:46Z,48.811873,9.255558,343.1,Charge 4
2021-01-24T12:25:47Z,48.811883,9.255588,344.5,Charge 4
2021-01-24T12:25:48Z,48.811890,9.255618,344.5,Charge 4
2021-01-24T12:25:49Z,48.811892,9.255633,344.5,Charge 4
2021-01-24T12:25:50Z,48.811897,9.255657,344.5,Charge 4
2021-01-24T12:25:51Z,48.811902,9.255682,344.5,Charge 4
2021-01-24T12:25:52Z,48.811903,9.255703,344.5,Charge 4
2021-01-24T12:25:53Z,48.811905,9.255725,344.5,Charge 4
