start time,end time,data source
2025-01-04T08:45:00Z,2025-01-04T09:12:00Z,Fitbit App
2025-01-04T09:16:00Z,2025-01-04T10:15:00Z,Fitbit App
2025-01-04T10:16:00Z,2025-01-04T10:44:00Z,Fitbit App
2025-01-04T10:58:00Z,2025-01-04T11:11:00Z,Fitbit App
2025-01-04T11:18:00Z,2025-01-04T11:30:00Z,Fitbit App
2025-01-04T11:34:00Z,2025-01-04T12:40:00Z,Fitbit App
2025-01-04T12:44:00Z,2025-01-04T13:13:00Z,Fitbit App
2025-01-04T13:35:00Z,2025-01-04T14:03:00Z,Fitbit App
2025-01-04T14:04:00Z,2025-01-04T14:27:00Z,Fitbit App
2025-01-04T14:28:00Z,2025-01-04T17:27:00Z,Fitbit App
2025-01-04T17:36:00Z,2025-01-04T18:13:00Z,Fitbit App
2025-01-04T18:21:00Z,2025-01-04T18:48:00Z,Fitbit App
2025-01-04T19:07:00Z,2025-01-04T19:45:00Z,Fitbit App
2025-01-04T19:46:00Z,2025-01-04T19:58:00Z,Fitbit App
2025-01-04T20:13:00Z,2025-01-04T21:14:00Z,Fitbit App
2025-01-04T21:19:00Z,2025-01-04T21:39:00Z,Fitbit App
2025-01-04T21:40:00Z,2025-01-04T23:00:00Z,Fitbit App
2025-01-04T23:01:00Z,2025-01-05T00:59:00Z,Fitbit App
