timestamp,heart rate zone type,kcal,data source
2020-09-04T18:51:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39744,Fitbit App
2020-09-04T18:52:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39745,Fitbit App
2020-09-04T18:53:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39746,Fitbit App
2020-09-04T18:54:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39746,Fitbit App
2020-09-04T18:55:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39747,Fitbit App
2020-09-04T18:56:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39748,Fitbit App
2020-09-04T18:57:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39749,Fitbit App
2020-09-04T18:58:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39749,Fitbit App
2020-09-04T18:59:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.3975,Fitbit App
2020-09-04T19:00:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39751,Fitbit App
2020-09-04T19:01:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39751,Fitbit App
2020-09-04T19:02:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39752,Fitbit App
2020-09-04T19:03:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39753,Fitbit App
2020-09-04T19:04:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39753,Fitbit App
2020-09-04T19:05:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39754,Fitbit App
2020-09-04T19:06:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39755,Fitbit App
2020-09-04T19:07:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39755,Fitbit App
2020-09-04T19:08:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39755,Fitbit App
2020-09-04T19:09:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39756,Fitbit App
2020-09-04T19:10:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39757,Fitbit App
2020-09-04T19:11:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39758,Fitbit App
2020-09-04T19:12:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39758,Fitbit App
2020-09-04T19:13:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39759,Fitbit App
2020-09-04T19:14:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.3976,Fitbit App
2020-09-04T19:15:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.3976,Fitbit App
2020-09-04T19:16:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39761,Fitbit App
2020-09-04T19:17:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39762,Fitbit App
2020-09-04T19:18:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39762,Fitbit App
2020-09-04T19:19:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39763,Fitbit App
2020-09-04T19:20:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39764,Fitbit App
2020-09-04T19:21:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39764,Fitbit App
2020-09-04T19:22:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39765,Fitbit App
2020-09-04T19:23:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.39766,Fitbit App
