timestamp,steps,distance millimeters,altitude gain millimeters,data source
2021-06-10T08:58:15Z,0,0,0,Charge 4
2021-06-10T08:58:16Z,2,0,0,Charge 4
2021-06-10T08:58:17Z,2,0,0,Charge 4
2021-06-10T08:58:18Z,2,0,0,Charge 4
2021-06-10T08:58:19Z,2,0,0,Charge 4
2021-06-10T08:58:20Z,2,0,0,Charge 4
2021-06-10T08:58:31Z,0,0,0,Charge 4
2021-06-10T08:58:32Z,2,0,0,Charge 4
2021-06-10T08:58:33Z,0,0,0,Charge 4
2021-06-10T08:58:34Z,2,0,304,Charge 4
2021-06-10T08:58:35Z,2,190,-914,Charge 4
2021-06-10T08:59:25Z,0,0,0,Charge 4
2021-06-10T08:59:50Z,0,0,0,Charge 4
2021-06-10T08:59:51Z,2,0,0,Charge 4
2021-06-10T08:59:52Z,2,0,0,Charge 4
2021-06-10T08:59:53Z,2,0,0,Charge 4
2021-06-10T08:59:54Z,2,0,0,Charge 4
2021-06-10T08:59:55Z,4,330,-609,Charge 4
2021-06-10T08:59:56Z,3,480,0,Charge 4
2021-06-10T08:59:57Z,4,1060,1219,Charge 4
2021-06-10T08:59:58Z,3,1500,-1219,Charge 4
2021-06-10T08:59:59Z,2,1790,-304,Charge 4
2021-06-10T09:00:00Z,3,1980,-609,Charge 4
2021-06-10T09:00:01Z,3,2120,304,Charge 4
2021-06-10T09:00:02Z,3,2210,-609,Charge 4
2021-06-10T09:00:03Z,2,2210,304,Charge 4
2021-06-10T09:00:04Z,4,2790,0,Charge 4
2021-06-10T09:00:05Z,3,2850,609,Charge 4
2021-06-10T09:00:06Z,3,2920,-304,Charge 4
2021-06-10T09:00:07Z,2,2900,-304,Charge 4
2021-06-10T09:00:08Z,2,2900,609,Charge 4
2021-06-10T09:00:09Z,3,2840,-609,Charge 4
2021-06-10T09:00:10Z,3,2840,-609,Charge 4
2021-06-10T09:00:11Z,3,2800,-304,Charge 4
2021-06-10T09:00:12Z,1,2850,304,Charge 4
2021-06-10T09:00:13Z,2,2830,-609,Charge 4
2021-06-10T09:00:14Z,0,1850,304,Charge 4
2021-06-10T09:00:15Z,0,1610,0,Charge 4
2021-06-10T09:00:16Z,0,1320,0,Charge 4
2021-06-10T09:00:17Z,0,0,0,Charge 4
2021-06-10T09:00:18Z,1,0,0,Charge 4
2021-06-10T09:00:19Z,0,0,0,Charge 4
2021-06-10T09:00:20Z,2,0,914,Charge 4
2021-06-10T09:00:21Z,2,0,0,Charge 4
2021-06-10T09:00:22Z,3,160,-304,Charge 4
2021-06-10T09:00:23Z,2,330,0,Charge 4
2021-06-10T09:00:24Z,3,550,-304,Charge 4
2021-06-10T09:00:25Z,3,820,-914,Charge 4
2021-06-10T09:00:26Z,3,1560,914,Charge 4
2021-06-10T09:00:27Z,2,1790,-304,Charge 4
2021-06-10T09:00:28Z,3,2010,609,Charge 4
2021-06-10T09:00:29Z,3,2170,-304,Charge 4
2021-06-10T09:00:30Z,3,2290,-304,Charge 4
2021-06-10T09:00:31Z,3,2400,0,Charge 4
2021-06-10T09:00:32Z,2,2690,0,Charge 4
2021-06-10T09:00:33Z,3,2750,304,Charge 4
2021-06-10T09:00:34Z,3,2790,1524,Charge 4
2021-06-10T09:00:35Z,2,2770,-609,Charge 4
2021-06-10T09:00:36Z,2,2800,609,Charge 4
2021-06-10T09:00:37Z,2,2790,-609,Charge 4
2021-06-10T09:00:38Z,2,2780,-304,Charge 4
2021-06-10T09:00:39Z,2,2760,0,Charge 4
2021-06-10T09:00:40Z,2,2740,-304,Charge 4
2021-06-10T09:00:41Z,3,2730,-609,Charge 4
2021-06-10T09:00:42Z,3,2730,304,Charge 4
2021-06-10T09:00:43Z,2,2730,304,Charge 4
2021-06-10T09:00:44Z,3,2690,304,Charge 4
2021-06-10T09:00:45Z,2,2700,-304,Charge 4
2021-06-10T09:00:46Z,2,2720,609,Charge 4
2021-06-10T09:00:47Z,3,2720,-609,Charge 4
2021-06-10T09:00:48Z,2,2720,0,Charge 4
2021-06-10T09:00:49Z,3,2710,-304,Charge 4
2021-06-10T09:00:50Z,2,2710,-914,Charge 4
2021-06-10T09:00:51Z,3,2690,1219,Charge 4
2021-06-10T09:00:52Z,2,2710,-304,Charge 4
2021-06-10T09:00:53Z,2,2710,304,Charge 4
2021-06-10T09:00:54Z,1,2530,-304,Charge 4
2021-06-10T09:00:55Z,2,2420,0,Charge 4
2021-06-10T09:00:56Z,1,1610,0,Charge 4
2021-06-10T09:00:57Z,1,1470,-304,Charge 4
2021-06-10T09:00:58Z,1,1340,-304,Charge 4
2021-06-10T09:00:59Z,2,1270,609,Charge 4
2021-06-10T09:01:00Z,1,1180,0,Charge 4
2021-06-10T09:01:01Z,2,1140,0,Charge 4
2021-06-10T09:01:02Z,2,1170,0,Charge 4
2021-06-10T09:01:03Z,3,1180,304,Charge 4
2021-06-10T09:01:04Z,2,1190,-304,Charge 4
