start time,end time,data source
2023-10-17T05:07:00Z,2023-10-17T05:31:00Z,Fitbit App
2023-10-17T05:54:00Z,2023-10-17T06:08:00Z,Fitbit App
2023-10-17T06:18:00Z,2023-10-17T06:28:00Z,Fitbit App
2023-10-17T06:30:00Z,2023-10-17T06:54:00Z,Fitbit App
2023-10-17T06:59:00Z,2023-10-17T07:29:00Z,Fitbit App
2023-10-17T07:31:00Z,2023-10-17T07:45:00Z,Fitbit App
2023-10-17T07:46:00Z,2023-10-17T09:26:00Z,Fitbit App
2023-10-17T10:01:00Z,2023-10-17T11:05:00Z,Fitbit App
2023-10-17T11:08:00Z,2023-10-17T12:17:00Z,Fitbit App
2023-10-17T12:35:00Z,2023-10-17T12:57:00Z,Fitbit App
2023-10-17T12:58:00Z,2023-10-17T13:27:00Z,Fitbit App
2023-10-17T13:58:00Z,2023-10-17T14:12:00Z,Fitbit App
2023-10-17T14:20:00Z,2023-10-17T14:40:00Z,Fitbit App
2023-10-17T19:52:00Z,2023-10-17T20:22:00Z,Fitbit App
