start time,end time,data source
2022-01-22T02:22:00Z,2022-01-22T04:09:00Z,Fitbit App
2022-01-22T04:11:00Z,2022-01-22T04:41:00Z,Fitbit App
2022-01-22T04:46:00Z,2022-01-22T05:44:00Z,Fitbit App
2022-01-22T15:21:00Z,2022-01-22T15:48:00Z,Fitbit App
2022-01-22T16:15:00Z,2022-01-22T16:27:00Z,Fitbit App
2022-01-22T16:53:00Z,2022-01-22T17:08:00Z,Fitbit App
2022-01-22T17:14:00Z,2022-01-22T17:28:00Z,Fitbit App
2022-01-22T17:32:00Z,2022-01-22T22:28:00Z,Fitbit App
2022-01-22T22:37:00Z,2022-01-22T23:00:00Z,Fitbit App
2022-01-22T23:00:00Z,2022-01-23T00:43:00Z,Fitbit App
