timestamp,steps,data source
2020-11-01T00:40:00Z,7,Charge 4
2020-11-01T00:51:00Z,11,Charge 4
2020-11-01T00:52:00Z,13,Charge 4
2020-11-01T14:51:00Z,51,Charge 4
2020-11-01T14:52:00Z,44,Charge 4
2020-11-01T14:53:00Z,59,Charge 4
2020-11-01T14:54:00Z,47,Charge 4
2020-11-01T14:56:00Z,28,Charge 4
2020-11-01T14:57:00Z,19,Charge 4
2020-11-01T14:58:00Z,24,Charge 4
2020-11-01T14:59:00Z,31,Charge 4
2020-11-01T15:00:00Z,60,Charge 4
2020-11-01T15:01:00Z,11,Charge 4
2020-11-01T15:02:00Z,12,Charge 4
2020-11-01T15:03:00Z,40,Charge 4
2020-11-01T15:04:00Z,19,Charge 4
2020-11-01T15:06:00Z,17,Charge 4
2020-11-01T15:07:00Z,12,Charge 4
2020-11-01T15:08:00Z,51,Charge 4
2020-11-01T15:09:00Z,29,Charge 4
2020-11-01T15:10:00Z,41,Charge 4
2020-11-01T15:11:00Z,58,Charge 4
2020-11-01T15:12:00Z,68,Charge 4
2020-11-01T15:13:00Z,102,Charge 4
2020-11-01T15:14:00Z,102,Charge 4
2020-11-01T15:15:00Z,112,Charge 4
2020-11-01T15:16:00Z,112,Charge 4
2020-11-01T15:17:00Z,74,Charge 4
2020-11-01T15:18:00Z,98,Charge 4
2020-11-01T15:19:00Z,108,Charge 4
2020-11-01T15:20:00Z,109,Charge 4
2020-11-01T15:21:00Z,106,Charge 4
2020-11-01T15:22:00Z,91,Charge 4
2020-11-01T15:23:00Z,80,Charge 4
2020-11-01T15:24:00Z,17,Charge 4
2020-11-01T15:25:00Z,11,Charge 4
2020-11-01T15:26:00Z,22,Charge 4
2020-11-01T15:27:00Z,35,Charge 4
2020-11-01T15:28:00Z,29,Charge 4
2020-11-01T15:30:00Z,7,Charge 4
2020-11-01T15:31:00Z,18,Charge 4
2020-11-01T15:32:00Z,8,Charge 4
2020-11-01T15:33:00Z,22,Charge 4
2020-11-01T15:35:00Z,20,Charge 4
2020-11-01T15:36:00Z,13,Charge 4
2020-11-01T15:37:00Z,37,Charge 4
2020-11-01T15:38:00Z,42,Charge 4
2020-11-01T15:39:00Z,123,Charge 4
2020-11-01T15:40:00Z,123,Charge 4
2020-11-01T15:41:00Z,122,Charge 4
2020-11-01T15:42:00Z,124,Charge 4
2020-11-01T15:43:00Z,124,Charge 4
2020-11-01T15:44:00Z,97,Charge 4
2020-11-01T15:45:00Z,98,Charge 4
2020-11-01T15:46:00Z,90,Charge 4
2020-11-01T15:47:00Z,107,Charge 4
2020-11-01T15:48:00Z,102,Charge 4
2020-11-01T15:49:00Z,87,Charge 4
2020-11-01T15:50:00Z,26,Charge 4
2020-11-01T16:07:00Z,38,Charge 4
2020-11-01T16:08:00Z,12,Charge 4
2020-11-01T16:09:00Z,9,Charge 4
2020-11-01T16:10:00Z,58,Charge 4
2020-11-01T16:11:00Z,32,Charge 4
2020-11-01T16:12:00Z,15,Charge 4
2020-11-01T16:13:00Z,11,Charge 4
2020-11-01T16:14:00Z,16,Charge 4
2020-11-01T16:15:00Z,26,Charge 4
2020-11-01T16:16:00Z,61,Charge 4
2020-11-01T16:17:00Z,88,Charge 4
2020-11-01T16:18:00Z,46,Charge 4
2020-11-01T16:19:00Z,24,Charge 4
2020-11-01T16:20:00Z,44,Charge 4
2020-11-01T16:21:00Z,52,Charge 4
2020-11-01T16:22:00Z,16,Charge 4
2020-11-01T16:23:00Z,23,Charge 4
2020-11-01T16:24:00Z,14,Charge 4
2020-11-01T16:25:00Z,12,Charge 4
2020-11-01T16:26:00Z,25,Charge 4
2020-11-01T16:27:00Z,7,Charge 4
2020-11-01T16:28:00Z,16,Charge 4
2020-11-01T16:29:00Z,30,Charge 4
2020-11-01T16:30:00Z,17,Charge 4
2020-11-01T16:31:00Z,20,Charge 4
2020-11-01T16:32:00Z,20,Charge 4
2020-11-01T16:33:00Z,97,Charge 4
2020-11-01T16:34:00Z,102,Charge 4
2020-11-01T16:35:00Z,99,Charge 4
2020-11-01T16:36:00Z,100,Charge 4
2020-11-01T16:37:00Z,98,Charge 4
2020-11-01T16:38:00Z,101,Charge 4
2020-11-01T16:39:00Z,92,Charge 4
2020-11-01T16:40:00Z,104,Charge 4
2020-11-01T16:41:00Z,106,Charge 4
2020-11-01T16:42:00Z,106,Charge 4
2020-11-01T16:43:00Z,102,Charge 4
2020-11-01T16:44:00Z,70,Charge 4
2020-11-01T16:45:00Z,27,Charge 4
2020-11-01T16:46:00Z,36,Charge 4
2020-11-01T16:47:00Z,16,Charge 4
2020-11-01T16:49:00Z,7,Charge 4
2020-11-01T16:50:00Z,26,Charge 4
2020-11-01T16:51:00Z,9,Charge 4
2020-11-01T16:52:00Z,32,Charge 4
2020-11-01T16:53:00Z,19,Charge 4
2020-11-01T16:54:00Z,7,Charge 4
2020-11-01T16:55:00Z,54,Charge 4
2020-11-01T16:56:00Z,21,Charge 4
2020-11-01T16:57:00Z,20,Charge 4
2020-11-01T16:58:00Z,8,Charge 4
2020-11-01T16:59:00Z,6,Charge 4
2020-11-01T17:26:00Z,18,Charge 4
2020-11-01T17:54:00Z,16,Charge 4
2020-11-01T17:55:00Z,13,Charge 4
2020-11-01T17:59:00Z,25,Charge 4
2020-11-01T18:00:00Z,33,Charge 4
2020-11-01T18:01:00Z,18,Charge 4
2020-11-01T18:03:00Z,16,Charge 4
2020-11-01T18:04:00Z,25,Charge 4
2020-11-01T18:05:00Z,6,Charge 4
2020-11-01T18:07:00Z,35,Charge 4
2020-11-01T18:08:00Z,5,Charge 4
2020-11-01T18:09:00Z,6,Charge 4
2020-11-01T18:10:00Z,14,Charge 4
2020-11-01T18:13:00Z,29,Charge 4
2020-11-01T18:14:00Z,18,Charge 4
2020-11-01T18:21:00Z,8,Charge 4
2020-11-01T18:22:00Z,4,Charge 4
2020-11-01T18:23:00Z,8,Charge 4
2020-11-01T18:24:00Z,18,Charge 4
2020-11-01T18:25:00Z,29,Charge 4
2020-11-01T18:26:00Z,11,Charge 4
2020-11-01T18:27:00Z,18,Charge 4
2020-11-01T18:29:00Z,10,Charge 4
2020-11-01T18:30:00Z,4,Charge 4
2020-11-01T18:36:00Z,8,Charge 4
2020-11-01T19:15:00Z,11,Charge 4
2020-11-01T19:16:00Z,15,Charge 4
2020-11-01T19:17:00Z,10,Charge 4
2020-11-01T19:18:00Z,23,Charge 4
2020-11-01T19:19:00Z,24,Charge 4
2020-11-01T19:20:00Z,70,Charge 4
2020-11-01T19:21:00Z,99,Charge 4
2020-11-01T19:22:00Z,101,Charge 4
2020-11-01T19:23:00Z,104,Charge 4
2020-11-01T19:24:00Z,105,Charge 4
2020-11-01T19:25:00Z,72,Charge 4
2020-11-01T19:26:00Z,105,Charge 4
2020-11-01T19:27:00Z,107,Charge 4
2020-11-01T19:28:00Z,87,Charge 4
2020-11-01T19:29:00Z,82,Charge 4
2020-11-01T19:30:00Z,89,Charge 4
2020-11-01T19:31:00Z,46,Charge 4
2020-11-01T19:32:00Z,70,Charge 4
2020-11-01T19:33:00Z,98,Charge 4
2020-11-01T19:34:00Z,96,Charge 4
2020-11-01T19:35:00Z,99,Charge 4
2020-11-01T19:36:00Z,101,Charge 4
2020-11-01T19:37:00Z,74,Charge 4
2020-11-01T19:38:00Z,98,Charge 4
2020-11-01T19:39:00Z,53,Charge 4
2020-11-01T19:40:00Z,74,Charge 4
2020-11-01T19:41:00Z,89,Charge 4
2020-11-01T19:42:00Z,30,Charge 4
2020-11-01T19:43:00Z,103,Charge 4
2020-11-01T19:44:00Z,102,Charge 4
2020-11-01T19:45:00Z,98,Charge 4
2020-11-01T19:46:00Z,103,Charge 4
2020-11-01T19:47:00Z,102,Charge 4
2020-11-01T19:48:00Z,107,Charge 4
2020-11-01T19:49:00Z,85,Charge 4
2020-11-01T19:50:00Z,92,Charge 4
2020-11-01T19:51:00Z,99,Charge 4
2020-11-01T19:52:00Z,100,Charge 4
2020-11-01T19:53:00Z,89,Charge 4
2020-11-01T19:54:00Z,86,Charge 4
2020-11-01T19:55:00Z,105,Charge 4
2020-11-01T19:56:00Z,67,Charge 4
2020-11-01T19:57:00Z,53,Charge 4
2020-11-01T19:58:00Z,73,Charge 4
2020-11-01T19:59:00Z,66,Charge 4
2020-11-01T20:00:00Z,93,Charge 4
2020-11-01T20:01:00Z,103,Charge 4
2020-11-01T20:02:00Z,91,Charge 4
2020-11-01T20:03:00Z,91,Charge 4
2020-11-01T20:04:00Z,74,Charge 4
2020-11-01T20:05:00Z,28,Charge 4
2020-11-01T20:06:00Z,35,Charge 4
2020-11-01T20:07:00Z,4,Charge 4
2020-11-01T20:08:00Z,27,Charge 4
2020-11-01T20:09:00Z,12,Charge 4
2020-11-02T17:36:00Z,6,Charge 4
2020-11-02T17:52:00Z,27,Charge 4
2020-11-02T17:53:00Z,5,Charge 4
2020-11-02T17:59:00Z,31,Charge 4
2020-11-02T18:00:00Z,8,Charge 4
2020-11-02T18:02:00Z,52,Charge 4
2020-11-02T18:03:00Z,41,Charge 4
2020-11-02T18:06:00Z,14,Charge 4
2020-11-02T18:07:00Z,6,Charge 4
2020-11-02T18:10:00Z,50,Charge 4
2020-11-02T18:11:00Z,93,Charge 4
2020-11-02T18:12:00Z,104,Charge 4
2020-11-02T18:13:00Z,107,Charge 4
2020-11-02T18:14:00Z,108,Charge 4
2020-11-02T18:15:00Z,109,Charge 4
2020-11-02T18:16:00Z,108,Charge 4
2020-11-02T18:17:00Z,110,Charge 4
2020-11-02T18:18:00Z,101,Charge 4
2020-11-02T18:19:00Z,108,Charge 4
2020-11-02T18:20:00Z,73,Charge 4
2020-11-02T18:21:00Z,103,Charge 4
2020-11-02T18:22:00Z,102,Charge 4
2020-11-02T18:23:00Z,106,Charge 4
2020-11-02T18:24:00Z,110,Charge 4
2020-11-02T18:25:00Z,109,Charge 4
2020-11-02T18:26:00Z,108,Charge 4
2020-11-02T18:27:00Z,106,Charge 4
2020-11-02T18:28:00Z,104,Charge 4
2020-11-02T18:29:00Z,94,Charge 4
2020-11-02T18:30:00Z,95,Charge 4
2020-11-02T18:31:00Z,77,Charge 4
2020-11-02T18:32:00Z,96,Charge 4
2020-11-02T18:33:00Z,101,Charge 4
2020-11-02T18:34:00Z,103,Charge 4
2020-11-02T18:35:00Z,103,Charge 4
2020-11-02T18:36:00Z,104,Charge 4
2020-11-02T18:37:00Z,106,Charge 4
2020-11-02T18:38:00Z,105,Charge 4
2020-11-02T18:39:00Z,72,Charge 4
2020-11-02T18:40:00Z,57,Charge 4
2020-11-02T18:41:00Z,101,Charge 4
2020-11-02T18:42:00Z,79,Charge 4
2020-11-02T18:43:00Z,104,Charge 4
2020-11-02T18:44:00Z,103,Charge 4
2020-11-02T18:45:00Z,62,Charge 4
2020-11-02T18:46:00Z,89,Charge 4
2020-11-02T18:47:00Z,51,Charge 4
2020-11-02T18:48:00Z,9,Charge 4
2020-11-02T19:15:00Z,26,Charge 4
2020-11-02T19:16:00Z,24,Charge 4
2020-11-02T19:17:00Z,65,Charge 4
2020-11-02T19:18:00Z,84,Charge 4
2020-11-02T19:19:00Z,79,Charge 4
2020-11-02T19:20:00Z,85,Charge 4
2020-11-02T19:21:00Z,80,Charge 4
2020-11-02T19:22:00Z,74,Charge 4
2020-11-02T19:24:00Z,6,Charge 4
2020-11-02T19:25:00Z,56,Charge 4
2020-11-02T19:26:00Z,62,Charge 4
2020-11-02T19:27:00Z,80,Charge 4
2020-11-02T19:28:00Z,90,Charge 4
2020-11-02T19:29:00Z,34,Charge 4
2020-11-02T19:30:00Z,99,Charge 4
2020-11-02T19:31:00Z,48,Charge 4
2020-11-02T19:32:00Z,51,Charge 4
2020-11-02T19:33:00Z,85,Charge 4
2020-11-02T19:34:00Z,45,Charge 4
