start time,end time,data source
2023-03-09T05:55:00Z,2023-03-09T06:28:00Z,Fitbit App
2023-03-09T07:51:00Z,2023-03-09T08:37:00Z,Fitbit App
2023-03-09T08:38:00Z,2023-03-09T08:59:00Z,Fitbit App
2023-03-09T09:00:00Z,2023-03-09T09:13:00Z,Fitbit App
2023-03-09T09:23:00Z,2023-03-09T10:00:00Z,Fitbit App
2023-03-09T10:01:00Z,2023-03-09T11:06:00Z,Fitbit App
2023-03-09T11:07:00Z,2023-03-09T11:19:00Z,Fitbit App
2023-03-09T11:22:00Z,2023-03-09T11:48:00Z,Fitbit App
2023-03-09T11:54:00Z,2023-03-09T12:32:00Z,Fitbit App
2023-03-09T12:37:00Z,2023-03-09T12:50:00Z,Fitbit App
2023-03-09T12:52:00Z,2023-03-09T13:24:00Z,Fitbit App
2023-03-09T13:58:00Z,2023-03-09T14:51:00Z,Fitbit App
2023-03-09T14:57:00Z,2023-03-09T15:20:00Z,Fitbit App
2023-03-09T15:29:00Z,2023-03-09T15:48:00Z,Fitbit App
2023-03-09T15:49:00Z,2023-03-09T16:25:00Z,Fitbit App
2023-03-09T16:27:00Z,2023-03-09T16:47:00Z,Fitbit App
2023-03-09T17:16:00Z,2023-03-09T17:38:00Z,Fitbit App
2023-03-09T18:52:00Z,2023-03-09T19:11:00Z,Fitbit App
2023-03-09T19:16:00Z,2023-03-09T21:45:00Z,Fitbit App
