start time,end time,data source
2022-01-23T01:46:00Z,2022-01-23T03:31:00Z,Fitbit App
2022-01-23T03:32:00Z,2022-01-23T05:42:00Z,Fitbit App
2022-01-23T05:44:00Z,2022-01-23T06:17:00Z,Fitbit App
2022-01-23T06:19:00Z,2022-01-23T06:30:00Z,Fitbit App
2022-01-23T06:32:00Z,2022-01-23T07:16:00Z,Fitbit App
2022-01-23T07:17:00Z,2022-01-23T08:07:00Z,Fitbit App
2022-01-23T08:09:00Z,2022-01-23T08:31:00Z,Fitbit App
2022-01-23T18:58:00Z,2022-01-23T20:14:00Z,Fitbit App
2022-01-23T20:15:00Z,2022-01-23T21:09:00Z,Fitbit App
2022-01-23T21:16:00Z,2022-01-23T21:32:00Z,Fitbit App
2022-01-23T21:35:00Z,2022-01-23T23:00:00Z,Fitbit App
2022-01-23T23:00:00Z,2022-01-24T01:32:00Z,Fitbit App
