timestamp,latitude,longitude,altitude,data source
2020-12-27T13:39:48Z,48.810068,9.253878,347.3,Charge 4
2020-12-27T13:39:49Z,48.810085,9.253923,347.3,Charge 4
2020-12-27T13:39:50Z,48.810098,9.253948,347.3,Charge 4
2020-12-27T13:39:51Z,48.810118,9.254026,347.3,Fitbit App
2020-12-27T13:39:52Z,48.810105,9.253983,347.3,Charge 4
2020-12-27T13:39:53Z,48.810107,9.253988,347.3,Charge 4
2020-12-27T13:39:54Z,48.810132,9.254076,347.3,Fitbit App
2020-12-27T13:39:55Z,48.810118,9.254003,347.3,Charge 4
2020-12-27T13:39:56Z,48.810122,9.254013,347.3,Charge 4
2020-12-27T13:39:57Z,48.810130,9.254050,347.3,Charge 4
2020-12-27T13:39:58Z,48.810130,9.254095,347.3,Charge 4
2020-12-27T13:39:59Z,48.810138,9.254153,347.3,Charge 4
2020-12-27T13:40:00Z,48.810148,9.254202,347.3,Charge 4
2020-12-27T13:40:01Z,48.810163,9.254258,347.3,Charge 4
2020-12-27T13:40:02Z,48.810183,9.254312,347.3,Charge 4
2020-12-27T13:40:03Z,48.810233,9.254408,347.5,Charge 4
2020-12-27T13:40:04Z,48.810242,9.254418,347.5,Charge 4
2020-12-27T13:40:05Z,48.810250,9.254427,347.5,Charge 4
2020-12-27T13:40:06Z,48.810257,9.254435,347.5,Charge 4
2020-12-27T13:40:07Z,48.810270,9.254448,347.5,Charge 4
2020-12-27T13:40:08Z,48.810280,9.254458,347.5,Charge 4
2020-12-27T13:40:09Z,48.810283,9.254490,347.5,Charge 4
2020-12-27T13:40:10Z,48.810282,9.254540,347.5,Charge 4
2020-12-27T13:40:11Z,48.810278,9.254592,347.5,Charge 4
2020-12-27T13:40:12Z,48.810280,9.254667,347.5,Charge 4
2020-12-27T13:40:13Z,48.810283,9.254712,347.5,Charge 4
2020-12-27T13:40:14Z,48.810295,9.254765,347.5,Charge 4
2020-12-27T13:40:15Z,48.810298,9.254802,347.5,Charge 4
2020-12-27T13:40:16Z,48.810300,9.254863,347.5,Charge 4
2020-12-27T13:40:17Z,48.810317,9.254907,347.5,Charge 4
2020-12-27T13:40:18Z,48.810320,9.254928,347.5,Charge 4
2020-12-27T13:40:19Z,48.810315,9.254960,347.5,Charge 4
2020-12-27T13:40:20Z,48.810308,9.254997,347.5,Charge 4
2020-12-27T13:40:21Z,48.810297,9.255040,347.5,Charge 4
2020-12-27T13:40:22Z,48.810298,9.255067,347.5,Charge 4
2020-12-27T13:40:23Z,48.810298,9.255085,347.5,Charge 4
2020-12-27T13:40:24Z,48.810295,9.255103,347.5,Charge 4
2020-12-27T13:40:25Z,48.810293,9.255115,347.5,Charge 4
2020-12-27T13:40:26Z,48.810290,9.255135,347.5,Charge 4
2020-12-27T13:40:27Z,48.810293,9.255148,347.5,Charge 4
2020-12-27T13:40:28Z,48.810298,9.255158,347.5,Charge 4
2020-12-27T13:40:29Z,48.810303,9.255173,347.5,Charge 4
2020-12-27T13:40:30Z,48.810307,9.255192,347.5,Charge 4
2020-12-27T13:40:31Z,48.810308,9.255210,347.5,Charge 4
2020-12-27T13:40:32Z,48.810310,9.255230,347.5,Charge 4
2020-12-27T13:40:33Z,48.810308,9.255240,347.5,Charge 4
2020-12-27T13:40:34Z,48.810307,9.255265,347.5,Charge 4
2020-12-27T13:40:35Z,48.810303,9.255275,347.5,Charge 4
2020-12-27T13:40:36Z,48.810302,9.255290,347.5,Charge 4
2020-12-27T13:40:37Z,48.810302,9.255293,349.7,Charge 4
2020-12-27T13:40:38Z,48.810303,9.255300,349.7,Charge 4
2020-12-27T13:40:39Z,48.810307,9.255318,349.7,Charge 4
2020-12-27T13:40:40Z,48.810307,9.255340,349.7,Charge 4
2020-12-27T13:40:41Z,48.810308,9.255350,349.7,Charge 4
2020-12-27T13:40:42Z,48.810312,9.255375,349.7,Charge 4
2020-12-27T13:40:43Z,48.810317,9.255407,349.7,Charge 4
2020-12-27T13:40:44Z,48.810317,9.255428,349.7,Charge 4
2020-12-27T13:40:45Z,48.810318,9.255445,349.7,Charge 4
2020-12-27T13:40:46Z,48.810322,9.255472,349.7,Charge 4
2020-12-27T13:40:47Z,48.810327,9.255505,349.7,Charge 4
2020-12-27T13:40:48Z,48.810332,9.255520,349.7,Charge 4
2020-12-27T13:40:49Z,48.810342,9.255542,349.7,Charge 4
2020-12-27T13:40:50Z,48.810350,9.255567,349.7,Charge 4
2020-12-27T13:40:51Z,48.810358,9.255592,349.7,Charge 4
2020-12-27T13:40:52Z,48.810372,9.255633,349.7,Charge 4
2020-12-27T13:40:53Z,48.810373,9.255648,349.7,Charge 4
2020-12-27T13:40:54Z,48.810373,9.255668,349.7,Charge 4
2020-12-27T13:40:55Z,48.810377,9.255693,349.7,Charge 4
2020-12-27T13:40:56Z,48.810380,9.255713,349.7,Charge 4
2020-12-27T13:40:57Z,48.810382,9.255733,349.7,Charge 4
2020-12-27T13:40:58Z,48.810387,9.255750,349.7,Charge 4
2020-12-27T13:40:59Z,48.810392,9.255758,349.7,Charge 4
2020-12-27T13:41:00Z,48.810395,9.255767,349.7,Charge 4
2020-12-27T13:41:01Z,48.810398,9.255778,349.7,Charge 4
2020-12-27T13:41:02Z,48.810402,9.255795,349.7,Charge 4
2020-12-27T13:41:03Z,48.810405,9.255815,349.7,Charge 4
2020-12-27T13:41:04Z,48.810410,9.255833,346.0,Charge 4
2020-12-27T13:41:05Z,48.810413,9.255853,346.0,Charge 4
2020-12-27T13:41:06Z,48.810418,9.255873,346.0,Charge 4
2020-12-27T13:41:07Z,48.810420,9.255885,346.0,Charge 4
2020-12-27T13:41:08Z,48.810423,9.255902,346.0,Charge 4
2020-12-27T13:41:09Z,48.810425,9.255913,346.0,Charge 4
2020-12-27T13:41:10Z,48.810428,9.255937,346.0,Charge 4
2020-12-27T13:41:11Z,48.810430,9.255950,346.0,Charge 4
2020-12-27T13:41:12Z,48.810433,9.255963,346.0,Charge 4
2020-12-27T13:41:13Z,48.810440,9.255977,346.0,Charge 4
2020-12-27T13:41:14Z,48.810442,9.255985,346.0,Charge 4
2020-12-27T13:41:15Z,48.810442,9.255998,346.0,Charge 4
2020-12-27T13:41:16Z,48.810440,9.256017,346.0,Charge 4
2020-12-27T13:41:17Z,48.810440,9.256038,346.0,Charge 4
2020-12-27T13:41:18Z,48.810442,9.256065,346.0,Charge 4
2020-12-27T13:41:19Z,48.810443,9.256078,346.0,Charge 4
2020-12-27T13:41:20Z,48.810445,9.256095,346.0,Charge 4
2020-12-27T13:41:21Z,48.810445,9.256113,346.0,Charge 4
2020-12-27T13:41:22Z,48.810443,9.256137,346.0,Charge 4
2020-12-27T13:41:23Z,48.810443,9.256155,346.0,Charge 4
2020-12-27T13:41:24Z,48.810442,9.256178,346.0,Charge 4
2020-12-27T13:41:25Z,48.810442,9.256195,346.0,Charge 4
2020-12-27T13:41:26Z,48.810443,9.256212,350.2,Charge 4
2020-12-27T13:41:27Z,48.810452,9.256252,350.2,Charge 4
2020-12-27T13:41:28Z,48.810453,9.256280,350.2,Charge 4
2020-12-27T13:41:29Z,48.810453,9.256298,350.2,Charge 4
2020-12-27T13:41:30Z,48.810452,9.256310,350.2,Charge 4
2020-12-27T13:41:31Z,48.810452,9.256335,350.2,Charge 4
2020-12-27T13:41:32Z,48.810450,9.256348,350.2,Charge 4
2020-12-27T13:41:33Z,48.810448,9.256367,350.2,Charge 4
2020-12-27T13:41:34Z,48.810448,9.256378,350.2,Charge 4
2020-12-27T13:41:35Z,48.810447,9.256393,350.2,Charge 4
2020-12-27T13:41:36Z,48.810447,9.256408,350.2,Charge 4
2020-12-27T13:41:37Z,48.810452,9.256427,346.0,Charge 4
2020-12-27T13:41:38Z,48.810455,9.256442,346.0,Charge 4
2020-12-27T13:41:39Z,48.810457,9.256458,346.0,Charge 4
2020-12-27T13:41:40Z,48.810458,9.256473,346.0,Charge 4
2020-12-27T13:41:41Z,48.810463,9.256487,346.0,Charge 4
2020-12-27T13:41:42Z,48.810465,9.256495,346.0,Charge 4
2020-12-27T13:41:43Z,48.810470,9.256510,346.0,Charge 4
2020-12-27T13:41:44Z,48.810473,9.256522,346.0,Charge 4
2020-12-27T13:41:45Z,48.810475,9.256535,346.0,Charge 4
2020-12-27T13:41:46Z,48.810477,9.256538,346.0,Charge 4
2020-12-27T13:41:47Z,48.810488,9.256513,346.0,Charge 4
2020-12-27T13:41:48Z,48.810495,9.256500,346.0,Charge 4
2020-12-27T13:41:49Z,48.810500,9.256492,346.0,Charge 4
2020-12-27T13:41:50Z,48.810505,9.256485,346.0,Charge 4
2020-12-27T13:41:51Z,48.810507,9.256482,346.0,Charge 4
2020-12-27T13:41:52Z,48.810510,9.256477,346.0,Charge 4
2020-12-27T13:41:53Z,48.810513,9.256473,346.0,Charge 4
2020-12-27T13:41:54Z,48.810518,9.256470,346.0,Charge 4
2020-12-27T13:41:55Z,48.810520,9.256467,346.0,Charge 4
2020-12-27T13:41:56Z,48.810522,9.256465,346.0,Charge 4
2020-12-27T13:41:57Z,48.810523,9.256455,346.0,Charge 4
2020-12-27T13:41:58Z,48.810523,9.256450,346.0,Charge 4
2020-12-27T13:41:59Z,48.810523,9.256450,346.0,Charge 4
2020-12-27T13:42:00Z,48.810523,9.256450,346.0,Charge 4
2020-12-27T13:42:01Z,48.810523,9.256452,346.0,Charge 4
2020-12-27T13:42:02Z,48.810522,9.256455,346.0,Charge 4
2020-12-27T13:42:03Z,48.810518,9.256470,346.0,Charge 4
2020-12-27T13:42:04Z,48.810517,9.256477,346.0,Charge 4
2020-12-27T13:42:05Z,48.810512,9.256495,346.0,Charge 4
2020-12-27T13:42:06Z,48.810515,9.256518,346.0,Charge 4
2020-12-27T13:42:07Z,48.810520,9.256533,346.0,Charge 4
2020-12-27T13:42:08Z,48.810533,9.256573,346.0,Charge 4
2020-12-27T13:42:09Z,48.810548,9.256597,346.0,Charge 4
2020-12-27T13:42:10Z,48.810557,9.256618,346.0,Charge 4
2020-12-27T13:42:11Z,48.810565,9.256640,346.0,Charge 4
2020-12-27T13:42:12Z,48.810577,9.256665,346.0,Charge 4
2020-12-27T13:42:13Z,48.810585,9.256678,346.0,Charge 4
2020-12-27T13:42:14Z,48.810590,9.256688,346.0,Charge 4
2020-12-27T13:42:15Z,48.810593,9.256703,346.0,Charge 4
2020-12-27T13:42:16Z,48.810595,9.256723,346.0,Charge 4
2020-12-27T13:42:17Z,48.810597,9.256740,346.0,Charge 4
2020-12-27T13:42:18Z,48.810602,9.256767,346.0,Charge 4
2020-12-27T13:42:19Z,48.810605,9.256777,346.0,Charge 4
2020-12-27T13:42:20Z,48.810608,9.256792,346.0,Charge 4
2020-12-27T13:42:21Z,48.810615,9.256818,346.0,Charge 4
2020-12-27T13:42:22Z,48.810622,9.256847,346.0,Charge 4
2020-12-27T13:42:23Z,48.810625,9.256865,346.0,Charge 4
2020-12-27T13:42:24Z,48.810628,9.256883,346.0,Charge 4
2020-12-27T13:42:25Z,48.810633,9.256912,346.0,Charge 4
2020-12-27T13:42:26Z,48.810637,9.256947,346.0,Charge 4
2020-12-27T13:42:27Z,48.810638,9.256988,346.0,Charge 4
2020-12-27T13:42:28Z,48.810643,9.257020,346.0,Charge 4
2020-12-27T13:42:29Z,48.810650,9.257050,346.0,Charge 4
2020-12-27T13:42:30Z,48.810658,9.257085,346.0,Charge 4
2020-12-27T13:42:31Z,48.810668,9.257138,346.0,Charge 4
2020-12-27T13:42:32Z,48.810672,9.257152,346.0,Charge 4
2020-12-27T13:42:33Z,48.810673,9.257165,346.0,Charge 4
2020-12-27T13:42:34Z,48.810675,9.257180,346.0,Charge 4
2020-12-27T13:42:35Z,48.810677,9.257200,346.0,Charge 4
2020-12-27T13:42:36Z,48.810680,9.257223,345.2,Charge 4
2020-12-27T13:42:37Z,48.810682,9.257237,345.2,Charge 4
2020-12-27T13:42:38Z,48.810688,9.257275,345.2,Charge 4
2020-12-27T13:42:39Z,48.810702,9.257297,345.2,Charge 4
2020-12-27T13:42:40Z,48.810717,9.257313,345.2,Charge 4
2020-12-27T13:42:41Z,48.810733,9.257343,345.2,Charge 4
2020-12-27T13:42:42Z,48.810742,9.257360,345.2,Charge 4
2020-12-27T13:42:43Z,48.810763,9.257398,345.2,Charge 4
2020-12-27T13:42:44Z,48.810778,9.257417,345.2,Charge 4
