timestamp,level,data source
2020-09-04T19:39:00Z,SEDENTARY,Fitbit App
2020-09-04T19:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T19:47:00Z,SEDENTARY,Fitbit App
2020-09-04T19:48:00Z,SEDENTARY,Fitbit App
2020-09-04T19:49:00Z,SEDENTARY,Fitbit App
2020-09-04T19:50:00Z,SEDENTARY,Fitbit App
2020-09-04T19:51:00Z,SEDENTARY,Fitbit App
2020-09-04T19:52:00Z,SEDENTARY,Fitbit App
2020-09-04T19:53:00Z,SEDENTARY,Fitbit App
2020-09-04T19:54:00Z,SEDENTARY,Fitbit App
2020-09-04T19:55:00Z,SEDENTARY,Fitbit App
2020-09-04T19:56:00Z,SEDENTARY,Fitbit App
2020-09-04T19:57:00Z,SEDENTARY,Fitbit App
2020-09-04T19:58:00Z,SEDENTARY,Fitbit App
2020-09-04T19:59:00Z,SEDENTARY,Fitbit App
2020-09-04T20:00:00Z,SEDENTARY,Fitbit App
2020-09-04T20:01:00Z,SEDENTARY,Fitbit App
2020-09-04T20:02:00Z,SEDENTARY,Fitbit App
2020-09-04T20:03:00Z,SEDENTARY,Fitbit App
2020-09-04T20:04:00Z,SEDENTARY,Fitbit App
2020-09-04T20:05:00Z,SEDENTARY,Fitbit App
2020-09-04T20:06:00Z,SEDENTARY,Fitbit App
2020-09-04T20:07:00Z,SEDENTARY,Fitbit App
2020-09-04T20:08:00Z,SEDENTARY,Fitbit App
2020-09-04T20:09:00Z,SEDENTARY,Fitbit App
2020-09-04T20:10:00Z,SEDENTARY,Fitbit App
2020-09-04T20:11:00Z,SEDENTARY,Fitbit App
2020-09-04T20:12:00Z,SEDENTARY,Fitbit App
2020-09-04T20:14:00Z,SEDENTARY,Fitbit App
2020-09-04T20:15:00Z,SEDENTARY,Fitbit App
2020-09-04T20:16:00Z,SEDENTARY,Fitbit App
2020-09-04T20:17:00Z,SEDENTARY,Fitbit App
2020-09-04T20:18:00Z,SEDENTARY,Fitbit App
2020-09-04T20:19:00Z,SEDENTARY,Fitbit App
2020-09-04T20:20:00Z,SEDENTARY,Fitbit App
2020-09-04T20:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T20:22:00Z,SEDENTARY,Fitbit App
2020-09-04T20:23:00Z,SEDENTARY,Fitbit App
2020-09-04T20:24:00Z,SEDENTARY,Fitbit App
2020-09-04T20:25:00Z,SEDENTARY,Fitbit App
2020-09-04T20:26:00Z,SEDENTARY,Fitbit App
2020-09-04T20:27:00Z,SEDENTARY,Fitbit App
2020-09-04T20:28:00Z,SEDENTARY,Fitbit App
2020-09-04T20:29:00Z,SEDENTARY,Fitbit App
2020-09-04T20:30:00Z,SEDENTARY,Fitbit App
2020-09-04T20:31:00Z,SEDENTARY,Fitbit App
2020-09-04T20:32:00Z,SEDENTARY,Fitbit App
2020-09-04T20:33:00Z,SEDENTARY,Fitbit App
2020-09-04T20:34:00Z,SEDENTARY,Fitbit App
2020-09-04T20:35:00Z,SEDENTARY,Fitbit App
2020-09-04T20:36:00Z,SEDENTARY,Fitbit App
2020-09-04T20:37:00Z,SEDENTARY,Fitbit App
2020-09-04T20:38:00Z,SEDENTARY,Fitbit App
2020-09-04T20:39:00Z,SEDENTARY,Fitbit App
2020-09-04T20:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T20:41:00Z,SEDENTARY,Fitbit App
2020-09-04T20:42:00Z,SEDENTARY,Fitbit App
2020-09-04T20:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T21:15:00Z,SEDENTARY,Fitbit App
2020-09-04T21:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T21:17:00Z,SEDENTARY,Fitbit App
2020-09-04T21:28:00Z,SEDENTARY,Fitbit App
2020-09-04T21:30:00Z,SEDENTARY,Fitbit App
2020-09-04T21:36:00Z,SEDENTARY,Fitbit App
2020-09-04T21:43:00Z,SEDENTARY,Fitbit App
2020-09-04T21:44:00Z,SEDENTARY,Fitbit App
2020-09-04T21:45:00Z,SEDENTARY,Fitbit App
2020-09-04T21:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T22:58:00Z,SEDENTARY,Fitbit App
2020-09-04T22:59:00Z,SEDENTARY,Fitbit App
2020-09-04T23:05:00Z,SEDENTARY,Fitbit App
2020-09-04T23:06:00Z,SEDENTARY,Fitbit App
2020-09-04T23:09:00Z,SEDENTARY,Fitbit App
2020-09-04T23:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T23:11:00Z,SEDENTARY,Fitbit App
2020-09-04T23:12:00Z,SEDENTARY,Fitbit App
2020-09-04T23:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-04T23:17:00Z,SEDENTARY,Fitbit App
2020-09-05T00:00:00Z,SEDENTARY,Fitbit App
2020-09-05T00:31:00Z,SEDENTARY,Fitbit App
2020-09-05T00:59:00Z,SEDENTARY,Fitbit App
2020-09-05T01:08:00Z,SEDENTARY,Fitbit App
2020-09-05T01:45:00Z,SEDENTARY,Fitbit App
2020-09-05T02:19:00Z,SEDENTARY,Fitbit App
2020-09-05T02:30:00Z,SEDENTARY,Fitbit App
2020-09-05T03:08:00Z,SEDENTARY,Fitbit App
2020-09-05T03:22:00Z,SEDENTARY,Fitbit App
2020-09-05T03:41:00Z,SEDENTARY,Fitbit App
2020-09-05T04:09:00Z,SEDENTARY,Fitbit App
2020-09-05T04:28:00Z,SEDENTARY,Fitbit App
2020-09-05T04:30:00Z,SEDENTARY,Fitbit App
2020-09-05T05:36:00Z,SEDENTARY,Fitbit App
2020-09-05T05:48:00Z,SEDENTARY,Fitbit App
2020-09-05T06:01:00Z,SEDENTARY,Fitbit App
2020-09-05T06:09:00Z,SEDENTARY,Fitbit App
2020-09-05T06:14:00Z,SEDENTARY,Fitbit App
2020-09-05T06:21:00Z,SEDENTARY,Fitbit App
2020-09-05T07:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T07:59:00Z,SEDENTARY,Fitbit App
2020-09-05T08:26:00Z,SEDENTARY,Fitbit App
2020-09-05T08:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T08:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T08:29:00Z,SEDENTARY,Fitbit App
2020-09-05T08:32:00Z,SEDENTARY,Fitbit App
2020-09-05T08:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T08:43:00Z,SEDENTARY,Fitbit App
2020-09-05T08:44:00Z,SEDENTARY,Fitbit App
2020-09-05T08:47:00Z,SEDENTARY,Fitbit App
2020-09-05T08:51:00Z,SEDENTARY,Fitbit App
2020-09-05T08:52:00Z,SEDENTARY,Fitbit App
2020-09-05T08:53:00Z,SEDENTARY,Fitbit App
2020-09-05T08:54:00Z,SEDENTARY,Fitbit App
2020-09-05T08:55:00Z,SEDENTARY,Fitbit App
2020-09-05T09:05:00Z,SEDENTARY,Fitbit App
2020-09-05T09:09:00Z,SEDENTARY,Fitbit App
2020-09-05T09:16:00Z,SEDENTARY,Fitbit App
2020-09-05T09:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:22:00Z,SEDENTARY,Fitbit App
2020-09-05T09:23:00Z,SEDENTARY,Fitbit App
2020-09-05T09:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:26:00Z,SEDENTARY,Fitbit App
2020-09-05T09:27:00Z,SEDENTARY,Fitbit App
2020-09-05T09:28:00Z,SEDENTARY,Fitbit App
2020-09-05T09:29:00Z,SEDENTARY,Fitbit App
2020-09-05T09:30:00Z,SEDENTARY,Fitbit App
2020-09-05T09:31:00Z,SEDENTARY,Fitbit App
2020-09-05T09:32:00Z,SEDENTARY,Fitbit App
2020-09-05T09:33:00Z,SEDENTARY,Fitbit App
2020-09-05T09:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:35:00Z,SEDENTARY,Fitbit App
2020-09-05T09:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:39:00Z,SEDENTARY,Fitbit App
2020-09-05T09:40:00Z,SEDENTARY,Fitbit App
2020-09-05T09:41:00Z,SEDENTARY,Fitbit App
2020-09-05T09:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:43:00Z,SEDENTARY,Fitbit App
2020-09-05T09:44:00Z,SEDENTARY,Fitbit App
2020-09-05T09:45:00Z,SEDENTARY,Fitbit App
2020-09-05T09:46:00Z,SEDENTARY,Fitbit App
2020-09-05T09:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:48:00Z,SEDENTARY,Fitbit App
2020-09-05T09:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T09:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T10:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T10:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T10:50:00Z,SEDENTARY,Fitbit App
2020-09-05T10:52:00Z,SEDENTARY,Fitbit App
2020-09-05T10:54:00Z,SEDENTARY,Fitbit App
2020-09-05T11:05:00Z,SEDENTARY,Fitbit App
2020-09-05T11:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:11:00Z,SEDENTARY,Fitbit App
2020-09-05T11:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:14:00Z,SEDENTARY,Fitbit App
2020-09-05T11:15:00Z,SEDENTARY,Fitbit App
2020-09-05T11:16:00Z,SEDENTARY,Fitbit App
2020-09-05T11:17:00Z,SEDENTARY,Fitbit App
2020-09-05T11:19:00Z,SEDENTARY,Fitbit App
2020-09-05T11:20:00Z,SEDENTARY,Fitbit App
2020-09-05T11:21:00Z,SEDENTARY,Fitbit App
2020-09-05T11:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:29:00Z,SEDENTARY,Fitbit App
2020-09-05T11:53:00Z,SEDENTARY,Fitbit App
2020-09-05T11:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T11:55:00Z,SEDENTARY,Fitbit App
2020-09-05T12:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:28:00Z,SEDENTARY,Fitbit App
2020-09-05T12:29:00Z,SEDENTARY,Fitbit App
2020-09-05T12:31:00Z,SEDENTARY,Fitbit App
2020-09-05T12:32:00Z,SEDENTARY,Fitbit App
2020-09-05T12:34:00Z,SEDENTARY,Fitbit App
2020-09-05T12:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:36:00Z,SEDENTARY,Fitbit App
2020-09-05T12:38:00Z,SEDENTARY,Fitbit App
2020-09-05T12:39:00Z,SEDENTARY,Fitbit App
2020-09-05T12:42:00Z,SEDENTARY,Fitbit App
2020-09-05T12:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:44:00Z,SEDENTARY,Fitbit App
2020-09-05T12:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-09-05T12:47:00Z,MODERATELY_ACTIVE,Fitbit App
2020-09-05T12:48:00Z,SEDENTARY,Fitbit App
2020-09-05T12:50:00Z,SEDENTARY,Fitbit App
2020-09-05T12:51:00Z,SEDENTARY,Fitbit App
2020-09-05T12:52:00Z,SEDENTARY,Fitbit App
2020-09-05T12:53:00Z,SEDENTARY,Fitbit App
2020-09-05T12:55:00Z,SEDENTARY,Fitbit App
2020-09-05T12:56:00Z,LIGHTLY_ACTIVE,Fitbit App
