timestamp,beats per minute,data source
2024-02-15T00:00:03Z,67.0,Charge 5
2024-02-15T00:00:08Z,66.0,Charge 5
2024-02-15T00:00:23Z,68.0,Charge 5
2024-02-15T00:00:28Z,69.0,Charge 5
2024-02-15T00:00:43Z,70.0,Charge 5
2024-02-15T00:00:53Z,69.0,Charge 5
2024-02-15T00:01:03Z,68.0,Charge 5
2024-02-15T00:01:13Z,69.0,Charge 5
2024-02-15T00:01:23Z,70.0,Charge 5
2024-02-15T00:01:38Z,69.0,Charge 5
2024-02-15T00:01:43Z,70.0,Charge 5
2024-02-15T00:01:48Z,71.0,Charge 5
2024-02-15T00:01:53Z,70.0,Charge 5
2024-02-15T00:01:58Z,70.0,Charge 5
2024-02-15T00:02:08Z,69.0,Charge 5
2024-02-15T00:02:13Z,70.0,Charge 5
2024-02-15T00:02:18Z,71.0,Charge 5
2024-02-15T00:02:28Z,70.0,Charge 5
2024-02-15T00:02:43Z,71.0,Charge 5
2024-02-15T00:02:48Z,72.0,Charge 5
2024-02-15T00:03:03Z,71.0,Charge 5
2024-02-15T00:03:13Z,70.0,Charge 5
2024-02-15T00:03:28Z,70.0,Charge 5
2024-02-15T00:03:38Z,71.0,Charge 5
2024-02-15T00:03:43Z,72.0,Charge 5
2024-02-15T00:03:58Z,72.0,Charge 5
2024-02-15T00:04:03Z,71.0,Charge 5
2024-02-15T00:04:08Z,70.0,Charge 5
2024-02-15T00:04:23Z,71.0,Charge 5
2024-02-15T00:04:33Z,70.0,Charge 5
2024-02-15T00:04:43Z,71.0,Charge 5
2024-02-15T00:04:53Z,72.0,Charge 5
2024-02-15T00:04:58Z,71.0,Charge 5
2024-02-15T00:05:08Z,70.0,Charge 5
2024-02-15T00:05:13Z,69.0,Charge 5
2024-02-15T00:05:18Z,68.0,Charge 5
2024-02-15T00:05:23Z,67.0,Charge 5
2024-02-15T00:05:33Z,68.0,Charge 5
2024-02-15T00:05:38Z,69.0,Charge 5
2024-02-15T00:05:53Z,69.0,Charge 5
2024-02-15T00:05:58Z,70.0,Charge 5
2024-02-15T00:06:13Z,70.0,Charge 5
2024-02-15T00:06:23Z,69.0,Charge 5
2024-02-15T00:06:38Z,69.0,Charge 5
2024-02-15T00:06:43Z,70.0,Charge 5
2024-02-15T00:06:58Z,70.0,Charge 5
2024-02-15T00:07:03Z,71.0,Charge 5
2024-02-15T00:07:18Z,70.0,Charge 5
2024-02-15T00:07:23Z,69.0,Charge 5
2024-02-15T00:07:38Z,69.0,Charge 5
2024-02-15T00:07:43Z,71.0,Charge 5
2024-02-15T00:07:53Z,70.0,Charge 5
2024-02-15T00:08:08Z,70.0,Charge 5
2024-02-15T00:08:13Z,71.0,Charge 5
2024-02-15T00:08:23Z,70.0,Charge 5
2024-02-15T00:08:28Z,69.0,Charge 5
2024-02-15T00:08:33Z,68.0,Charge 5
2024-02-15T00:08:48Z,68.0,Charge 5
2024-02-15T00:08:58Z,69.0,Charge 5
2024-02-15T00:09:03Z,70.0,Charge 5
2024-02-15T00:09:13Z,71.0,Charge 5
2024-02-15T00:09:23Z,69.0,Charge 5
2024-02-15T00:09:38Z,69.0,Charge 5
2024-02-15T00:09:48Z,70.0,Charge 5
2024-02-15T00:10:03Z,70.0,Charge 5
2024-02-15T00:10:08Z,69.0,Charge 5
2024-02-15T00:10:13Z,68.0,Charge 5
2024-02-15T00:10:18Z,69.0,Charge 5
2024-02-15T00:10:23Z,70.0,Charge 5
2024-02-15T00:10:38Z,70.0,Charge 5
2024-02-15T00:10:53Z,70.0,Charge 5
2024-02-15T00:11:08Z,69.0,Charge 5
2024-02-15T00:11:18Z,70.0,Charge 5
2024-02-15T00:11:23Z,71.0,Charge 5
2024-02-15T00:11:28Z,72.0,Charge 5
2024-02-15T00:11:38Z,71.0,Charge 5
2024-02-15T00:11:43Z,70.0,Charge 5
2024-02-15T00:11:48Z,68.0,Charge 5
2024-02-15T00:12:03Z,68.0,Charge 5
2024-02-15T00:12:08Z,69.0,Charge 5
2024-02-15T00:12:13Z,70.0,Charge 5
2024-02-15T00:12:28Z,70.0,Charge 5
2024-02-15T00:12:38Z,69.0,Charge 5
2024-02-15T00:12:43Z,68.0,Charge 5
2024-02-15T00:12:53Z,69.0,Charge 5
2024-02-15T00:12:58Z,70.0,Charge 5
2024-02-15T00:13:03Z,69.0,Charge 5
2024-02-15T00:13:13Z,68.0,Charge 5
2024-02-15T00:13:18Z,67.0,Charge 5
2024-02-15T00:13:33Z,69.0,Charge 5
2024-02-15T00:13:38Z,74.0,Charge 5
