start time,end time,data source
2024-02-28T08:01:00Z,2024-02-28T09:55:00Z,Fitbit App
2024-02-28T10:06:00Z,2024-02-28T11:04:00Z,Fitbit App
2024-02-28T11:05:00Z,2024-02-28T11:24:00Z,Fitbit App
2024-02-28T12:35:00Z,2024-02-28T13:16:00Z,Fitbit App
2024-02-28T15:41:00Z,2024-02-28T15:52:00Z,Fitbit App
2024-02-28T19:34:00Z,2024-02-28T19:54:00Z,Fitbit App
2024-02-28T20:13:00Z,2024-02-28T21:05:00Z,Fitbit App
2024-02-28T21:15:00Z,2024-02-28T22:06:00Z,Fitbit App
2024-02-28T22:07:00Z,2024-02-28T23:00:00Z,Fitbit App
2024-02-28T23:00:00Z,2024-02-29T00:59:00Z,Fitbit App
