timestamp,floors,data source
2022-12-01T00:21:00Z,1,Fitbit App
2022-12-01T09:25:00Z,1,Fitbit App
2022-12-01T09:33:00Z,1,Fitbit App
2022-12-01T09:34:00Z,1,Fitbit App
2022-12-01T09:35:00Z,2,Fitbit App
2022-12-01T09:36:00Z,1,Fitbit App
2022-12-01T09:38:00Z,1,Fitbit App
2022-12-01T09:50:00Z,1,Fitbit App
2022-12-01T09:51:00Z,1,Fitbit App
2022-12-01T09:52:00Z,1,Fitbit App
2022-12-01T09:53:00Z,1,Fitbit App
2022-12-01T10:42:00Z,2,Fitbit App
2022-12-01T10:43:00Z,2,Fitbit App
2022-12-01T10:44:00Z,1,Fitbit App
2022-12-01T10:56:00Z,1,Fitbit App
2022-12-01T11:00:00Z,1,Fitbit App
2022-12-01T11:01:00Z,1,Fitbit App
2022-12-01T17:14:00Z,1,Fitbit App
2022-12-01T20:18:00Z,1,Fitbit App
2022-12-01T21:34:00Z,1,Fitbit App
2022-12-01T22:52:00Z,1,Fitbit App
2022-12-01T23:02:00Z,1,Fitbit App
2022-12-02T00:42:00Z,1,Fitbit App
2022-12-02T08:31:00Z,1,Fitbit App
2022-12-02T09:06:00Z,1,Fitbit App
2022-12-02T11:12:00Z,1,Fitbit App
2022-12-02T14:19:00Z,1,Fitbit App
2022-12-02T16:05:00Z,1,Fitbit App
2022-12-02T16:49:00Z,1,Fitbit App
2022-12-02T17:29:00Z,1,Fitbit App
2022-12-02T17:38:00Z,1,Fitbit App
2022-12-02T17:43:00Z,2,Fitbit App
2022-12-02T17:44:00Z,2,Fitbit App
2022-12-02T17:45:00Z,1,Fitbit App
2022-12-02T17:49:00Z,1,Fitbit App
2022-12-02T18:45:00Z,1,Fitbit App
2022-12-02T18:58:00Z,1,Fitbit App
2022-12-02T19:02:00Z,1,Fitbit App
2022-12-02T20:56:00Z,1,Fitbit App
2022-12-02T22:18:00Z,1,Fitbit App
2022-12-03T00:06:00Z,1,Fitbit App
2022-12-03T00:13:00Z,1,Fitbit App
2022-12-03T10:04:00Z,2,Fitbit App
2022-12-03T10:30:00Z,3,Fitbit App
2022-12-03T10:31:00Z,2,Fitbit App
2022-12-03T10:49:00Z,1,Fitbit App
2022-12-03T10:56:00Z,1,Fitbit App
2022-12-03T10:57:00Z,1,Fitbit App
2022-12-03T10:58:00Z,1,Fitbit App
2022-12-03T13:18:00Z,2,Fitbit App
2022-12-03T13:52:00Z,2,Fitbit App
2022-12-03T15:29:00Z,1,Fitbit App
2022-12-03T15:36:00Z,1,Fitbit App
2022-12-03T15:37:00Z,1,Fitbit App
2022-12-03T15:38:00Z,1,Fitbit App
2022-12-03T16:05:00Z,1,Fitbit App
2022-12-03T16:06:00Z,1,Fitbit App
2022-12-03T16:08:00Z,1,Fitbit App
2022-12-03T16:11:00Z,1,Fitbit App
2022-12-03T16:13:00Z,1,Fitbit App
2022-12-03T16:14:00Z,1,Fitbit App
2022-12-03T18:13:00Z,1,Fitbit App
2022-12-03T19:33:00Z,1,Fitbit App
2022-12-03T19:39:00Z,2,Fitbit App
2022-12-03T20:26:00Z,1,Fitbit App
2022-12-03T20:27:00Z,1,Fitbit App
2022-12-03T20:32:00Z,1,Fitbit App
2022-12-03T20:44:00Z,1,Fitbit App
2022-12-03T20:45:00Z,1,Fitbit App
2022-12-03T21:03:00Z,1,Fitbit App
2022-12-03T21:04:00Z,1,Fitbit App
2022-12-03T21:09:00Z,1,Fitbit App
2022-12-03T21:28:00Z,2,Fitbit App
2022-12-03T21:29:00Z,1,Fitbit App
2022-12-03T21:31:00Z,1,Fitbit App
2022-12-03T21:32:00Z,2,Fitbit App
2022-12-03T21:33:00Z,2,Fitbit App
2022-12-03T21:34:00Z,2,Fitbit App
2022-12-04T07:33:00Z,1,Fitbit App
2022-12-04T08:22:00Z,1,Fitbit App
2022-12-04T08:25:00Z,2,Fitbit App
2022-12-04T08:26:00Z,1,Fitbit App
