timestamp,beats per minute,data source
2025-08-08T00:00:01Z,89.0,Charge 6
2025-08-08T00:00:03Z,88.0,Charge 6
2025-08-08T00:00:06Z,88.0,Charge 6
2025-08-08T00:00:09Z,88.0,Charge 6
2025-08-08T00:00:11Z,89.0,Charge 6
2025-08-08T00:00:13Z,90.0,Charge 6
2025-08-08T00:00:15Z,90.0,Charge 6
2025-08-08T00:00:18Z,90.0,Charge 6
2025-08-08T00:00:21Z,90.0,Charge 6
2025-08-08T00:00:22Z,89.0,Charge 6
2025-08-08T00:00:24Z,89.0,Charge 6
2025-08-08T00:00:27Z,89.0,Charge 6
2025-08-08T00:00:30Z,89.0,Charge 6
2025-08-08T00:00:33Z,89.0,Charge 6
2025-08-08T00:00:34Z,88.0,Charge 6
2025-08-08T00:00:37Z,88.0,Charge 6
2025-08-08T00:00:38Z,87.0,Charge 6
2025-08-08T00:00:40Z,87.0,Charge 6
2025-08-08T00:00:42Z,88.0,Charge 6
2025-08-08T00:00:45Z,89.0,Charge 6
2025-08-08T00:00:47Z,88.0,Charge 6
2025-08-08T00:00:50Z,88.0,Charge 6
2025-08-08T00:00:53Z,87.0,Charge 6
2025-08-08T00:00:56Z,87.0,Charge 6
2025-08-08T00:00:57Z,87.0,Charge 6
2025-08-08T00:00:59Z,86.0,Charge 6
2025-08-08T00:01:01Z,87.0,Charge 6
2025-08-08T00:01:04Z,87.0,Charge 6
2025-08-08T00:01:05Z,88.0,Charge 6
2025-08-08T00:01:08Z,88.0,Charge 6
2025-08-08T00:01:10Z,87.0,Charge 6
2025-08-08T00:01:12Z,86.0,Charge 6
2025-08-08T00:01:15Z,86.0,Charge 6
2025-08-08T00:01:18Z,86.0,Charge 6
2025-08-08T00:01:21Z,86.0,Charge 6
2025-08-08T00:01:24Z,86.0,Charge 6
2025-08-08T00:01:27Z,86.0,Charge 6
2025-08-08T00:01:28Z,86.0,Charge 6
2025-08-08T00:01:30Z,87.0,Charge 6
2025-08-08T00:01:32Z,88.0,Charge 6
2025-08-08T00:01:33Z,89.0,Charge 6
2025-08-08T00:01:35Z,90.0,Charge 6
2025-08-08T00:01:38Z,90.0,Charge 6
2025-08-08T00:01:41Z,88.0,Charge 6
2025-08-08T00:01:43Z,88.0,Charge 6
2025-08-08T00:01:46Z,88.0,Charge 6
2025-08-08T00:01:49Z,90.0,Charge 6
2025-08-08T00:01:51Z,90.0,Charge 6
2025-08-08T00:01:54Z,90.0,Charge 6
2025-08-08T00:01:55Z,90.0,Charge 6
2025-08-08T00:01:57Z,89.0,Charge 6
2025-08-08T00:02:00Z,89.0,Charge 6
2025-08-08T00:02:02Z,90.0,Charge 6
2025-08-08T00:02:05Z,90.0,Charge 6
2025-08-08T00:02:06Z,90.0,Charge 6
2025-08-08T00:02:09Z,90.0,Charge 6
2025-08-08T00:02:12Z,89.0,Charge 6
2025-08-08T00:02:14Z,88.0,Charge 6
2025-08-08T00:02:16Z,88.0,Charge 6
2025-08-08T00:02:19Z,88.0,Charge 6
2025-08-08T00:02:21Z,88.0,Charge 6
2025-08-08T00:02:24Z,88.0,Charge 6
2025-08-08T00:02:27Z,88.0,Charge 6
2025-08-08T00:02:30Z,88.0,Charge 6
2025-08-08T00:02:31Z,88.0,Charge 6
2025-08-08T00:02:34Z,88.0,Charge 6
2025-08-08T00:02:35Z,89.0,Charge 6
2025-08-08T00:02:37Z,90.0,Charge 6
2025-08-08T00:02:39Z,91.0,Charge 6
2025-08-08T00:02:42Z,91.0,Charge 6
2025-08-08T00:02:45Z,91.0,Charge 6
2025-08-08T00:02:46Z,90.0,Charge 6
2025-08-08T00:02:49Z,90.0,Charge 6
2025-08-08T00:02:50Z,91.0,Charge 6
2025-08-08T00:02:52Z,92.0,Charge 6
2025-08-08T00:02:54Z,93.0,Charge 6
2025-08-08T00:02:56Z,94.0,Charge 6
2025-08-08T00:02:58Z,94.0,Charge 6
2025-08-08T00:03:01Z,94.0,Charge 6
2025-08-08T00:03:04Z,92.0,Charge 6
2025-08-08T00:03:06Z,91.0,Charge 6
2025-08-08T00:03:08Z,90.0,Charge 6
2025-08-08T00:03:11Z,90.0,Charge 6
2025-08-08T00:03:14Z,90.0,Charge 6
2025-08-08T00:03:17Z,90.0,Charge 6
2025-08-08T00:03:19Z,89.0,Charge 6
2025-08-08T00:03:21Z,88.0,Charge 6
2025-08-08T00:03:24Z,88.0,Charge 6
2025-08-08T00:03:27Z,88.0,Charge 6
