start time,end time,data source
2022-11-18T06:58:00Z,2022-11-18T07:57:00Z,Fitbit App
2022-11-18T08:09:00Z,2022-11-18T08:23:00Z,Fitbit App
2022-11-18T08:29:00Z,2022-11-18T09:07:00Z,Fitbit App
2022-11-18T09:08:00Z,2022-11-18T09:20:00Z,Fitbit App
2022-11-18T09:21:00Z,2022-11-18T09:55:00Z,Fitbit App
2022-11-18T10:10:00Z,2022-11-18T12:04:00Z,Fitbit App
2022-11-18T12:22:00Z,2022-11-18T12:52:00Z,Fitbit App
2022-11-18T13:20:00Z,2022-11-18T13:30:00Z,Fitbit App
2022-11-18T13:42:00Z,2022-11-18T13:58:00Z,Fitbit App
2022-11-18T14:02:00Z,2022-11-18T14:23:00Z,Fitbit App
2022-11-18T14:26:00Z,2022-11-18T15:06:00Z,Fitbit App
2022-11-18T15:07:00Z,2022-11-18T15:30:00Z,Fitbit App
2022-11-18T15:36:00Z,2022-11-18T17:30:00Z,Fitbit App
2022-11-18T17:38:00Z,2022-11-18T18:24:00Z,Fitbit App
2022-11-18T18:25:00Z,2022-11-18T18:42:00Z,Fitbit App
2022-11-18T18:43:00Z,2022-11-18T19:21:00Z,Fitbit App
2022-11-18T20:25:00Z,2022-11-18T22:01:00Z,Fitbit App
2022-11-18T22:02:00Z,2022-11-18T23:00:00Z,Fitbit App
2022-11-18T23:00:00Z,2022-11-19T00:56:00Z,Fitbit App
