start time,end time,data source
2025-10-09T05:12:00Z,2025-10-09T05:23:00Z,Fitbit App
2025-10-09T05:35:00Z,2025-10-09T05:55:00Z,Fitbit App
2025-10-09T06:15:00Z,2025-10-09T06:28:00Z,Fitbit App
2025-10-09T07:06:00Z,2025-10-09T07:20:00Z,Fitbit App
2025-10-09T07:27:00Z,2025-10-09T07:57:00Z,Fitbit App
2025-10-09T08:28:00Z,2025-10-09T08:40:00Z,Fitbit App
2025-10-09T09:36:00Z,2025-10-09T09:54:00Z,Fitbit App
2025-10-09T09:56:00Z,2025-10-09T10:35:00Z,Fitbit App
2025-10-09T10:56:00Z,2025-10-09T11:48:00Z,Fitbit App
2025-10-09T11:49:00Z,2025-10-09T12:46:00Z,Fitbit App
2025-10-09T12:47:00Z,2025-10-09T14:29:00Z,Fitbit App
2025-10-09T14:30:00Z,2025-10-09T15:31:00Z,Fitbit App
2025-10-09T17:23:00Z,2025-10-09T17:58:00Z,Fitbit App
2025-10-09T18:04:00Z,2025-10-09T19:05:00Z,Fitbit App
