timestamp,heart rate zone,total minutes,data source
2022-12-01T09:55:00Z,FAT_BURN,1,Charge 4
2022-12-01T20:50:00Z,FAT_BURN,1,Charge 4
2022-12-03T10:05:00Z,FAT_BURN,1,Charge 4
2022-12-03T10:33:00Z,FAT_BURN,1,Charge 4
2022-12-03T13:20:00Z,FAT_BURN,1,Charge 4
2022-12-03T13:21:00Z,FAT_BURN,1,Charge 4
2022-12-03T13:53:00Z,FAT_BURN,1,Charge 4
2022-12-03T15:37:00Z,FAT_BURN,1,Charge 4
2022-12-03T15:38:00Z,FAT_BURN,1,Charge 4
2022-12-03T16:08:00Z,FAT_BURN,1,Charge 4
2022-12-03T16:16:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:28:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:29:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:43:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:44:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:57:00Z,FAT_BURN,1,Charge 4
2022-12-03T20:58:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:03:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:04:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:05:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:06:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:07:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:08:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:09:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:10:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:11:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:12:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:13:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:14:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:15:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:16:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:17:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:18:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:26:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:27:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:28:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:29:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:30:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:31:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:32:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:33:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:34:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:35:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:38:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:39:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:40:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:41:00Z,FAT_BURN,1,Charge 4
2022-12-03T21:42:00Z,FAT_BURN,1,Charge 4
2022-12-03T22:30:00Z,FAT_BURN,1,Charge 4
2022-12-03T22:34:00Z,FAT_BURN,1,Charge 4
2022-12-03T22:35:00Z,FAT_BURN,1,Charge 4
2022-12-04T08:27:00Z,FAT_BURN,1,Charge 4
2022-12-04T08:28:00Z,FAT_BURN,1,Charge 4
2022-12-04T08:29:00Z,FAT_BURN,1,Charge 4
2022-12-04T10:45:00Z,FAT_BURN,1,Charge 4
2022-12-04T11:23:00Z,FAT_BURN,1,Charge 4
2022-12-04T11:24:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:09:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:10:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:11:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:14:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:15:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:22:00Z,FAT_BURN,1,Charge 4
2022-12-04T14:32:00Z,FAT_BURN,1,Charge 4
2022-12-04T18:25:00Z,FAT_BURN,1,Charge 4
2022-12-04T18:46:00Z,FAT_BURN,1,Charge 4
2022-12-04T18:47:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:29:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:30:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:31:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:32:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:33:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:34:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:35:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:36:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:37:00Z,FAT_BURN,1,Charge 4
2022-12-06T08:38:00Z,FAT_BURN,1,Charge 4
2022-12-06T09:29:00Z,FAT_BURN,1,Charge 4
2022-12-06T09:31:00Z,FAT_BURN,1,Charge 4
2022-12-06T09:45:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:21:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:22:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:30:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:32:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:33:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:38:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:41:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:46:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:47:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:48:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:49:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:50:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:51:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:52:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:53:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:56:00Z,FAT_BURN,1,Charge 4
2022-12-06T11:57:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:04:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:06:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:07:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:08:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:10:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:11:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:13:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:18:00Z,FAT_BURN,1,Charge 4
2022-12-06T12:19:00Z,FAT_BURN,1,Charge 4
2022-12-06T17:15:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:05:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:06:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:07:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:08:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:09:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:10:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:11:00Z,FAT_BURN,1,Charge 4
2022-12-06T18:12:00Z,FAT_BURN,1,Charge 4
2022-12-07T15:38:00Z,FAT_BURN,1,Charge 4
2022-12-07T15:48:00Z,FAT_BURN,1,Charge 4
2022-12-07T15:49:00Z,FAT_BURN,1,Charge 4
2022-12-07T15:51:00Z,FAT_BURN,1,Charge 4
2022-12-07T15:52:00Z,FAT_BURN,1,Charge 4
2022-12-07T17:44:00Z,FAT_BURN,1,Charge 4
2022-12-07T17:50:00Z,FAT_BURN,1,Charge 4
2022-12-07T17:51:00Z,FAT_BURN,1,Charge 4
2022-12-07T17:52:00Z,FAT_BURN,1,Charge 4
2022-12-07T19:42:00Z,FAT_BURN,1,Charge 4
2022-12-07T19:43:00Z,FAT_BURN,1,Charge 4
2022-12-07T19:44:00Z,FAT_BURN,1,Charge 4
2022-12-07T19:45:00Z,FAT_BURN,1,Charge 4
2022-12-07T19:46:00Z,FAT_BURN,1,Charge 4
2022-12-07T20:26:00Z,FAT_BURN,1,Charge 4
2022-12-07T20:27:00Z,FAT_BURN,1,Charge 4
2022-12-07T20:28:00Z,FAT_BURN,1,Charge 4
2022-12-08T09:28:00Z,FAT_BURN,1,Charge 4
2022-12-08T09:29:00Z,FAT_BURN,1,Charge 4
2022-12-08T09:30:00Z,FAT_BURN,1,Charge 4
2022-12-08T09:31:00Z,FAT_BURN,1,Charge 4
2022-12-08T09:33:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:13:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:14:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:15:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:16:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:17:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:18:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:19:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:20:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:22:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:23:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:26:00Z,FAT_BURN,1,Charge 4
2022-12-08T21:30:00Z,FAT_BURN,1,Charge 4
2022-12-10T11:56:00Z,FAT_BURN,1,Charge 4
2022-12-10T11:57:00Z,FAT_BURN,1,Charge 4
2022-12-10T11:58:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:00:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:01:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:03:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:04:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:05:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:06:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:08:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:09:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:10:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:11:00Z,FAT_BURN,1,Charge 4
2022-12-10T12:12:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:13:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:17:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:19:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:20:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:21:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:22:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:23:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:24:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:25:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:30:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:31:00Z,FAT_BURN,1,Charge 4
2022-12-10T13:34:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:31:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:32:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:33:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:52:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:53:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:54:00Z,FAT_BURN,1,Charge 4
2022-12-10T14:55:00Z,FAT_BURN,1,Charge 4
2022-12-10T15:02:00Z,FAT_BURN,1,Charge 4
2022-12-10T15:05:00Z,FAT_BURN,1,Charge 4
2022-12-10T15:29:00Z,FAT_BURN,1,Charge 4
2022-12-10T15:31:00Z,FAT_BURN,1,Charge 4
2022-12-10T15:48:00Z,FAT_BURN,1,Charge 4
2022-12-11T12:19:00Z,FAT_BURN,1,Charge 4
2022-12-13T11:33:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:37:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:38:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:39:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:40:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:41:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:47:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:48:00Z,FAT_BURN,1,Charge 4
2022-12-13T15:49:00Z,CARDIO,2,Charge 4
2022-12-13T15:50:00Z,CARDIO,2,Charge 4
2022-12-13T15:51:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:06:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:07:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:08:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:09:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:11:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:12:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:13:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:17:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:18:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:19:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:20:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:21:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:23:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:24:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:25:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:26:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:27:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:28:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:29:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:30:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:31:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:36:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:37:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:38:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:39:00Z,FAT_BURN,1,Charge 4
2022-12-13T16:40:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:18:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:27:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:28:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:32:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:33:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:53:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:54:00Z,FAT_BURN,1,Charge 4
2022-12-14T08:55:00Z,FAT_BURN,1,Charge 4
2022-12-14T14:33:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:22:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:23:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:24:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:25:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:26:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:33:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:34:00Z,FAT_BURN,1,Charge 4
2022-12-14T17:35:00Z,FAT_BURN,1,Charge 4
2022-12-14T18:39:00Z,FAT_BURN,1,Charge 4
2022-12-14T18:40:00Z,FAT_BURN,1,Charge 4
2022-12-14T18:42:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:48:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:49:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:50:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:51:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:52:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:53:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:54:00Z,FAT_BURN,1,Charge 4
2022-12-15T11:56:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:00:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:01:00Z,CARDIO,2,Charge 4
2022-12-15T12:02:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:03:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:04:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:15:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:22:00Z,FAT_BURN,1,Charge 4
2022-12-15T12:23:00Z,CARDIO,2,Charge 4
2022-12-15T12:24:00Z,CARDIO,2,Charge 4
2022-12-15T12:25:00Z,CARDIO,2,Charge 4
2022-12-15T12:26:00Z,FAT_BURN,1,Charge 4
2022-12-17T17:27:00Z,FAT_BURN,1,Charge 4
2022-12-17T17:28:00Z,FAT_BURN,1,Charge 4
2022-12-17T17:29:00Z,FAT_BURN,1,Charge 4
2022-12-19T07:30:00Z,FAT_BURN,1,Charge 4
2022-12-19T07:31:00Z,FAT_BURN,1,Charge 4
2022-12-19T09:47:00Z,FAT_BURN,1,Charge 4
2022-12-19T10:03:00Z,FAT_BURN,1,Charge 4
2022-12-19T10:06:00Z,FAT_BURN,1,Charge 4
2022-12-20T08:46:00Z,FAT_BURN,1,Charge 4
2022-12-21T10:28:00Z,FAT_BURN,1,Charge 4
2022-12-21T16:30:00Z,FAT_BURN,1,Charge 4
