timestamp,distance,data source
2024-07-01T01:33:00Z,20.70,Charge 5
2024-07-01T01:34:00Z,5.30,Charge 5
2024-07-01T01:37:00Z,13.80,Charge 5
2024-07-01T05:31:00Z,6.10,Charge 5
2024-07-01T06:06:00Z,4.61,MobileTrack
2024-07-01T06:07:00Z,43.83,MobileTrack
2024-07-01T06:08:00Z,6.10,Charge 5
2024-07-01T06:12:00Z,29.90,Charge 5
2024-07-01T06:13:00Z,9.20,Charge 5
2024-07-01T06:14:00Z,19.20,Charge 5
2024-07-01T06:15:00Z,18.40,Charge 5
2024-07-01T06:19:00Z,9.20,Charge 5
2024-07-01T06:20:00Z,6.10,Charge 5
2024-07-01T06:22:00Z,26.90,Charge 5
2024-07-01T06:23:00Z,6.10,Charge 5
2024-07-01T06:26:00Z,6.10,Charge 5
2024-07-01T06:28:00Z,28.40,Charge 5
2024-07-01T06:29:00Z,69.90,Charge 5
2024-07-01T06:30:00Z,77.60,Charge 5
2024-07-01T06:31:00Z,79.10,Charge 5
2024-07-01T06:32:00Z,79.90,Charge 5
2024-07-01T06:33:00Z,51.40,Charge 5
2024-07-01T06:34:00Z,15.30,Charge 5
2024-07-01T06:35:00Z,60.70,Charge 5
2024-07-01T06:36:00Z,52.20,Charge 5
2024-07-01T06:37:00Z,53.80,Charge 5
2024-07-01T06:38:00Z,76.80,Charge 5
2024-07-01T06:39:00Z,76.90,Charge 5
2024-07-01T06:40:00Z,81.50,Charge 5
2024-07-01T06:41:00Z,78.40,Charge 5
2024-07-01T06:42:00Z,81.50,Charge 5
2024-07-01T06:43:00Z,79.90,Charge 5
2024-07-01T06:44:00Z,80.70,Charge 5
2024-07-01T06:45:00Z,81.50,Charge 5
2024-07-01T06:46:00Z,75.30,Charge 5
2024-07-01T06:47:00Z,36.10,Charge 5
2024-07-01T07:03:00Z,13.00,Charge 5
2024-07-01T07:14:00Z,8.40,Charge 5
2024-07-01T07:15:00Z,19.90,Charge 5
2024-07-01T07:16:00Z,49.10,Charge 5
2024-07-01T07:17:00Z,33.80,Charge 5
2024-07-01T07:18:00Z,15.30,Charge 5
2024-07-01T07:20:00Z,21.50,Charge 5
2024-07-01T07:21:00Z,66.10,Charge 5
2024-07-01T07:22:00Z,78.40,Charge 5
2024-07-01T07:23:00Z,53.80,Charge 5
2024-07-01T07:24:00Z,38.40,Charge 5
2024-07-01T07:25:00Z,11.50,Charge 5
2024-07-01T07:26:00Z,6.90,Charge 5
2024-07-01T08:01:00Z,17.60,Charge 5
2024-07-01T08:02:00Z,15.30,Charge 5
2024-07-01T08:07:00Z,6.10,Charge 5
2024-07-01T08:46:00Z,6.10,Charge 5
2024-07-01T09:30:00Z,4.60,Charge 5
2024-07-01T09:31:00Z,32.20,Charge 5
2024-07-01T09:32:00Z,4.60,Charge 5
2024-07-01T09:45:00Z,5.30,Charge 5
2024-07-01T09:55:00Z,15.30,Charge 5
2024-07-01T10:09:00Z,15.30,Charge 5
2024-07-01T10:10:00Z,16.90,Charge 5
2024-07-01T10:11:00Z,46.80,Charge 5
2024-07-01T10:12:00Z,43.70,Charge 5
2024-07-01T10:16:00Z,24.50,Charge 5
2024-07-01T10:17:00Z,3.00,Charge 5
2024-07-01T10:18:00Z,35.30,Charge 5
2024-07-01T10:19:00Z,38.40,Charge 5
2024-07-01T10:20:00Z,43.00,Charge 5
2024-07-01T10:21:00Z,77.60,Charge 5
2024-07-01T10:22:00Z,79.10,Charge 5
2024-07-01T10:23:00Z,51.50,Charge 5
2024-07-01T10:24:00Z,56.80,Charge 5
2024-07-01T10:25:00Z,10.70,Charge 5
2024-07-01T10:26:00Z,46.80,Charge 5
2024-07-01T10:27:00Z,26.90,Charge 5
2024-07-01T10:28:00Z,26.10,Charge 5
2024-07-01T10:29:00Z,6.90,Charge 5
2024-07-01T10:30:00Z,4.60,Charge 5
2024-07-01T10:32:00Z,32.20,Charge 5
2024-07-01T10:33:00Z,13.80,Charge 5
2024-07-01T10:36:00Z,10.70,Charge 5
2024-07-01T10:38:00Z,32.20,Charge 5
2024-07-01T10:39:00Z,49.10,Charge 5
2024-07-01T10:40:00Z,70.60,Charge 5
2024-07-01T10:41:00Z,65.30,Charge 5
2024-07-01T10:57:00Z,6.10,Charge 5
2024-07-01T11:00:00Z,15.30,Charge 5
2024-07-01T11:05:00Z,9.20,Charge 5
2024-07-01T11:06:00Z,1.50,Charge 5
2024-07-01T11:08:00Z,12.30,Charge 5
2024-07-01T11:29:00Z,8.40,Charge 5
2024-07-01T11:31:00Z,36.10,Charge 5
2024-07-01T11:32:00Z,75.30,Charge 5
