timestamp,beats per minute,data source
2024-06-19T00:00:04Z,88.0,Charge 5
2024-06-19T00:00:09Z,87.0,Charge 5
2024-06-19T00:00:14Z,89.0,Charge 5
2024-06-19T00:00:19Z,90.0,Charge 5
2024-06-19T00:00:29Z,88.0,Charge 5
2024-06-19T00:00:34Z,86.0,Charge 5
2024-06-19T00:00:39Z,85.0,Charge 5
2024-06-19T00:00:49Z,87.0,Charge 5
2024-06-19T00:00:54Z,88.0,Charge 5
2024-06-19T00:00:59Z,87.0,Charge 5
2024-06-19T00:01:04Z,85.0,Charge 5
2024-06-19T00:01:19Z,85.0,Charge 5
2024-06-19T00:01:29Z,86.0,Charge 5
2024-06-19T00:01:34Z,86.0,Charge 5
2024-06-19T00:01:44Z,85.0,Charge 5
2024-06-19T00:01:59Z,86.0,Charge 5
2024-06-19T00:02:04Z,87.0,Charge 5
2024-06-19T00:02:19Z,87.0,Charge 5
2024-06-19T00:02:24Z,86.0,Charge 5
2024-06-19T00:02:39Z,86.0,Charge 5
2024-06-19T00:02:44Z,87.0,Charge 5
2024-06-19T00:02:59Z,87.0,Charge 5
2024-06-19T00:03:04Z,86.0,Charge 5
2024-06-19T00:03:09Z,85.0,Charge 5
2024-06-19T00:03:19Z,86.0,Charge 5
2024-06-19T00:03:29Z,87.0,Charge 5
2024-06-19T00:03:34Z,88.0,Charge 5
2024-06-19T00:03:39Z,89.0,Charge 5
2024-06-19T00:03:44Z,88.0,Charge 5
2024-06-19T00:03:54Z,87.0,Charge 5
2024-06-19T00:04:09Z,86.0,Charge 5
2024-06-19T00:04:24Z,87.0,Charge 5
2024-06-19T00:04:29Z,86.0,Charge 5
2024-06-19T00:04:44Z,85.0,Charge 5
2024-06-19T00:04:59Z,85.0,Charge 5
2024-06-19T00:05:09Z,87.0,Charge 5
2024-06-19T00:05:19Z,86.0,Charge 5
2024-06-19T00:05:24Z,85.0,Charge 5
2024-06-19T00:05:39Z,85.0,Charge 5
2024-06-19T00:05:44Z,86.0,Charge 5
2024-06-19T00:05:49Z,87.0,Charge 5
2024-06-19T00:05:54Z,86.0,Charge 5
2024-06-19T00:06:09Z,85.0,Charge 5
2024-06-19T00:06:14Z,86.0,Charge 5
2024-06-19T00:06:19Z,87.0,Charge 5
2024-06-19T00:06:24Z,86.0,Charge 5
2024-06-19T00:06:29Z,87.0,Charge 5
2024-06-19T00:06:44Z,86.0,Charge 5
2024-06-19T00:06:59Z,86.0,Charge 5
2024-06-19T00:07:04Z,85.0,Charge 5
2024-06-19T00:07:09Z,84.0,Charge 5
2024-06-19T00:07:19Z,85.0,Charge 5
2024-06-19T00:07:24Z,86.0,Charge 5
2024-06-19T00:07:39Z,87.0,Charge 5
2024-06-19T00:07:44Z,88.0,Charge 5
2024-06-19T00:07:49Z,86.0,Charge 5
2024-06-19T00:08:04Z,87.0,Charge 5
2024-06-19T00:08:09Z,88.0,Charge 5
2024-06-19T00:08:14Z,87.0,Charge 5
2024-06-19T00:08:19Z,86.0,Charge 5
2024-06-19T00:08:24Z,84.0,Charge 5
2024-06-19T00:08:29Z,85.0,Charge 5
2024-06-19T00:08:39Z,86.0,Charge 5
2024-06-19T00:08:44Z,88.0,Charge 5
2024-06-19T00:08:49Z,89.0,Charge 5
2024-06-19T00:08:54Z,88.0,Charge 5
2024-06-19T00:08:59Z,87.0,Charge 5
2024-06-19T00:09:04Z,87.0,Charge 5
2024-06-19T00:09:19Z,86.0,Charge 5
2024-06-19T00:09:24Z,85.0,Charge 5
2024-06-19T00:09:29Z,86.0,Charge 5
2024-06-19T00:09:34Z,87.0,Charge 5
2024-06-19T00:09:44Z,88.0,Charge 5
2024-06-19T00:09:54Z,87.0,Charge 5
2024-06-19T00:09:59Z,86.0,Charge 5
2024-06-19T00:10:14Z,86.0,Charge 5
2024-06-19T00:10:19Z,87.0,Charge 5
2024-06-19T00:10:24Z,86.0,Charge 5
2024-06-19T00:10:29Z,84.0,Charge 5
2024-06-19T00:10:44Z,84.0,Charge 5
2024-06-19T00:10:49Z,86.0,Charge 5
2024-06-19T00:11:04Z,87.0,Charge 5
