start time,end time,data source
2021-04-08T05:41:00Z,2021-04-08T06:08:00Z,Fitbit App
2021-04-08T06:09:00Z,2021-04-08T06:53:00Z,Fitbit App
2021-04-08T07:19:00Z,2021-04-08T08:35:00Z,Fitbit App
2021-04-08T11:05:00Z,2021-04-08T12:08:00Z,Fitbit App
2021-04-08T12:13:00Z,2021-04-08T13:27:00Z,Fitbit App
2021-04-08T13:31:00Z,2021-04-08T16:22:00Z,Fitbit App
2021-04-08T16:29:00Z,2021-04-08T18:01:00Z,Fitbit App
2021-04-08T18:02:00Z,2021-04-08T18:14:00Z,Fitbit App
2021-04-08T19:59:00Z,2021-04-08T22:00:00Z,Fitbit App
2021-04-08T22:00:00Z,2021-04-08T22:58:00Z,Fitbit App
2021-04-08T22:59:00Z,2021-04-08T23:54:00Z,Fitbit App
