start time,end time,data source
2022-07-18T07:41:00Z,2022-07-18T08:54:00Z,Fitbit App
2022-07-18T08:55:00Z,2022-07-18T09:27:00Z,Fitbit App
2022-07-18T09:28:00Z,2022-07-18T10:11:00Z,Fitbit App
2022-07-18T11:00:00Z,2022-07-18T11:25:00Z,Fitbit App
2022-07-18T13:51:00Z,2022-07-18T14:52:00Z,Fitbit App
2022-07-18T15:05:00Z,2022-07-18T15:39:00Z,Fitbit App
2022-07-18T15:51:00Z,2022-07-18T16:43:00Z,Fitbit App
2022-07-18T18:27:00Z,2022-07-18T19:03:00Z,Fitbit App
2022-07-18T19:27:00Z,2022-07-18T20:20:00Z,Fitbit App
2022-07-18T20:27:00Z,2022-07-18T20:58:00Z,Fitbit App
2022-07-18T21:20:00Z,2022-07-18T22:00:00Z,Fitbit App
2022-07-18T22:11:00Z,2022-07-18T22:24:00Z,Fitbit App
2022-07-18T22:41:00Z,2022-07-18T22:54:00Z,Fitbit App
2022-07-18T22:55:00Z,2022-07-18T23:32:00Z,Fitbit App
2022-07-18T23:33:00Z,2022-07-18T23:53:00Z,Fitbit App
2022-07-18T23:55:00Z,2022-07-19T00:11:00Z,Fitbit App
