start time,end time,data source
2021-10-06T07:30:00Z,2021-10-06T07:58:00Z,Fitbit App
2021-10-06T08:03:00Z,2021-10-06T08:20:00Z,Fitbit App
2021-10-06T08:21:00Z,2021-10-06T08:51:00Z,Fitbit App
2021-10-06T08:52:00Z,2021-10-06T10:00:00Z,Fitbit App
2021-10-06T10:01:00Z,2021-10-06T10:11:00Z,Fitbit App
2021-10-06T10:31:00Z,2021-10-06T10:43:00Z,Fitbit App
2021-10-06T10:56:00Z,2021-10-06T11:22:00Z,Fitbit App
2021-10-06T11:46:00Z,2021-10-06T12:49:00Z,Fitbit App
2021-10-06T12:58:00Z,2021-10-06T14:17:00Z,Fitbit App
2021-10-06T14:34:00Z,2021-10-06T14:58:00Z,Fitbit App
2021-10-06T15:02:00Z,2021-10-06T16:16:00Z,Fitbit App
2021-10-06T17:04:00Z,2021-10-06T17:55:00Z,Fitbit App
2021-10-06T18:17:00Z,2021-10-06T18:59:00Z,Fitbit App
2021-10-06T19:03:00Z,2021-10-06T19:15:00Z,Fitbit App
2021-10-06T20:01:00Z,2021-10-06T20:43:00Z,Fitbit App
2021-10-06T20:45:00Z,2021-10-06T21:16:00Z,Fitbit App
2021-10-06T21:17:00Z,2021-10-06T22:00:00Z,Fitbit App
2021-10-06T22:00:00Z,2021-10-06T22:36:00Z,Fitbit App
