timestamp,heart rate zone,total minutes,data source
2021-09-01T14:51:00Z,FAT_BURN,1,Charge 4
2021-09-01T14:54:00Z,FAT_BURN,1,Charge 4
2021-09-01T14:55:00Z,FAT_BURN,1,Charge 4
2021-09-01T14:56:00Z,FAT_BURN,1,Charge 4
2021-09-01T15:23:00Z,FAT_BURN,1,Charge 4
2021-09-01T15:53:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:12:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:40:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:41:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:42:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:43:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:44:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:45:00Z,FAT_BURN,1,Charge 4
2021-09-01T16:46:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:50:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:53:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:54:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:55:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:56:00Z,FAT_BURN,1,Charge 4
2021-09-01T17:58:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:03:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:16:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:17:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:18:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:19:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:22:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:23:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:25:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:26:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:27:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:28:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:29:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:30:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:31:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:32:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:33:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:34:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:35:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:36:00Z,FAT_BURN,1,Charge 4
2021-09-01T18:38:00Z,FAT_BURN,1,Charge 4
2021-09-02T15:28:00Z,FAT_BURN,1,Charge 4
2021-09-02T15:32:00Z,FAT_BURN,1,Charge 4
2021-09-02T15:33:00Z,FAT_BURN,1,Charge 4
2021-09-02T15:34:00Z,FAT_BURN,1,Charge 4
2021-09-02T15:57:00Z,FAT_BURN,1,Charge 4
2021-09-02T16:02:00Z,FAT_BURN,1,Charge 4
2021-09-02T16:05:00Z,FAT_BURN,1,Charge 4
2021-09-02T18:29:00Z,FAT_BURN,1,Charge 4
2021-09-02T18:32:00Z,FAT_BURN,1,Charge 4
2021-09-02T18:33:00Z,FAT_BURN,1,Charge 4
2021-09-02T18:48:00Z,FAT_BURN,1,Charge 4
2021-09-03T13:53:00Z,FAT_BURN,1,Fitbit App
2021-09-03T13:54:00Z,CARDIO,2,Fitbit App
