start time,end time,data source
2022-02-03T06:56:00Z,2022-02-03T08:35:00Z,Fitbit App
2022-02-03T08:37:00Z,2022-02-03T08:47:00Z,Fitbit App
2022-02-03T08:50:00Z,2022-02-03T10:30:00Z,Fitbit App
2022-02-03T10:35:00Z,2022-02-03T10:59:00Z,Fitbit App
2022-02-03T12:11:00Z,2022-02-03T12:52:00Z,Fitbit App
2022-02-03T12:58:00Z,2022-02-03T13:08:00Z,Fitbit App
2022-02-03T13:10:00Z,2022-02-03T14:30:00Z,Fitbit App
2022-02-03T14:31:00Z,2022-02-03T14:51:00Z,Fitbit App
2022-02-03T14:52:00Z,2022-02-03T15:06:00Z,Fitbit App
2022-02-03T15:07:00Z,2022-02-03T16:19:00Z,Fitbit App
2022-02-03T16:25:00Z,2022-02-03T16:44:00Z,Fitbit App
2022-02-03T16:56:00Z,2022-02-03T17:11:00Z,Fitbit App
2022-02-03T17:41:00Z,2022-02-03T17:55:00Z,Fitbit App
2022-02-03T19:11:00Z,2022-02-03T19:21:00Z,Fitbit App
2022-02-03T19:22:00Z,2022-02-03T20:49:00Z,Fitbit App
2022-02-03T20:51:00Z,2022-02-03T21:26:00Z,Fitbit App
2022-02-03T21:27:00Z,2022-02-03T21:42:00Z,Fitbit App
2022-02-03T21:43:00Z,2022-02-03T22:06:00Z,Fitbit App
