start time,end time,data source
2022-10-08T07:15:00Z,2022-10-08T07:41:00Z,Fitbit App
2022-10-08T07:51:00Z,2022-10-08T08:18:00Z,Fitbit App
2022-10-08T08:20:00Z,2022-10-08T08:43:00Z,Fitbit App
2022-10-08T08:55:00Z,2022-10-08T10:51:00Z,Fitbit App
2022-10-08T10:56:00Z,2022-10-08T11:15:00Z,Fitbit App
2022-10-08T11:16:00Z,2022-10-08T11:58:00Z,Fitbit App
2022-10-08T11:59:00Z,2022-10-08T12:38:00Z,Fitbit App
2022-10-08T12:46:00Z,2022-10-08T14:06:00Z,Fitbit App
2022-10-08T15:56:00Z,2022-10-08T16:42:00Z,Fitbit App
2022-10-08T16:51:00Z,2022-10-08T17:05:00Z,Fitbit App
2022-10-08T17:17:00Z,2022-10-08T17:28:00Z,Fitbit App
2022-10-08T17:29:00Z,2022-10-08T18:11:00Z,Fitbit App
2022-10-08T18:23:00Z,2022-10-08T19:00:00Z,Fitbit App
2022-10-08T19:14:00Z,2022-10-08T20:14:00Z,Fitbit App
2022-10-08T20:16:00Z,2022-10-08T20:41:00Z,Fitbit App
2022-10-08T20:42:00Z,2022-10-08T22:00:00Z,Fitbit App
2022-10-08T22:00:00Z,2022-10-08T22:14:00Z,Fitbit App
2022-10-08T22:19:00Z,2022-10-08T22:58:00Z,Fitbit App
