start time,end time,data source
2024-06-29T07:52:00Z,2024-06-29T08:11:00Z,Fitbit App
2024-06-29T09:35:00Z,2024-06-29T10:14:00Z,Fitbit App
2024-06-29T10:15:00Z,2024-06-29T10:53:00Z,Fitbit App
2024-06-29T15:19:00Z,2024-06-29T15:42:00Z,Fitbit App
2024-06-29T15:46:00Z,2024-06-29T16:21:00Z,Fitbit App
2024-06-29T16:49:00Z,2024-06-29T17:01:00Z,Fitbit App
2024-06-29T18:48:00Z,2024-06-29T19:01:00Z,Fitbit App
2024-06-29T19:02:00Z,2024-06-29T19:18:00Z,Fitbit App
2024-06-29T20:06:00Z,2024-06-29T20:29:00Z,Fitbit App
2024-06-29T20:33:00Z,2024-06-29T20:44:00Z,Fitbit App
2024-06-29T20:45:00Z,2024-06-29T21:44:00Z,Fitbit App
2024-06-29T21:45:00Z,2024-06-29T22:00:00Z,Fitbit App
2024-06-29T22:00:00Z,2024-06-29T22:46:00Z,Fitbit App
