timestamp,workout,background,total,data source
2026-01-01T03:50:00Z,0.0,0.2607898717896664,0.2607898717896664,Fitbit App
2026-01-01T06:13:00Z,0.0,0.2396025453641601,0.2396025453641601,Fitbit App
2026-01-02T11:56:00Z,0.2795103378109851,0.0,0.2795103378109851,Fitbit App
2026-01-02T12:07:00Z,0.26374804160662363,0.0,0.26374804160662363,Fitbit App
2026-01-02T12:08:00Z,0.29962162046319274,0.0,0.29962162046319274,Fitbit App
2026-01-02T12:11:00Z,0.3610349557679472,0.0,0.3610349557679472,Fitbit App
2026-01-02T12:14:00Z,0.3222169129313022,0.0,0.3222169129313022,Fitbit App
2026-01-02T12:15:00Z,0.5965175139467597,0.0,0.5965175139467597,Fitbit App
2026-01-02T12:16:00Z,0.36526995198799456,0.0,0.36526995198799456,Fitbit App
2026-01-02T12:17:00Z,0.6412111688849723,0.0,0.6412111688849723,Fitbit App
2026-01-02T12:18:00Z,1.1588199519565758,0.0,1.1588199519565758,Fitbit App
2026-01-02T12:19:00Z,0.8208545502979588,0.0,0.8208545502979588,Fitbit App
2026-01-02T12:20:00Z,0.6188053127263304,0.0,0.6188053127263304,Fitbit App
2026-01-02T12:21:00Z,1.0856129157598517,0.0,1.0856129157598517,Fitbit App
2026-01-02T12:22:00Z,0.35491880811583276,0.0,0.35491880811583276,Fitbit App
2026-01-02T12:23:00Z,0.25349790291443436,0.0,0.25349790291443436,Fitbit App
2026-01-02T12:24:00Z,0.8674427534378465,0.0,0.8674427534378465,Fitbit App
2026-01-02T12:25:00Z,0.8804563330919515,0.0,0.8804563330919515,Fitbit App
2026-01-02T12:26:00Z,0.7256699113738702,0.0,0.7256699113738702,Fitbit App
2026-01-02T12:29:00Z,0.36847116907524513,0.0,0.36847116907524513,Fitbit App
2026-01-02T12:31:00Z,0.2744490585983132,0.0,0.2744490585983132,Fitbit App
2026-01-02T12:32:00Z,0.2937385742908049,0.0,0.2937385742908049,Fitbit App
2026-01-02T12:34:00Z,0.5686513326152026,0.0,0.5686513326152026,Fitbit App
2026-01-02T12:37:00Z,0.3069255226382379,0.0,0.3069255226382379,Fitbit App
2026-01-02T12:39:00Z,0.28042850867720337,0.0,0.28042850867720337,Fitbit App
