start time,end time,data source
2022-08-11T07:37:00Z,2022-08-11T08:11:00Z,Fitbit App
2022-08-11T08:12:00Z,2022-08-11T09:47:00Z,Fitbit App
2022-08-11T09:50:00Z,2022-08-11T10:04:00Z,Fitbit App
2022-08-11T10:05:00Z,2022-08-11T10:50:00Z,Fitbit App
2022-08-11T10:52:00Z,2022-08-11T11:30:00Z,Fitbit App
2022-08-11T11:31:00Z,2022-08-11T11:43:00Z,Fitbit App
2022-08-11T12:03:00Z,2022-08-11T13:16:00Z,Fitbit App
2022-08-11T13:20:00Z,2022-08-11T14:17:00Z,Fitbit App
2022-08-11T14:26:00Z,2022-08-11T15:10:00Z,Fitbit App
2022-08-11T15:21:00Z,2022-08-11T15:48:00Z,Fitbit App
2022-08-11T15:50:00Z,2022-08-11T16:44:00Z,Fitbit App
2022-08-11T16:47:00Z,2022-08-11T17:16:00Z,Fitbit App
2022-08-11T17:17:00Z,2022-08-11T18:19:00Z,Fitbit App
2022-08-11T18:21:00Z,2022-08-11T18:34:00Z,Fitbit App
2022-08-11T18:35:00Z,2022-08-11T18:55:00Z,Fitbit App
2022-08-11T19:00:00Z,2022-08-11T19:13:00Z,Fitbit App
2022-08-11T19:31:00Z,2022-08-11T20:18:00Z,Fitbit App
