start time,end time,data source
2020-10-01T06:16:00Z,2020-10-01T06:26:00Z,Fitbit App
2020-10-01T06:54:00Z,2020-10-01T07:16:00Z,Fitbit App
2020-10-01T07:20:00Z,2020-10-01T07:40:00Z,Fitbit App
2020-10-01T09:09:00Z,2020-10-01T10:04:00Z,Fitbit App
2020-10-01T10:22:00Z,2020-10-01T10:35:00Z,Fitbit App
2020-10-01T10:46:00Z,2020-10-01T11:20:00Z,Fitbit App
2020-10-01T12:15:00Z,2020-10-01T12:38:00Z,Fitbit App
2020-10-01T12:40:00Z,2020-10-01T13:20:00Z,Fitbit App
2020-10-01T14:29:00Z,2020-10-01T14:55:00Z,Fitbit App
2020-10-01T14:56:00Z,2020-10-01T15:27:00Z,Fitbit App
2020-10-01T15:39:00Z,2020-10-01T15:57:00Z,Fitbit App
2020-10-01T15:58:00Z,2020-10-01T17:26:00Z,Fitbit App
2020-10-01T17:32:00Z,2020-10-01T18:22:00Z,Fitbit App
2020-10-01T18:25:00Z,2020-10-01T18:47:00Z,Fitbit App
2020-10-01T18:58:00Z,2020-10-01T19:59:00Z,Fitbit App
2020-10-01T20:00:00Z,2020-10-01T22:00:00Z,Fitbit App
2020-10-01T22:00:00Z,2020-10-01T22:40:00Z,Fitbit App
