start time,end time,data source
2021-10-21T07:56:00Z,2021-10-21T08:18:00Z,Fitbit App
2021-10-21T08:19:00Z,2021-10-21T09:15:00Z,Fitbit App
2021-10-21T10:48:00Z,2021-10-21T11:07:00Z,Fitbit App
2021-10-21T11:50:00Z,2021-10-21T12:16:00Z,Fitbit App
2021-10-21T12:44:00Z,2021-10-21T13:14:00Z,Fitbit App
2021-10-21T15:45:00Z,2021-10-21T15:55:00Z,Fitbit App
2021-10-21T15:56:00Z,2021-10-21T16:24:00Z,Fitbit App
2021-10-21T16:54:00Z,2021-10-21T17:05:00Z,Fitbit App
2021-10-21T17:19:00Z,2021-10-21T18:14:00Z,Fitbit App
2021-10-21T18:15:00Z,2021-10-21T19:32:00Z,Fitbit App
2021-10-21T19:33:00Z,2021-10-21T20:49:00Z,Fitbit App
2021-10-21T20:50:00Z,2021-10-21T21:00:00Z,Fitbit App
2021-10-21T21:01:00Z,2021-10-21T21:33:00Z,Fitbit App
