timestamp,level,data source
2020-10-01T06:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:05:00Z,SEDENTARY,Fitbit App
2020-10-01T06:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:07:00Z,SEDENTARY,Fitbit App
2020-10-01T06:08:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:09:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:10:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:11:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:12:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:13:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:14:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:17:00Z,SEDENTARY,Fitbit App
2020-10-01T06:18:00Z,SEDENTARY,Fitbit App
2020-10-01T06:19:00Z,SEDENTARY,Fitbit App
2020-10-01T06:20:00Z,SEDENTARY,Fitbit App
2020-10-01T06:21:00Z,SEDENTARY,Fitbit App
2020-10-01T06:22:00Z,SEDENTARY,Fitbit App
2020-10-01T06:23:00Z,SEDENTARY,Fitbit App
2020-10-01T06:24:00Z,SEDENTARY,Fitbit App
2020-10-01T06:25:00Z,SEDENTARY,Fitbit App
2020-10-01T06:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:27:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:28:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T06:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:31:00Z,SEDENTARY,Fitbit App
2020-10-01T06:32:00Z,SEDENTARY,Fitbit App
2020-10-01T06:33:00Z,SEDENTARY,Fitbit App
2020-10-01T06:34:00Z,SEDENTARY,Fitbit App
2020-10-01T06:35:00Z,SEDENTARY,Fitbit App
2020-10-01T06:37:00Z,SEDENTARY,Fitbit App
2020-10-01T06:38:00Z,SEDENTARY,Fitbit App
2020-10-01T06:39:00Z,SEDENTARY,Fitbit App
2020-10-01T06:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:42:00Z,SEDENTARY,Fitbit App
2020-10-01T06:43:00Z,SEDENTARY,Fitbit App
2020-10-01T06:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:45:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T06:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:47:00Z,SEDENTARY,Fitbit App
2020-10-01T06:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:49:00Z,SEDENTARY,Fitbit App
2020-10-01T06:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:51:00Z,SEDENTARY,Fitbit App
2020-10-01T06:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:53:00Z,SEDENTARY,Fitbit App
2020-10-01T06:54:00Z,SEDENTARY,Fitbit App
2020-10-01T06:55:00Z,SEDENTARY,Fitbit App
2020-10-01T06:56:00Z,SEDENTARY,Fitbit App
2020-10-01T06:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T06:58:00Z,SEDENTARY,Fitbit App
2020-10-01T06:59:00Z,SEDENTARY,Fitbit App
2020-10-01T07:00:00Z,SEDENTARY,Fitbit App
2020-10-01T07:01:00Z,SEDENTARY,Fitbit App
2020-10-01T07:02:00Z,SEDENTARY,Fitbit App
2020-10-01T07:03:00Z,SEDENTARY,Fitbit App
2020-10-01T07:04:00Z,SEDENTARY,Fitbit App
2020-10-01T07:05:00Z,SEDENTARY,Fitbit App
2020-10-01T07:06:00Z,SEDENTARY,Fitbit App
2020-10-01T07:07:00Z,SEDENTARY,Fitbit App
2020-10-01T07:08:00Z,SEDENTARY,Fitbit App
2020-10-01T07:09:00Z,SEDENTARY,Fitbit App
2020-10-01T07:10:00Z,SEDENTARY,Fitbit App
2020-10-01T07:11:00Z,SEDENTARY,Fitbit App
2020-10-01T07:12:00Z,SEDENTARY,Fitbit App
2020-10-01T07:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:14:00Z,SEDENTARY,Fitbit App
2020-10-01T07:15:00Z,SEDENTARY,Fitbit App
2020-10-01T07:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:20:00Z,SEDENTARY,Fitbit App
2020-10-01T07:21:00Z,SEDENTARY,Fitbit App
2020-10-01T07:22:00Z,SEDENTARY,Fitbit App
2020-10-01T07:23:00Z,SEDENTARY,Fitbit App
2020-10-01T07:24:00Z,SEDENTARY,Fitbit App
2020-10-01T07:25:00Z,SEDENTARY,Fitbit App
2020-10-01T07:26:00Z,SEDENTARY,Fitbit App
2020-10-01T07:27:00Z,SEDENTARY,Fitbit App
2020-10-01T07:28:00Z,SEDENTARY,Fitbit App
2020-10-01T07:29:00Z,SEDENTARY,Fitbit App
2020-10-01T07:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:31:00Z,SEDENTARY,Fitbit App
2020-10-01T07:32:00Z,SEDENTARY,Fitbit App
2020-10-01T07:33:00Z,SEDENTARY,Fitbit App
2020-10-01T07:34:00Z,SEDENTARY,Fitbit App
2020-10-01T07:35:00Z,SEDENTARY,Fitbit App
2020-10-01T07:36:00Z,SEDENTARY,Fitbit App
2020-10-01T07:37:00Z,SEDENTARY,Fitbit App
2020-10-01T07:38:00Z,SEDENTARY,Fitbit App
2020-10-01T07:39:00Z,SEDENTARY,Fitbit App
2020-10-01T07:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T07:41:00Z,SEDENTARY,Fitbit App
2020-10-01T09:09:00Z,SEDENTARY,Fitbit App
2020-10-01T09:10:00Z,SEDENTARY,Fitbit App
2020-10-01T09:12:00Z,SEDENTARY,Fitbit App
2020-10-01T09:13:00Z,SEDENTARY,Fitbit App
2020-10-01T09:14:00Z,SEDENTARY,Fitbit App
2020-10-01T09:15:00Z,SEDENTARY,Fitbit App
2020-10-01T09:16:00Z,SEDENTARY,Fitbit App
2020-10-01T09:17:00Z,SEDENTARY,Fitbit App
2020-10-01T09:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T09:20:00Z,SEDENTARY,Fitbit App
2020-10-01T09:21:00Z,SEDENTARY,Fitbit App
2020-10-01T09:22:00Z,SEDENTARY,Fitbit App
2020-10-01T09:23:00Z,SEDENTARY,Fitbit App
2020-10-01T09:24:00Z,SEDENTARY,Fitbit App
2020-10-01T09:25:00Z,SEDENTARY,Fitbit App
2020-10-01T09:26:00Z,SEDENTARY,Fitbit App
2020-10-01T09:27:00Z,SEDENTARY,Fitbit App
2020-10-01T09:28:00Z,SEDENTARY,Fitbit App
2020-10-01T09:29:00Z,SEDENTARY,Fitbit App
2020-10-01T09:30:00Z,SEDENTARY,Fitbit App
2020-10-01T09:31:00Z,SEDENTARY,Fitbit App
2020-10-01T09:32:00Z,SEDENTARY,Fitbit App
2020-10-01T09:33:00Z,SEDENTARY,Fitbit App
2020-10-01T09:34:00Z,SEDENTARY,Fitbit App
2020-10-01T09:35:00Z,SEDENTARY,Fitbit App
2020-10-01T09:36:00Z,SEDENTARY,Fitbit App
2020-10-01T09:37:00Z,SEDENTARY,Fitbit App
2020-10-01T09:38:00Z,SEDENTARY,Fitbit App
2020-10-01T09:39:00Z,SEDENTARY,Fitbit App
2020-10-01T09:40:00Z,SEDENTARY,Fitbit App
2020-10-01T09:41:00Z,SEDENTARY,Fitbit App
2020-10-01T09:42:00Z,SEDENTARY,Fitbit App
2020-10-01T09:43:00Z,SEDENTARY,Fitbit App
2020-10-01T09:44:00Z,SEDENTARY,Fitbit App
2020-10-01T09:45:00Z,SEDENTARY,Fitbit App
2020-10-01T09:48:00Z,SEDENTARY,Fitbit App
2020-10-01T09:49:00Z,SEDENTARY,Fitbit App
2020-10-01T09:50:00Z,SEDENTARY,Fitbit App
2020-10-01T09:51:00Z,SEDENTARY,Fitbit App
2020-10-01T09:52:00Z,SEDENTARY,Fitbit App
2020-10-01T09:53:00Z,SEDENTARY,Fitbit App
2020-10-01T09:54:00Z,SEDENTARY,Fitbit App
2020-10-01T09:55:00Z,SEDENTARY,Fitbit App
2020-10-01T09:56:00Z,SEDENTARY,Fitbit App
2020-10-01T09:57:00Z,SEDENTARY,Fitbit App
2020-10-01T09:59:00Z,SEDENTARY,Fitbit App
2020-10-01T10:00:00Z,SEDENTARY,Fitbit App
2020-10-01T10:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:02:00Z,SEDENTARY,Fitbit App
2020-10-01T10:03:00Z,SEDENTARY,Fitbit App
2020-10-01T10:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:08:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:09:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:10:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:11:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T10:12:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:13:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:14:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:15:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:16:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:17:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T10:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:19:00Z,SEDENTARY,Fitbit App
2020-10-01T10:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T10:22:00Z,SEDENTARY,Fitbit App
2020-10-01T10:23:00Z,SEDENTARY,Fitbit App
2020-10-01T10:24:00Z,SEDENTARY,Fitbit App
2020-10-01T10:25:00Z,SEDENTARY,Fitbit App
2020-10-01T10:26:00Z,SEDENTARY,Fitbit App
2020-10-01T10:27:00Z,SEDENTARY,Fitbit App
2020-10-01T10:28:00Z,SEDENTARY,Fitbit App
2020-10-01T10:29:00Z,SEDENTARY,Fitbit App
2020-10-01T10:30:00Z,SEDENTARY,Fitbit App
2020-10-01T10:31:00Z,SEDENTARY,Fitbit App
2020-10-01T10:32:00Z,SEDENTARY,Fitbit App
2020-10-01T10:33:00Z,SEDENTARY,Fitbit App
2020-10-01T10:34:00Z,SEDENTARY,Fitbit App
2020-10-01T10:35:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T10:36:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:37:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:38:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:39:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:40:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:41:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:42:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T10:43:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T10:44:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T10:45:00Z,SEDENTARY,Fitbit App
2020-10-01T10:46:00Z,SEDENTARY,Fitbit App
2020-10-01T10:48:00Z,SEDENTARY,Fitbit App
2020-10-01T10:49:00Z,SEDENTARY,Fitbit App
2020-10-01T10:50:00Z,SEDENTARY,Fitbit App
2020-10-01T10:51:00Z,SEDENTARY,Fitbit App
2020-10-01T10:52:00Z,SEDENTARY,Fitbit App
2020-10-01T10:53:00Z,SEDENTARY,Fitbit App
2020-10-01T10:54:00Z,SEDENTARY,Fitbit App
2020-10-01T10:55:00Z,SEDENTARY,Fitbit App
2020-10-01T10:56:00Z,SEDENTARY,Fitbit App
2020-10-01T10:57:00Z,SEDENTARY,Fitbit App
2020-10-01T10:58:00Z,SEDENTARY,Fitbit App
2020-10-01T10:59:00Z,SEDENTARY,Fitbit App
2020-10-01T11:00:00Z,SEDENTARY,Fitbit App
2020-10-01T11:02:00Z,SEDENTARY,Fitbit App
2020-10-01T11:03:00Z,SEDENTARY,Fitbit App
2020-10-01T11:04:00Z,SEDENTARY,Fitbit App
2020-10-01T11:05:00Z,SEDENTARY,Fitbit App
2020-10-01T11:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:07:00Z,SEDENTARY,Fitbit App
2020-10-01T11:08:00Z,SEDENTARY,Fitbit App
2020-10-01T11:09:00Z,SEDENTARY,Fitbit App
2020-10-01T11:10:00Z,SEDENTARY,Fitbit App
2020-10-01T11:11:00Z,SEDENTARY,Fitbit App
2020-10-01T11:12:00Z,SEDENTARY,Fitbit App
2020-10-01T11:13:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:15:00Z,SEDENTARY,Fitbit App
2020-10-01T11:16:00Z,SEDENTARY,Fitbit App
2020-10-01T11:17:00Z,SEDENTARY,Fitbit App
2020-10-01T11:18:00Z,SEDENTARY,Fitbit App
2020-10-01T11:19:00Z,SEDENTARY,Fitbit App
2020-10-01T11:20:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:21:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:22:00Z,SEDENTARY,Fitbit App
2020-10-01T11:23:00Z,SEDENTARY,Fitbit App
2020-10-01T11:24:00Z,SEDENTARY,Fitbit App
2020-10-01T11:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:26:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T11:27:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:28:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T11:29:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T11:30:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:33:00Z,SEDENTARY,Fitbit App
2020-10-01T11:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:35:00Z,SEDENTARY,Fitbit App
2020-10-01T11:36:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:38:00Z,SEDENTARY,Fitbit App
2020-10-01T11:39:00Z,SEDENTARY,Fitbit App
2020-10-01T11:40:00Z,SEDENTARY,Fitbit App
2020-10-01T11:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:42:00Z,SEDENTARY,Fitbit App
2020-10-01T11:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:44:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:45:00Z,SEDENTARY,Fitbit App
2020-10-01T11:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:47:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:50:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:51:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:52:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:53:00Z,SEDENTARY,Fitbit App
2020-10-01T11:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2020-10-01T11:55:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:56:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T11:57:00Z,MODERATELY_ACTIVE,Fitbit App
2020-10-01T11:58:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T11:59:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T12:00:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T12:01:00Z,VERY_ACTIVE,Fitbit App
2020-10-01T12:02:00Z,VERY_ACTIVE,Fitbit App
