start time,end time,data source
2023-07-28T00:19:00Z,2023-07-28T00:44:00Z,Fitbit App
2023-07-28T09:14:00Z,2023-07-28T09:52:00Z,Fitbit App
2023-07-28T09:58:00Z,2023-07-28T10:31:00Z,Fitbit App
2023-07-28T11:19:00Z,2023-07-28T12:12:00Z,Fitbit App
2023-07-28T12:13:00Z,2023-07-28T12:32:00Z,Fitbit App
2023-07-28T13:30:00Z,2023-07-28T13:48:00Z,Fitbit App
2023-07-28T14:21:00Z,2023-07-28T14:31:00Z,Fitbit App
2023-07-28T14:35:00Z,2023-07-28T15:04:00Z,Fitbit App
2023-07-28T15:24:00Z,2023-07-28T16:05:00Z,Fitbit App
2023-07-28T16:26:00Z,2023-07-28T17:13:00Z,Fitbit App
2023-07-28T17:15:00Z,2023-07-28T18:39:00Z,Fitbit App
2023-07-28T19:16:00Z,2023-07-28T19:33:00Z,Fitbit App
2023-07-28T19:55:00Z,2023-07-28T20:09:00Z,Fitbit App
2023-07-28T20:26:00Z,2023-07-28T20:51:00Z,Fitbit App
2023-07-28T20:56:00Z,2023-07-28T21:15:00Z,Fitbit App
2023-07-28T21:16:00Z,2023-07-28T21:28:00Z,Fitbit App
2023-07-28T21:50:00Z,2023-07-28T22:00:00Z,Fitbit App
2023-07-28T22:00:00Z,2023-07-28T22:17:00Z,Fitbit App
2023-07-28T23:15:00Z,2023-07-28T23:31:00Z,Fitbit App
2023-07-28T23:32:00Z,2023-07-29T00:11:00Z,Fitbit App
