timestamp,level,data source
2021-09-01T00:26:00Z,SEDENTARY,Fitbit App
2021-09-01T00:27:00Z,SEDENTARY,Fitbit App
2021-09-01T02:44:00Z,SEDENTARY,Fitbit App
2021-09-01T02:50:00Z,SEDENTARY,Fitbit App
2021-09-01T03:15:00Z,SEDENTARY,Fitbit App
2021-09-01T03:28:00Z,SEDENTARY,Fitbit App
2021-09-01T03:46:00Z,SEDENTARY,Fitbit App
2021-09-01T03:59:00Z,SEDENTARY,Fitbit App
2021-09-01T04:49:00Z,SEDENTARY,Fitbit App
2021-09-01T04:59:00Z,SEDENTARY,Fitbit App
2021-09-01T05:30:00Z,SEDENTARY,Fitbit App
2021-09-01T05:40:00Z,SEDENTARY,Fitbit App
2021-09-01T05:41:00Z,SEDENTARY,Fitbit App
2021-09-01T05:42:00Z,SEDENTARY,Fitbit App
2021-09-01T05:48:00Z,SEDENTARY,Fitbit App
2021-09-01T05:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T05:51:00Z,SEDENTARY,Fitbit App
2021-09-01T05:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T05:53:00Z,SEDENTARY,Fitbit App
2021-09-01T05:54:00Z,SEDENTARY,Fitbit App
2021-09-01T05:55:00Z,SEDENTARY,Fitbit App
2021-09-01T05:56:00Z,SEDENTARY,Fitbit App
2021-09-01T05:58:00Z,SEDENTARY,Fitbit App
2021-09-01T06:01:00Z,SEDENTARY,Fitbit App
2021-09-01T06:02:00Z,SEDENTARY,Fitbit App
2021-09-01T06:03:00Z,SEDENTARY,Fitbit App
2021-09-01T06:04:00Z,SEDENTARY,Fitbit App
2021-09-01T06:05:00Z,SEDENTARY,Fitbit App
2021-09-01T06:06:00Z,SEDENTARY,Fitbit App
2021-09-01T06:07:00Z,SEDENTARY,Fitbit App
2021-09-01T06:08:00Z,SEDENTARY,Fitbit App
2021-09-01T06:09:00Z,SEDENTARY,Fitbit App
2021-09-01T06:10:00Z,SEDENTARY,Fitbit App
2021-09-01T06:13:00Z,SEDENTARY,Fitbit App
2021-09-01T06:14:00Z,SEDENTARY,Fitbit App
2021-09-01T06:15:00Z,SEDENTARY,Fitbit App
2021-09-01T06:18:00Z,SEDENTARY,Fitbit App
2021-09-01T06:20:00Z,SEDENTARY,Fitbit App
2021-09-01T06:22:00Z,SEDENTARY,Fitbit App
2021-09-01T06:24:00Z,SEDENTARY,Fitbit App
2021-09-01T06:25:00Z,SEDENTARY,Fitbit App
2021-09-01T06:26:00Z,SEDENTARY,Fitbit App
2021-09-01T06:28:00Z,SEDENTARY,Fitbit App
2021-09-01T06:30:00Z,SEDENTARY,Fitbit App
2021-09-01T06:31:00Z,SEDENTARY,Fitbit App
2021-09-01T06:33:00Z,SEDENTARY,Fitbit App
2021-09-01T06:35:00Z,SEDENTARY,Fitbit App
2021-09-01T06:36:00Z,SEDENTARY,Fitbit App
2021-09-01T06:37:00Z,SEDENTARY,Fitbit App
2021-09-01T06:38:00Z,SEDENTARY,Fitbit App
2021-09-01T06:39:00Z,SEDENTARY,Fitbit App
2021-09-01T06:40:00Z,SEDENTARY,Fitbit App
2021-09-01T06:42:00Z,SEDENTARY,Fitbit App
2021-09-01T06:43:00Z,SEDENTARY,Fitbit App
2021-09-01T06:48:00Z,SEDENTARY,Fitbit App
2021-09-01T06:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T06:51:00Z,SEDENTARY,Fitbit App
2021-09-01T06:52:00Z,SEDENTARY,Fitbit App
2021-09-01T06:54:00Z,SEDENTARY,Fitbit App
2021-09-01T06:55:00Z,SEDENTARY,Fitbit App
2021-09-01T06:57:00Z,SEDENTARY,Fitbit App
2021-09-01T06:58:00Z,SEDENTARY,Fitbit App
2021-09-01T07:00:00Z,SEDENTARY,Fitbit App
2021-09-01T07:06:00Z,SEDENTARY,Fitbit App
2021-09-01T07:07:00Z,SEDENTARY,Fitbit App
2021-09-01T07:15:00Z,SEDENTARY,Fitbit App
2021-09-01T07:16:00Z,SEDENTARY,Fitbit App
2021-09-01T07:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:24:00Z,SEDENTARY,Fitbit App
2021-09-01T07:25:00Z,SEDENTARY,Fitbit App
2021-09-01T07:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:27:00Z,SEDENTARY,Fitbit App
2021-09-01T07:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:30:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:46:00Z,SEDENTARY,Fitbit App
2021-09-01T07:47:00Z,SEDENTARY,Fitbit App
2021-09-01T07:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:50:00Z,SEDENTARY,Fitbit App
2021-09-01T07:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2021-09-01T07:54:00Z,SEDENTARY,Fitbit App
2021-09-01T07:56:00Z,SEDENTARY,Fitbit App
2021-09-01T07:59:00Z,SEDENTARY,Fitbit App
2021-09-01T08:01:00Z,SEDENTARY,Fitbit App
