start time,end time,data source
2023-09-05T00:25:00Z,2023-09-05T00:35:00Z,Fitbit App
2023-09-05T00:51:00Z,2023-09-05T01:09:00Z,Fitbit App
2023-09-05T01:25:00Z,2023-09-05T01:35:00Z,Fitbit App
2023-09-05T01:53:00Z,2023-09-05T02:13:00Z,Fitbit App
2023-09-05T02:29:00Z,2023-09-05T02:41:00Z,Fitbit App
2023-09-05T02:46:00Z,2023-09-05T03:57:00Z,Fitbit App
2023-09-05T04:00:00Z,2023-09-05T04:15:00Z,Fitbit App
2023-09-05T13:06:00Z,2023-09-05T13:35:00Z,Fitbit App
2023-09-05T13:36:00Z,2023-09-05T14:17:00Z,Fitbit App
2023-09-05T14:18:00Z,2023-09-05T14:38:00Z,Fitbit App
2023-09-05T14:42:00Z,2023-09-05T15:18:00Z,Fitbit App
2023-09-05T15:32:00Z,2023-09-05T15:46:00Z,Fitbit App
2023-09-05T15:47:00Z,2023-09-05T16:55:00Z,Fitbit App
2023-09-05T17:06:00Z,2023-09-05T18:51:00Z,Fitbit App
2023-09-05T18:52:00Z,2023-09-05T19:15:00Z,Fitbit App
2023-09-05T19:17:00Z,2023-09-05T20:26:00Z,Fitbit App
2023-09-05T20:27:00Z,2023-09-05T21:33:00Z,Fitbit App
2023-09-05T21:36:00Z,2023-09-05T22:04:00Z,Fitbit App
2023-09-05T22:05:00Z,2023-09-05T22:31:00Z,Fitbit App
2023-09-05T22:35:00Z,2023-09-05T23:26:00Z,Fitbit App
2023-09-05T23:28:00Z,2023-09-05T23:39:00Z,Fitbit App
2023-09-05T23:41:00Z,2023-09-05T23:52:00Z,Fitbit App
2023-09-05T23:53:00Z,2023-09-06T00:03:00Z,Fitbit App
