timestamp,gain,data source
2021-12-05T14:07:00Z,6096,Charge 4
2021-12-05T14:08:00Z,3048,Charge 4
2021-12-05T14:58:00Z,3048,Charge 4
2021-12-05T14:59:00Z,3048,Charge 4
2021-12-05T15:00:00Z,6096,Charge 4
2021-12-05T15:35:00Z,3048,Charge 4
2021-12-05T15:40:00Z,3048,Charge 4
2021-12-06T17:39:00Z,3048,Charge 4
2021-12-06T17:43:00Z,3048,Charge 4
2021-12-06T17:44:00Z,3048,Charge 4
2021-12-06T17:45:00Z,3048,Charge 4
2021-12-06T17:58:00Z,6096,Charge 4
2021-12-06T18:21:00Z,3048,Charge 4
2021-12-06T18:22:00Z,3048,Charge 4
2021-12-06T19:07:00Z,3048,Charge 4
2021-12-06T19:25:00Z,3048,Charge 4
2021-12-06T19:35:00Z,3048,Charge 4
2021-12-07T18:21:00Z,3048,Charge 4
2021-12-07T18:43:00Z,3048,Charge 4
2021-12-07T18:46:00Z,6096,Charge 4
2021-12-07T18:47:00Z,6096,Charge 4
2021-12-07T18:48:00Z,3048,Charge 4
2021-12-07T19:10:00Z,3048,Charge 4
2021-12-07T19:11:00Z,6096,Charge 4
2021-12-07T19:13:00Z,3048,Charge 4
2021-12-07T19:14:00Z,6096,Charge 4
2021-12-07T19:16:00Z,3048,Charge 4
2021-12-07T19:17:00Z,3048,Charge 4
2021-12-07T19:18:00Z,3048,Charge 4
2021-12-07T19:19:00Z,3048,Charge 4
2021-12-07T19:23:00Z,3048,Charge 4
2021-12-07T19:24:00Z,3048,Charge 4
2021-12-07T19:25:00Z,3048,Charge 4
2021-12-07T19:26:00Z,3048,Charge 4
2021-12-07T19:27:00Z,3048,Charge 4
2021-12-08T18:43:00Z,3048,Charge 4
2021-12-08T18:45:00Z,3048,Charge 4
2021-12-08T18:47:00Z,3048,Charge 4
2021-12-08T19:26:00Z,3048,Charge 4
2021-12-08T19:57:00Z,3048,Charge 4
2021-12-09T13:52:00Z,3048,Charge 4
2021-12-09T14:10:00Z,9144,Charge 4
2021-12-09T14:22:00Z,3048,Charge 4
2021-12-09T14:23:00Z,3048,Charge 4
2021-12-09T14:26:00Z,3048,Charge 4
2021-12-09T14:27:00Z,3048,Charge 4
2021-12-09T14:31:00Z,6096,Charge 4
2021-12-09T15:03:00Z,3048,Charge 4
2021-12-09T15:23:00Z,3048,Charge 4
2021-12-09T15:24:00Z,6096,Charge 4
2021-12-09T15:27:00Z,3048,Charge 4
2021-12-09T15:33:00Z,6096,Charge 4
2021-12-10T12:00:00Z,3048,Charge 4
2021-12-10T15:59:00Z,3048,Charge 4
2021-12-10T19:14:00Z,3048,Charge 4
2021-12-10T20:02:00Z,3048,Charge 4
2021-12-10T20:53:00Z,3048,Charge 4
2021-12-10T22:33:00Z,3048,Charge 4
2021-12-11T12:06:00Z,3048,Charge 4
2021-12-11T12:07:00Z,3048,Charge 4
2021-12-11T12:08:00Z,3048,Charge 4
2021-12-11T12:31:00Z,6096,Charge 4
2021-12-11T12:45:00Z,3048,Charge 4
2021-12-11T12:46:00Z,3048,Charge 4
2021-12-11T12:53:00Z,3048,Charge 4
2021-12-11T13:59:00Z,6096,Charge 4
2021-12-11T14:24:00Z,3048,Charge 4
2021-12-11T16:56:00Z,3048,Charge 4
2021-12-11T18:19:00Z,3048,Charge 4
2021-12-11T21:39:00Z,3048,Charge 4
2021-12-12T12:21:00Z,3048,Charge 4
2021-12-12T13:10:00Z,3048,Charge 4
2021-12-12T18:55:00Z,3048,Charge 4
2021-12-12T22:44:00Z,3048,Charge 4
2021-12-13T09:31:00Z,3048,Charge 4
2021-12-13T09:32:00Z,3048,Charge 4
2021-12-13T09:34:00Z,3048,Charge 4
2021-12-13T14:15:00Z,6096,Charge 4
2021-12-13T14:32:00Z,12192,Charge 4
2021-12-13T14:33:00Z,6096,Charge 4
2021-12-13T14:35:00Z,3048,Charge 4
2021-12-13T14:37:00Z,3048,Charge 4
2021-12-13T14:38:00Z,3048,Charge 4
2021-12-13T14:39:00Z,3048,Charge 4
2021-12-13T16:09:00Z,3048,Charge 4
2021-12-13T16:20:00Z,3048,Charge 4
2021-12-13T16:23:00Z,3048,Charge 4
2021-12-13T16:24:00Z,3048,Charge 4
2021-12-13T17:55:00Z,3048,Charge 4
2021-12-13T18:14:00Z,6096,Charge 4
2021-12-13T18:15:00Z,3048,Charge 4
2021-12-13T18:16:00Z,6096,Charge 4
2021-12-14T13:49:00Z,3048,Charge 4
2021-12-14T13:52:00Z,6096,Charge 4
2021-12-15T17:56:00Z,3048,Charge 4
2021-12-15T20:23:00Z,3048,Charge 4
2021-12-16T15:10:00Z,6096,Charge 4
2021-12-16T15:41:00Z,3048,Charge 4
2021-12-16T16:01:00Z,3048,Charge 4
2021-12-16T16:05:00Z,3048,Charge 4
2021-12-16T16:36:00Z,9144,Charge 4
2021-12-17T02:41:00Z,3048,Charge 4
2021-12-17T10:02:00Z,9144,Charge 4
2021-12-17T21:43:00Z,3048,Charge 4
2021-12-17T22:13:00Z,3048,Charge 4
2021-12-18T01:04:00Z,3048,Charge 4
2021-12-18T13:46:00Z,3048,Charge 4
2021-12-18T17:43:00Z,3048,Charge 4
2021-12-18T19:16:00Z,3048,Charge 4
2021-12-18T19:45:00Z,3048,Charge 4
2021-12-18T22:07:00Z,3048,Charge 4
2021-12-19T01:27:00Z,3048,Charge 4
2021-12-19T03:07:00Z,3048,Charge 4
2021-12-19T04:16:00Z,3048,Charge 4
2021-12-19T04:21:00Z,3048,Charge 4
2021-12-19T13:37:00Z,3048,Charge 4
2021-12-20T00:43:00Z,3048,Charge 4
2021-12-20T00:51:00Z,3048,Charge 4
2021-12-21T18:11:00Z,3048,Charge 4
2021-12-21T18:15:00Z,3048,Charge 4
2021-12-21T19:05:00Z,3048,Charge 4
2021-12-22T07:10:00Z,3048,Charge 4
2021-12-23T18:49:00Z,3048,Charge 4
2021-12-23T18:57:00Z,3048,Charge 4
2021-12-23T19:02:00Z,3048,Charge 4
2021-12-23T19:30:00Z,3048,Charge 4
2021-12-23T20:41:00Z,3048,Charge 4
2021-12-23T21:00:00Z,3048,Charge 4
2021-12-23T22:33:00Z,3048,Charge 4
2021-12-24T23:10:00Z,3048,Charge 4
2021-12-24T23:53:00Z,3048,Charge 4
2021-12-25T00:10:00Z,3048,Charge 4
2021-12-25T00:22:00Z,3048,Charge 4
2021-12-25T19:08:00Z,3048,Charge 4
2021-12-25T19:19:00Z,3048,Charge 4
2021-12-25T19:34:00Z,3048,Charge 4
2021-12-25T19:57:00Z,3048,Charge 4
2021-12-26T01:39:00Z,3048,Charge 4
2021-12-26T01:59:00Z,3048,Charge 4
2021-12-26T02:29:00Z,3048,Charge 4
2021-12-26T22:45:00Z,3048,Charge 4
2021-12-27T04:48:00Z,3048,Charge 4
2021-12-27T18:28:00Z,3048,Charge 4
2021-12-27T21:26:00Z,3048,Charge 4
2021-12-27T21:27:00Z,3048,Charge 4
2021-12-27T22:14:00Z,3048,Charge 4
2021-12-27T22:20:00Z,3048,Charge 4
2021-12-27T22:23:00Z,3048,Charge 4
2021-12-27T22:26:00Z,3048,Charge 4
2021-12-27T22:27:00Z,3048,Charge 4
2021-12-27T22:36:00Z,3048,Charge 4
2021-12-27T22:37:00Z,3048,Charge 4
2021-12-27T22:52:00Z,3048,Charge 4
2021-12-28T06:22:00Z,3048,Charge 4
2021-12-28T16:57:00Z,3048,Charge 4
2021-12-28T18:53:00Z,3048,Charge 4
2021-12-28T18:56:00Z,3048,Charge 4
2021-12-28T19:02:00Z,3048,Charge 4
2021-12-28T19:08:00Z,3048,Charge 4
2021-12-28T19:09:00Z,3048,Charge 4
2021-12-28T19:10:00Z,3048,Charge 4
2021-12-28T19:11:00Z,3048,Charge 4
2021-12-28T19:12:00Z,3048,Charge 4
2021-12-28T19:22:00Z,6096,Charge 4
2021-12-28T19:23:00Z,3048,Charge 4
2021-12-28T19:29:00Z,3048,Charge 4
2021-12-28T19:50:00Z,3048,Charge 4
2021-12-28T23:14:00Z,3048,Charge 4
2021-12-29T07:42:00Z,3048,Charge 4
2021-12-29T14:55:00Z,3048,Charge 4
2021-12-29T20:44:00Z,3048,Charge 4
2021-12-29T21:45:00Z,3048,Charge 4
2021-12-30T05:33:00Z,3048,Charge 4
2021-12-30T05:36:00Z,3048,Charge 4
2021-12-30T21:23:00Z,3048,Charge 4
2021-12-30T22:02:00Z,3048,Charge 4
2021-12-31T05:45:00Z,3048,Charge 4
2021-12-31T11:08:00Z,3048,Charge 4
2021-12-31T19:41:00Z,3048,Charge 4
2021-12-31T19:58:00Z,3048,Charge 4
2021-12-31T20:31:00Z,3048,Charge 4
2021-12-31T21:30:00Z,3048,Charge 4
2021-12-31T22:04:00Z,3048,Charge 4
2021-12-31T23:16:00Z,3048,Charge 4
