timestamp,steps,distance millimeters,altitude gain millimeters,data source
2021-06-09T12:45:48Z,0,0,0,Charge 4
2021-06-09T12:45:49Z,3,0,0,Charge 4
2021-06-09T12:45:50Z,2,0,0,Charge 4
2021-06-09T12:45:51Z,2,0,0,Charge 4
2021-06-09T12:45:52Z,4,300,-304,Charge 4
2021-06-09T12:45:53Z,1,380,609,Charge 4
2021-06-09T12:45:54Z,2,540,304,Charge 4
2021-06-09T12:45:55Z,3,770,-304,Charge 4
2021-06-09T12:45:56Z,2,910,-914,Charge 4
2021-06-09T12:45:57Z,2,980,-609,Charge 4
2021-06-09T12:45:58Z,2,1090,914,Charge 4
2021-06-09T12:46:16Z,0,0,0,Charge 4
2021-06-09T12:46:17Z,2,0,0,Charge 4
2021-06-09T12:46:18Z,2,0,0,Charge 4
2021-06-09T12:46:19Z,2,0,0,Charge 4
2021-06-09T12:46:20Z,2,0,0,Charge 4
2021-06-09T12:46:21Z,2,0,0,Charge 4
2021-06-09T12:46:22Z,0,420,-1219,Charge 4
2021-06-09T12:46:23Z,4,570,-304,Charge 4
2021-06-09T12:46:24Z,4,1240,304,Charge 4
2021-06-09T12:46:25Z,4,1760,-914,Charge 4
2021-06-09T12:46:26Z,3,2120,1219,Charge 4
2021-06-09T12:46:27Z,2,2310,-304,Charge 4
2021-06-09T12:46:28Z,2,2380,0,Charge 4
2021-06-09T12:46:29Z,2,2350,-609,Charge 4
2021-06-09T12:46:30Z,3,2290,609,Charge 4
2021-06-09T12:46:31Z,2,2630,-304,Charge 4
2021-06-09T12:46:33Z,3,2600,304,Charge 4
2021-06-09T12:46:34Z,1,2510,-304,Charge 4
2021-06-09T12:46:35Z,2,2440,0,Charge 4
2021-06-09T12:46:36Z,2,2500,304,Charge 4
2021-06-09T12:46:37Z,2,2490,-609,Charge 4
2021-06-09T12:46:38Z,2,1780,-609,Charge 4
2021-06-09T12:46:39Z,3,1720,609,Charge 4
2021-06-09T12:46:40Z,1,1750,304,Charge 4
2021-06-09T12:46:41Z,3,1700,304,Charge 4
2021-06-09T12:46:42Z,1,1730,0,Charge 4
2021-06-09T12:46:43Z,0,1570,0,Charge 4
2021-06-09T12:46:44Z,0,1360,0,Charge 4
2021-06-09T12:46:45Z,0,1180,0,Charge 4
2021-06-09T12:46:46Z,3,0,0,Charge 4
2021-06-09T12:46:47Z,2,580,304,Charge 4
2021-06-09T12:46:48Z,2,630,-304,Charge 4
2021-06-09T12:46:49Z,3,780,-1524,Charge 4
2021-06-09T12:47:45Z,0,0,0,Charge 4
2021-06-09T12:47:46Z,3,0,0,Charge 4
2021-06-09T12:47:47Z,2,0,0,Charge 4
2021-06-09T12:47:48Z,2,0,0,Charge 4
2021-06-09T12:47:49Z,4,190,304,Charge 4
2021-06-09T12:47:50Z,2,320,-304,Charge 4
2021-06-09T12:47:51Z,3,500,0,Charge 4
2021-06-09T12:47:52Z,3,740,2133,Charge 4
2021-06-09T12:47:53Z,1,880,-2438,Charge 4
2021-06-09T12:47:54Z,3,1020,609,Charge 4
2021-06-09T12:47:55Z,2,1140,304,Charge 4
2021-06-09T12:47:56Z,1,1170,-914,Charge 4
2021-06-09T12:47:57Z,4,1230,609,Charge 4
2021-06-09T12:47:58Z,2,1300,-304,Charge 4
2021-06-09T12:47:59Z,4,2330,304,Charge 4
2021-06-09T12:48:00Z,1,2360,0,Charge 4
2021-06-09T12:48:01Z,3,2500,-914,Charge 4
2021-06-09T12:48:36Z,0,0,0,Charge 4
2021-06-09T12:48:37Z,3,0,0,Charge 4
2021-06-09T12:48:38Z,0,0,0,Charge 4
2021-06-09T14:08:27Z,0,0,0,Charge 4
2021-06-09T14:08:28Z,3,0,0,Charge 4
2021-06-09T14:08:29Z,2,0,0,Charge 4
2021-06-09T14:08:30Z,2,0,0,Charge 4
2021-06-09T14:08:31Z,4,250,304,Charge 4
2021-06-09T14:08:32Z,3,440,304,Charge 4
2021-06-09T14:08:33Z,3,680,-914,Charge 4
2021-06-09T14:08:34Z,4,1370,-304,Charge 4
2021-06-09T14:08:35Z,2,1690,914,Charge 4
2021-06-09T14:08:36Z,3,1910,-304,Charge 4
2021-06-09T14:08:37Z,3,2070,0,Charge 4
2021-06-09T14:08:38Z,2,2160,0,Charge 4
2021-06-09T14:08:39Z,3,2180,0,Charge 4
2021-06-09T14:08:40Z,3,2260,-304,Charge 4
2021-06-09T14:08:41Z,3,2740,-304,Charge 4
2021-06-09T14:08:42Z,2,2720,914,Charge 4
2021-06-09T14:08:44Z,2,2710,-304,Charge 4
2021-06-09T14:08:45Z,4,2750,304,Charge 4
2021-06-09T14:08:46Z,2,2720,-304,Charge 4
2021-06-09T14:08:47Z,2,2670,0,Charge 4
2021-06-09T14:08:48Z,2,2610,-609,Charge 4
2021-06-09T14:08:49Z,2,2570,609,Charge 4
2021-06-09T14:08:50Z,3,2630,-304,Charge 4
2021-06-09T14:08:51Z,3,2550,304,Charge 4
2021-06-09T14:08:52Z,2,2600,0,Charge 4
2021-06-09T14:08:53Z,4,2620,0,Charge 4
2021-06-09T14:08:54Z,2,2690,-609,Charge 4
2021-06-09T14:08:55Z,3,2740,304,Charge 4
2021-06-09T14:08:56Z,2,2730,914,Charge 4
2021-06-09T14:08:57Z,2,2780,0,Charge 4
2021-06-09T14:08:58Z,2,2770,-609,Charge 4
2021-06-09T14:08:59Z,3,2760,0,Charge 4
2021-06-09T14:09:00Z,1,2550,1828,Charge 4
2021-06-09T14:09:01Z,3,2590,-914,Charge 4
2021-06-09T14:09:02Z,3,2600,-1524,Charge 4
2021-06-09T14:09:03Z,2,2580,914,Charge 4
2021-06-09T14:09:04Z,3,2590,2438,Charge 4
2021-06-09T14:09:05Z,3,2630,-3048,Charge 4
2021-06-09T14:09:06Z,2,2680,-609,Charge 4
2021-06-09T14:09:07Z,3,2680,1828,Charge 4
2021-06-09T14:09:08Z,3,2700,-609,Charge 4
2021-06-09T14:09:09Z,2,2750,304,Charge 4
2021-06-09T14:09:10Z,3,2750,1524,Charge 4
2021-06-09T14:09:11Z,2,2750,-304,Charge 4
2021-06-09T14:09:12Z,1,2610,-1524,Charge 4
2021-06-09T14:09:13Z,2,2460,-1219,Charge 4
2021-06-09T14:09:14Z,2,2370,609,Charge 4
2021-06-09T14:09:15Z,2,1630,-609,Charge 4
2021-06-09T14:09:16Z,2,1550,-1219,Charge 4
2021-06-09T14:09:17Z,2,1540,2133,Charge 4
2021-06-09T14:09:18Z,2,1530,304,Charge 4
2021-06-09T14:09:19Z,3,1560,0,Charge 4
2021-06-09T14:09:20Z,2,1550,0,Charge 4
2021-06-09T14:09:21Z,3,1560,304,Charge 4
2021-06-09T14:09:22Z,3,2280,304,Charge 4
2021-06-09T14:09:23Z,2,2390,-304,Charge 4
2021-06-09T14:09:24Z,2,2430,-609,Charge 4
2021-06-09T14:09:25Z,2,2420,-914,Charge 4
2021-06-09T14:09:26Z,2,2420,914,Charge 4
2021-06-09T14:09:27Z,2,2310,2438,Charge 4
2021-06-09T14:09:28Z,1,1600,-1828,Charge 4
2021-06-09T14:09:29Z,2,1530,304,Charge 4
2021-06-09T14:09:30Z,1,1450,-304,Charge 4
2021-06-09T14:09:31Z,2,1390,-304,Charge 4
2021-06-09T14:09:32Z,1,1310,304,Charge 4
2021-06-09T14:09:33Z,2,1290,-304,Charge 4
2021-06-09T14:09:34Z,1,1230,0,Charge 4
2021-06-09T14:09:35Z,1,1190,-914,Charge 4
2021-06-09T14:09:36Z,2,1150,609,Charge 4
2021-06-09T14:09:37Z,2,1170,-914,Charge 4
2021-06-09T14:09:38Z,2,1160,914,Charge 4
2021-06-09T14:09:39Z,2,1170,304,Charge 4
2021-06-09T14:09:40Z,2,1180,0,Charge 4
2021-06-09T14:09:41Z,3,1300,-304,Charge 4
2021-06-09T14:09:42Z,2,1390,-609,Charge 4
2021-06-09T14:09:43Z,3,1490,304,Charge 4
2021-06-09T14:09:44Z,3,2240,0,Charge 4
2021-06-09T14:09:45Z,3,2400,0,Charge 4
2021-06-09T14:09:46Z,2,2490,-609,Charge 4
2021-06-09T14:09:47Z,2,2540,914,Charge 4
2021-06-09T14:09:48Z,3,2590,0,Charge 4
2021-06-09T14:09:49Z,2,2600,-304,Charge 4
2021-06-09T14:09:50Z,1,2600,0,Charge 4
2021-06-09T14:09:51Z,3,2580,609,Charge 4
2021-06-09T14:09:52Z,2,2580,304,Charge 4
2021-06-09T14:09:53Z,2,2570,-304,Charge 4
2021-06-09T14:09:54Z,4,2570,-609,Charge 4
2021-06-09T14:09:55Z,1,2560,304,Charge 4
2021-06-09T14:09:56Z,2,2570,609,Charge 4
2021-06-09T14:09:57Z,3,2560,-609,Charge 4
2021-06-09T14:09:58Z,4,2630,609,Charge 4
2021-06-09T14:09:59Z,2,2660,-609,Charge 4
2021-06-09T14:10:00Z,1,2650,0,Charge 4
2021-06-09T14:10:01Z,2,2640,-304,Charge 4
2021-06-09T14:10:02Z,2,2640,-914,Charge 4
2021-06-09T14:10:03Z,2,1760,304,Charge 4
2021-06-09T14:10:04Z,2,1670,-304,Charge 4
2021-06-09T14:10:05Z,3,1670,609,Charge 4
2021-06-09T14:10:06Z,3,1670,2438,Charge 4
2021-06-09T14:10:07Z,3,2410,914,Charge 4
2021-06-09T14:10:08Z,3,2540,-2133,Charge 4
2021-06-09T14:10:09Z,4,2740,304,Charge 4
2021-06-09T14:10:10Z,3,2900,609,Charge 4
2021-06-09T14:10:11Z,2,2950,-914,Charge 4
2021-06-09T14:10:12Z,1,2970,-1828,Charge 4
2021-06-09T14:10:13Z,1,2790,304,Charge 4
2021-06-09T14:10:14Z,2,1850,-304,Charge 4
2021-06-09T14:10:15Z,1,1660,0,Charge 4
2021-06-09T14:10:16Z,2,1500,1219,Charge 4
2021-06-09T14:10:17Z,3,1470,-304,Charge 4
2021-06-09T14:10:18Z,2,1480,304,Charge 4
2021-06-09T14:10:19Z,2,1470,609,Charge 4
2021-06-09T14:10:20Z,2,1490,-304,Charge 4
2021-06-09T14:10:21Z,3,1490,-609,Charge 4
2021-06-09T14:10:22Z,3,1490,-609,Charge 4
2021-06-09T14:10:23Z,3,2990,304,Charge 4
2021-06-09T14:10:24Z,3,2990,304,Charge 4
2021-06-09T14:10:25Z,2,1500,304,Charge 4
2021-06-09T14:10:26Z,2,1500,-304,Charge 4
2021-06-09T14:10:27Z,2,1460,304,Charge 4
2021-06-09T14:10:28Z,2,1470,-609,Charge 4
2021-06-09T14:10:29Z,2,1460,304,Charge 4
2021-06-09T14:10:30Z,2,1470,-609,Charge 4
2021-06-09T14:10:31Z,2,1470,-914,Charge 4
2021-06-09T14:10:32Z,3,1480,-304,Charge 4
2021-06-09T14:10:33Z,1,1470,-304,Charge 4
2021-06-09T14:10:34Z,3,1490,2438,Charge 4
2021-06-09T14:10:35Z,1,1480,304,Charge 4
2021-06-09T14:10:36Z,2,1490,304,Charge 4
2021-06-09T14:10:37Z,1,1410,-609,Charge 4
