timestamp,heart rate zone,total minutes,data source
2023-05-01T07:49:00Z,FAT_BURN,1,Charge 4
2023-05-01T09:18:00Z,FAT_BURN,1,Charge 4
2023-05-01T09:19:00Z,FAT_BURN,1,Charge 4
2023-05-01T09:21:00Z,FAT_BURN,1,Charge 4
2023-05-01T09:29:00Z,FAT_BURN,1,Charge 4
2023-05-01T11:07:00Z,FAT_BURN,1,Charge 4
2023-05-01T11:08:00Z,FAT_BURN,1,Charge 4
2023-05-01T11:09:00Z,FAT_BURN,1,Charge 4
2023-05-02T05:00:00Z,FAT_BURN,1,Charge 4
2023-05-02T05:01:00Z,FAT_BURN,1,Charge 4
2023-05-02T06:02:00Z,FAT_BURN,1,Charge 4
2023-05-02T16:37:00Z,FAT_BURN,1,Charge 4
2023-05-02T16:38:00Z,FAT_BURN,1,Charge 4
2023-05-02T16:39:00Z,FAT_BURN,1,Charge 4
2023-05-02T19:24:00Z,FAT_BURN,1,Charge 4
2023-05-02T19:48:00Z,FAT_BURN,1,Charge 4
2023-05-02T19:49:00Z,FAT_BURN,1,Charge 4
2023-05-02T19:50:00Z,FAT_BURN,1,Charge 4
2023-05-02T19:56:00Z,FAT_BURN,1,Charge 4
2023-05-04T14:52:00Z,FAT_BURN,1,Charge 4
2023-05-04T15:04:00Z,FAT_BURN,1,Charge 4
2023-05-04T15:05:00Z,FAT_BURN,1,Charge 4
2023-05-04T16:49:00Z,FAT_BURN,1,Charge 4
2023-05-04T16:50:00Z,CARDIO,2,Charge 4
2023-05-04T16:56:00Z,FAT_BURN,1,Charge 4
2023-05-04T16:57:00Z,FAT_BURN,1,Charge 4
2023-05-04T16:58:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:00:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:01:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:02:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:05:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:06:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:07:00Z,FAT_BURN,1,Charge 4
2023-05-04T17:08:00Z,FAT_BURN,1,Charge 4
