start time,end time,data source
2023-06-12T07:00:00Z,2023-06-12T07:11:00Z,Fitbit App
2023-06-12T07:20:00Z,2023-06-12T08:06:00Z,Fitbit App
2023-06-12T08:21:00Z,2023-06-12T10:57:00Z,Fitbit App
2023-06-12T11:00:00Z,2023-06-12T11:20:00Z,Fitbit App
2023-06-12T11:32:00Z,2023-06-12T11:47:00Z,Fitbit App
2023-06-12T13:26:00Z,2023-06-12T14:00:00Z,Fitbit App
2023-06-12T14:36:00Z,2023-06-12T15:06:00Z,Fitbit App
2023-06-12T15:07:00Z,2023-06-12T15:58:00Z,Fitbit App
2023-06-12T16:06:00Z,2023-06-12T17:18:00Z,Fitbit App
2023-06-12T17:49:00Z,2023-06-12T19:02:00Z,Fitbit App
2023-06-12T19:03:00Z,2023-06-12T19:20:00Z,Fitbit App
2023-06-12T19:21:00Z,2023-06-12T21:37:00Z,Fitbit App
