start time,end time,data source
2023-12-26T00:39:00Z,2023-12-26T00:53:00Z,Fitbit App
2023-12-26T00:55:00Z,2023-12-26T01:44:00Z,Fitbit App
2023-12-26T02:09:00Z,2023-12-26T02:25:00Z,Fitbit App
2023-12-26T02:26:00Z,2023-12-26T02:55:00Z,Fitbit App
2023-12-26T02:57:00Z,2023-12-26T03:30:00Z,Fitbit App
2023-12-26T03:48:00Z,2023-12-26T04:02:00Z,Fitbit App
2023-12-26T12:32:00Z,2023-12-26T12:47:00Z,Fitbit App
2023-12-26T13:21:00Z,2023-12-26T13:39:00Z,Fitbit App
2023-12-26T14:14:00Z,2023-12-26T14:28:00Z,Fitbit App
2023-12-26T14:30:00Z,2023-12-26T15:14:00Z,Fitbit App
2023-12-26T15:23:00Z,2023-12-26T15:44:00Z,Fitbit App
2023-12-26T16:02:00Z,2023-12-26T16:25:00Z,Fitbit App
2023-12-26T16:26:00Z,2023-12-26T16:54:00Z,Fitbit App
2023-12-26T16:56:00Z,2023-12-26T17:31:00Z,Fitbit App
2023-12-26T17:32:00Z,2023-12-26T17:43:00Z,Fitbit App
2023-12-26T17:45:00Z,2023-12-26T18:02:00Z,Fitbit App
2023-12-26T18:24:00Z,2023-12-26T19:29:00Z,Fitbit App
2023-12-26T19:35:00Z,2023-12-26T19:55:00Z,Fitbit App
2023-12-26T20:05:00Z,2023-12-26T20:48:00Z,Fitbit App
2023-12-26T21:18:00Z,2023-12-26T21:35:00Z,Fitbit App
2023-12-26T21:36:00Z,2023-12-26T21:49:00Z,Fitbit App
2023-12-26T23:07:00Z,2023-12-26T23:18:00Z,Fitbit App
2023-12-26T23:30:00Z,2023-12-26T23:59:00Z,Fitbit App
